persona,first_order_coherence,second_order_coherence,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,entropy,perplexity,per_word_perplexity,pos_prop_PROPN,pos_prop_VERB,pos_prop_DET,pos_prop_NOUN,pos_prop_ADP,pos_prop_ADJ,pos_prop_PRON,pos_prop_SCONJ,pos_prop_NUM,pos_prop_AUX,pos_prop_PUNCT,pos_prop_ADV,pos_prop_CCONJ,pos_prop_PART,pos_prop_SYM,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_INTJ,pos_prop_X
create,0.8203483819961548,0.804080331325531,True,247.0,0.8863636363636364,5.107575757575757,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00760841998478316,0.0,0.0,0.019696969696969695,46.188823347554575,12.32833240586162,13.901157680251561,15.284758548197614,15.681607617634327,15.34811352253756,58.412230260310395,8.037037037037036,5.524207011686143,5.0,2.9217390818920403,22.185185185185187,22.0,5.470710137646747,1.6327212020033388,1.0,0.9073974088000543,599,358,0.5976627712854758,3370,27,15.767161380313878,7040300.27774846,10667.121632952212,0.025757575757575757,0.13484848484848486,0.07424242424242425,0.25757575757575757,0.10757575757575757,0.08181818181818182,0.03939393939393939,0.01818181818181818,0.004545454545454545,0.048484848484848485,0.09242424242424242,0.045454545454545456,0.024242424242424242,0.025757575757575757,,2.662891220136058,0.3363233663157629,0.4760817401388823,0.060561082267031864,16,3,0.019696969696969695,41,,
explain,0.8253376241083499,0.814953740972739,True,259.0,0.920863309352518,5.446043165467626,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03215579710144927,0.017210144927536232,0.0,0.0,0.0,0.0,0.011322463768115942,0.008831521739130434,0.0,0.0,41.685906398104294,13.061224892800723,14.554592549557764,16.120266305574365,17.523429248476646,17.408973143759876,64.78723764387271,9.535714285714286,5.8704581358609795,6.0,3.002204973552555,22.607142857142858,22.5,6.909306796500157,1.6808846761453398,1.0,0.9502130006340821,633,299,0.47235387045813587,3785,28,15.275028590516335,4303884.696061376,6192.639850448022,0.11942446043165468,0.13093525179856116,0.06762589928057554,0.2446043165467626,0.12661870503597122,0.06906474820143885,0.031654676258992806,0.02446043165467626,,0.02877697841726619,0.0776978417266187,0.02014388489208633,0.031654676258992806,0.027338129496402876,,2.68998838795651,0.4492136462637421,0.4743655329663915,0.06048393774088297,15,1,,41,,
human,0.7596211936324835,0.7069537312324558,True,304.0,0.8600252206809584,4.48297604035309,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005657708628005658,0.022395096652522394,0.0,0.0025220680958385876,60.20993352883677,10.50884457478006,12.281387856049985,13.609462365591398,13.590259042033239,12.42727272727273,49.41955034213099,6.066666666666666,5.021994134897361,4.0,2.604606253550809,22.733333333333334,22.5,12.858028188213343,1.4604105571847508,1.0,0.7439207036109291,682,366,0.5366568914956011,3555,30,21.71392643694984,2693012889.1973395,3395980.9447633536,0.10970996216897856,0.12862547288776796,0.08196721311475409,0.21437578814627994,0.11475409836065574,0.04287515762925599,0.04918032786885246,0.008827238335435058,0.01639344262295082,0.0416141235813367,0.12610340479192939,0.011349306431273645,0.03026481715006305,0.02395964691046658,,2.9408261723557976,0.972046623567281,0.42901074127043864,0.11280048768269335,14,0,,7,,
continue,0.8672745511645362,0.8623294234275818,True,214.0,0.8946488294314381,5.603678929765886,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013464526152252718,0.0,0.0,0.0,0.0,0.0,0.006991196271361988,0.007767995857068877,0.017866390471258417,0.015050167224080268,27.038543676993413,15.55189182326054,17.122413403193683,19.59603859827324,19.569573387506345,18.935270018621967,70.7778059928898,11.318181818181818,6.1135940409683425,6.0,3.2699952913994457,24.40909090909091,23.5,6.699111819752954,1.8324022346368716,1.0,1.0770296772747603,537,333,0.6201117318435754,3351,22,13.596605428466365,803397.9333035958,1343.4748048555114,0.030100334448160536,0.1254180602006689,0.061872909698996656,0.2725752508361204,0.1254180602006689,0.08862876254180602,0.026755852842809364,0.021739130434782608,0.0016722408026755853,0.023411371237458192,0.0802675585284281,0.05016722408026756,0.03678929765886288,0.04013377926421405,,2.883022230072371,0.6248695494716866,0.48784708547915356,0.06016975678946128,21,6,0.015050167224080268,7,,
create,0.7641830687169675,0.7710073472788701,True,241.0,0.8717201166180758,5.118075801749272,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013708690330477356,0.0,0.0,0.0,0.0,0.0,0.008078335373317013,0.003916768665850673,0.0,0.023323615160349854,44.20291392092258,12.479469875264765,14.244340213328723,15.656601553306661,15.977720640150622,16.002833607907746,59.40509531654507,8.178571428571429,5.640856672158155,5.0,2.932437110067037,21.678571428571427,18.0,10.145560504929419,1.6622734761120264,1.0,0.9429929416377019,607,350,0.5766062602965404,3511,28,15.9070060405078,8097015.059134834,11803.228949176144,0.03935860058309038,0.13411078717201166,0.07434402332361516,0.25072886297376096,0.10495626822157435,0.0728862973760933,0.03935860058309038,0.016034985422740525,0.0029154518950437317,0.033527696793002916,0.10495626822157435,0.04956268221574344,0.02478134110787172,0.029154518950437316,,2.653719083498214,0.5546273124384439,0.4737011530915566,0.06059124429119393,15,2,0.023323615160349854,7,,
explain,0.8367097695668538,0.8265241158419642,True,302.0,0.9032679738562092,5.043137254901961,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034323432343234324,0.013201320132013201,0.0,0.0,0.0,0.0,0.011001100110011002,0.020902090209020903,0.012541254125412541,0.0,49.903231408431,11.836366182717892,13.542263830831718,14.878502404182811,15.480429018253112,15.037626628075252,56.73315904953083,7.67741935483871,5.4703328509406655,5.0,2.730579849533901,22.29032258064516,23.0,6.6439084318479615,1.5875542691751086,1.0,0.8064976421325862,691,344,0.49782923299565845,3858,31,18.013633973688922,66561305.867540404,87008.2429641051,0.08104575163398693,0.11895424836601307,0.07581699346405228,0.257516339869281,0.13071895424836602,0.06666666666666667,0.04183006535947712,0.022222222222222223,0.01045751633986928,0.032679738562091505,0.08496732026143791,0.02483660130718954,0.030065359477124184,0.022222222222222223,,2.8131960919630363,0.5272229450140993,0.49629449496899786,0.07227939560466785,18,5,,7,,
human,0.8011547062132094,0.7889419839932368,True,410.0,0.8696581196581197,4.245726495726496,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011304165794431652,0.006280092108017585,0.0,0.0,62.79578987730065,11.731601665205961,12.031772070788634,14.980280455740578,15.361706397896583,10.945325153374235,50.33413672217353,6.178571428571429,4.721472392638037,4.0,2.342924142515372,29.107142857142858,27.0,16.29053030294043,1.3533742331288343,1.0,0.6866190135479182,815,455,0.558282208588957,3974,28,26.17735314273426,233711466594.89484,249691737.8150586,0.06623931623931624,0.10256410256410256,0.09081196581196581,0.19230769230769232,0.11538461538461539,0.09081196581196581,0.06837606837606838,0.008547008547008548,0.0010683760683760685,0.049145299145299144,0.12606837606837606,0.03311965811965812,0.03739316239316239,0.018162393162393164,,3.1340894070663485,0.785486034932252,0.43265107699502003,0.0706352298187741,9,2,,55,,
continue,0.7934584736824035,0.8039080747242632,True,329.0,0.8978978978978979,4.501501501501502,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01506276150627615,0.01506276150627615,0.0,0.0,0.0,0.0,0.0100418410041841,0.0,0.0,0.01951951951951952,65.4823534085492,9.006259865458976,11.77466266942573,12.52144711054611,11.130511679644052,11.079474548440064,43.61888871232587,4.709677419354839,4.827586206896552,4.0,2.6506796698565265,19.64516129032258,17.0,8.815486326206502,1.4351395730706076,1.0,0.8161828060955413,609,335,0.5500821018062397,2998,31,17.53363614900445,41187120.20264736,61842.52282679784,0.010510510510510511,0.12912912912912913,0.07057057057057058,0.1966966966966967,0.13663663663663664,0.06756756756756757,0.1066066066066066,0.024024024024024024,0.0045045045045045045,0.05105105105105105,0.08408408408408409,0.04804804804804805,0.03303303303303303,0.01951951951951952,,2.6694587145036364,0.587295957424107,0.4767976186906974,0.07341457598203734,31,5,0.018018018018018018,55,,
create,0.748476027890488,0.7415151624725416,True,198.0,0.8764415156507414,5.14827018121911,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00823271130625686,0.0,0.0,0.02471169686985173,49.45129120879125,11.206208791208795,13.371156678226303,14.393406593406594,14.725329670329664,15.646666666666661,56.31318681318682,7.178571428571429,5.606227106227106,5.0,2.8103481032148445,19.5,18.0,9.933708845570793,1.6263736263736264,1.0,0.8705396202165085,546,336,0.6153846153846154,3125,28,13.706617365150349,896826.1998658275,1477.4731464016927,0.057660626029654036,0.12520593080724876,0.06919275123558484,0.2487644151565074,0.11037891268533773,0.10049423393739704,0.023064250411861616,0.02471169686985173,0.006589785831960461,0.03789126853377265,0.09390444810543658,0.036243822075782535,0.02471169686985173,0.0214168039538715,,2.5831646364737364,0.6891774821106199,0.44962410020238414,0.09719603736546172,17,3,0.019769357495881382,55,,
explain,0.8530376779622045,0.8470815654311862,True,326.0,0.898034398034398,5.128992628992629,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027789129546383327,0.018389865140988965,0.018389865140988965,0.018389865140988965,0.0,0.0,0.0073559460563955865,0.004903964037597058,0.007968941561095219,0.014742014742014743,42.74495238095241,13.441714285714287,15.425888645821313,17.38659478885894,16.97496855345912,15.509649595687325,60.312848158131175,8.8,5.528301886792453,5.0,2.8964393189347803,24.733333333333334,24.0,6.879599471545483,1.6428571428571428,1.0,0.9173067507707695,742,379,0.5107816711590296,4175,30,19.191360466146236,216123479.38842922,265507.95993664523,0.04176904176904177,0.12530712530712532,0.07616707616707617,0.2285012285012285,0.13513513513513514,0.09336609336609336,0.05896805896805897,0.022113022113022112,,0.029484029484029485,0.08230958230958231,0.042997542997543,0.030712530712530713,0.018427518427518427,,2.8501417039346806,0.6567515824643916,0.5214915111621026,0.06781027425525564,21,4,0.014742014742014743,55,,
human,0.7871078451474508,0.7861798898927097,True,318.0,0.866580310880829,4.516839378238342,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006498194945848376,0.0036101083032490976,0.0,0.0051813471502590676,56.988300469034186,10.711906767493062,13.440669559198714,14.690839475447499,13.060849047573463,12.32581602373887,51.415525988322,6.451612903225806,5.014836795252226,4.0,2.765796720938493,21.741935483870968,21.0,8.658271234491977,1.510385756676558,1.0,0.8804059790727449,674,340,0.5044510385756676,3487,31,22.178137500363185,4283933644.9150615,5549136.845744899,0.08290155440414508,0.10233160621761658,0.11787564766839378,0.23056994818652848,0.09585492227979274,0.04792746113989637,0.034974093264248704,0.014248704663212436,0.02461139896373057,0.054404145077720206,0.11010362694300518,0.027202072538860103,0.023316062176165803,0.03238341968911917,0.0012953367875647669,3.053503642312989,0.6602317417833502,0.44074728294662896,0.08278468905002419,21,6,,69,,
continue,0.8472653508186341,0.8415387570858002,True,226.0,0.8938640132669984,5.391376451077944,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06407201482658194,0.021710352131321154,0.021710352131321154,0.021710352131321154,0.021710352131321154,0.0,0.006354249404289118,0.008737092930897538,0.015885623510722795,0.026533996683250415,32.64043030174247,13.894963167587477,16.385398648044777,18.666921660291827,16.63910327241819,17.272191528545118,61.95275534778297,8.576923076923077,5.865561694290976,5.0,3.1503707881053313,20.884615384615383,19.5,6.738676673769819,1.8084714548802947,1.0,1.066897734503488,543,286,0.5267034990791897,3251,26,14.588736620691481,2166745.0461540655,3593.2753667563275,0.06135986733001658,0.1310116086235489,0.07296849087893864,0.24212271973466004,0.1011608623548922,0.0779436152570481,0.05140961857379768,0.01824212271973466,0.004975124378109453,0.03316749585406302,0.08623548922056384,0.03814262023217247,0.029850746268656716,0.03648424543946932,,2.6306197823484063,0.39353359553835054,0.455231617658195,0.05570051824340307,17,4,0.014925373134328358,69,,
create,0.7907727311054865,0.7881581877859739,True,246.0,0.8845553822152886,5.074882995319813,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009453781512605041,0.004726890756302521,0.0,0.0218408736349454,48.6996551724138,11.612709359605912,14.296647515009731,15.665024630541874,14.824022167487684,15.10089655172413,56.576354679802954,7.428571428571429,5.498275862068965,5.0,2.8110000293986888,20.714285714285715,20.0,9.109873540196228,1.6206896551724137,1.0,0.9159051713995466,580,328,0.5655172413793104,3253,28,15.486044926882911,5315007.213122814,8291.742922188478,0.0483619344773791,0.11700468018720749,0.0748829953198128,0.24180967238689546,0.12792511700468018,0.1029641185647426,0.046801872074883,0.0187207488299532,0.0046801872074883,0.0358814352574103,0.09204368174726989,0.028081123244929798,0.0249609984399376,0.0171606864274571,,2.630203683235059,0.6679021026201477,0.4817676507996973,0.06754726213338792,21,2,0.0187207488299532,69,,
explain,0.8171891729036967,0.8060683361415205,False,291.0,0.8982597054886211,5.009370816599732,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15079365079365079,0.12471655328798185,0.12471655328798185,0.09433106575963719,0.07256235827664399,0.07256235827664399,0.01473922902494331,0.01292517006802721,0.014285714285714285,0.008032128514056224,45.39195082202946,12.321350716579591,14.82775045980284,16.410468293150554,15.032401859751715,14.805230312035665,58.41101471504577,7.967741935483871,5.436849925705795,5.0,2.980263488915335,21.70967741935484,22.0,7.780013883340696,1.6478454680534917,1.0,0.9748237741671782,673,301,0.4472511144130758,3742,31,19.3267365276809,247454312.67505124,331264.14012724394,0.09103078982597054,0.10843373493975904,0.08969210174029452,0.24497991967871485,0.1285140562248996,0.0749665327978581,0.03346720214190094,0.018741633199464525,0.018741633199464525,0.02677376171352075,0.08165997322623829,0.020080321285140562,0.0321285140562249,0.029451137884872823,0.0013386880856760374,2.814347493165862,0.48643449774313463,0.46722515515067653,0.07223037586805683,20,5,,69,,
human,0.8026429332535843,0.8061028271913528,True,320.0,0.8550548112058465,4.6918392204628505,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015779092702169626,0.015340784571553802,0.01051939513477975,0.0048721071863581,53.05278991596637,11.77211204481793,13.81666964889586,15.402352941176472,15.075462184873949,13.673949579831934,57.273389355742296,7.966666666666667,5.224089635854342,5.0,2.674222224754625,23.8,23.5,9.339521757920298,1.5322128851540617,1.0,0.8332709531062242,714,313,0.438375350140056,3852,30,23.01251402896552,9867516414.24707,12018899.408339916,0.12058465286236297,0.1315468940316687,0.0779537149817296,0.17661388550548113,0.10353227771010962,0.0535931790499391,0.031668696711327646,0.013398294762484775,0.040194884287454324,0.04506699147381242,0.11571254567600488,0.018270401948842874,0.0341047503045067,0.037758830694275276,,3.2100792610492324,0.8044411361633221,0.4626351036222685,0.06616919280791904,10,3,,82,,
continue,0.8564606728377165,0.8594392010798821,True,231.0,0.8946564885496183,5.587786259541985,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524822695035461,0.033569739952718676,0.0,0.0,0.0,0.0,0.00851063829787234,0.01702127659574468,0.014184397163120567,0.0183206106870229,33.205503355704735,13.915790987535953,15.673006389159639,17.574688398849474,17.646716203259828,18.306442953020134,66.08437200383509,9.535714285714286,6.0369127516778525,6.0,3.0667047000355194,21.285714285714285,21.5,5.718748257499456,1.7969798657718121,1.0,1.039839433073433,596,321,0.5385906040268457,3660,28,15.310122673512053,4457607.180951673,6805.507146491103,0.016793893129770993,0.14198473282442747,0.061068702290076333,0.2900763358778626,0.11450381679389313,0.0916030534351145,0.024427480916030534,0.012213740458015267,0.0030534351145038168,0.0366412213740458,0.08091603053435115,0.04885496183206107,0.03358778625954199,0.025954198473282442,,2.816233908113653,0.6641496913885921,0.47706387612244944,0.06549502929897164,16,5,0.0183206106870229,82,,
create,0.7710360599947828,0.7684294862879647,True,197.0,0.869281045751634,5.183006535947713,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008134490238611713,0.01220173535791757,0.0,0.0196078431372549,47.83176470588239,11.247920892494928,13.023866798666859,13.90050709939148,14.798041962474642,16.14022058823529,56.99391480730223,7.172413793103448,5.700367647058823,5.0,2.7520580288662893,18.75862068965517,19.0,7.161463789948558,1.6544117647058822,1.0,0.8734538984988094,544,339,0.6231617647058824,3172,29,14.757805526332918,2565863.241426061,4192.586995794217,0.05065359477124183,0.14869281045751634,0.06045751633986928,0.25163398692810457,0.09640522875816994,0.08169934640522876,0.03431372549019608,0.02287581699346405,0.006535947712418301,0.03431372549019608,0.10784313725490197,0.03594771241830065,0.029411764705882353,0.0196078431372549,,2.53963665872171,0.4627032439938011,0.476792693481903,0.0614242358748829,14,2,0.0196078431372549,82,,
explain,0.8088699065405747,0.8220591076782772,True,315.0,0.9083870967741936,5.188387096774194,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07628909551986475,0.044801352493660185,0.044801352493660185,0.044801352493660185,0.0,0.0,0.030431107354184278,0.019019442096365174,0.015215553677092139,0.005161290322580645,47.609879746835475,12.506445850914208,14.50688673556505,16.17479606188467,16.566793248945146,15.592911392405064,60.971448663853735,8.833333333333334,5.551336146272855,5.0,2.7675729872994483,23.7,23.5,8.36719785830358,1.5977496483825597,1.0,0.8882388265506866,711,307,0.4317862165963432,4021,30,17.818418453723503,54757146.82309512,70654.3829975421,0.10709677419354839,0.12516129032258064,0.08,0.22064516129032258,0.12645161290322582,0.05548387096774193,0.027096774193548386,0.024516129032258065,0.02838709677419355,0.03741935483870968,0.0696774193548387,0.02838709677419355,0.03483870967741935,0.03483870967741935,,2.79829684897309,0.5435671925810835,0.481415355028495,0.06353333168778903,23,5,,82,,
human,0.73598438695721,0.7326036691665649,True,313.0,0.8746736292428199,4.668407310704961,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022582921665490474,0.0,0.0,0.0,0.0,0.0,0.018819101387908727,0.031992472359444836,0.012702893436838392,0.0026109660574412533,51.36817095131644,13.040128539493292,14.554592549557764,16.906135121708893,16.92043343268753,13.566557377049175,56.57234227521113,8.0,5.174366616989568,5.0,2.7337377462540036,27.958333333333332,32.0,16.125753643025668,1.5022354694485842,1.0,0.8525814633849607,671,310,0.46199701937406856,3576,24,21.3841517724862,1936507195.2090905,2528077.278340849,0.17232375979112272,0.097911227154047,0.1122715404699739,0.13446475195822455,0.10835509138381201,0.0639686684073107,0.04177545691906005,0.02610966057441253,0.006527415143603133,0.0391644908616188,0.1174934725848564,0.030026109660574413,0.02610966057441253,0.02349869451697128,,3.0581193336577948,1.3706560878895886,0.42856575518514495,0.10231991982809856,18,4,,96,,
