persona,pos_prop_ADJ,pos_prop_NOUN,pos_prop_ADP,pos_prop_DET,pos_prop_PUNCT,pos_prop_ADV,pos_prop_NUM,pos_prop_VERB,pos_prop_PRON,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_AUX,pos_prop_PART,pos_prop_PROPN,pos_prop_X,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_INTJ
human,0.04221954161640531,0.2074788902291918,0.08082026537997587,0.15078407720144751,0.14354644149577805,0.09167671893848009,0.010856453558504222,0.08685162846803378,0.04463208685162847,0.028950542822677925,0.016887816646562123,0.05790108564535585,0.016887816646562123,0.016887816646562123,0.0036188178528347406,2.7605886269187283,1.34953172871414,0.39497758907549124,0.1626249044383124,6.193229901269394,5.0,3.610931433297335,15.755555555555556,15.0,9.693424015063124,2.1325811001410435,2.0,1.3475869760766146,709,386,0.5444287729196051,4511,45,True,378.0,0.8552472858866104,5.441495778045838,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003371417868514703,0.0028095148904289193,0.0,0.020506634499396863,38.355740321443136,15.719123648330982,15.262616857586398,17.754972574831534,15.617890612756625,18.737489421720735,52.42692367967403,5.777777777777778,12.290916185677528,217709.34790232012,262.6168249726419,0.5201137491597116,0.5881678770447887,26,6,,49,
continue,0.08719646799116998,0.2251655629139073,0.09050772626931568,0.16445916114790288,0.09050772626931568,0.06070640176600441,,0.09161147902869757,0.025386313465783666,0.04194260485651214,0.011037527593818985,0.033112582781456956,0.008830022075055188,0.04415011037527594,0.005518763796909493,2.738558391807257,0.659275141907231,0.4621624079909308,0.08069108127220016,6.618932038834951,6.0,3.8727239886762725,15.846153846153847,16.0,4.143505647788408,2.2730582524271843,2.0,1.430239428155081,824,365,0.4429611650485437,5536,52,True,379.0,0.8896247240618101,6.11037527593819,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09946236559139784,0.06040480708412397,0.06040480708412397,0.0290955091714105,0.01549652118912081,0.01549652118912081,0.008064516129032258,0.0056925996204933585,0.013440860215053764,0.03421633554083885,27.104838709677438,17.41208737864078,16.385398648044777,19.93069454817028,17.66824682598955,21.25135922330097,54.19566840926064,6.076923076923077,12.489268597716437,265473.0472910563,293.01660848902463,0.7146959578837114,0.7167503742873669,34,9,0.019867549668874173,49,
create,0.09419354838709677,0.20903225806451614,0.0696774193548387,0.16516129032258065,0.09935483870967741,0.05935483870967742,,0.0967741935483871,0.04258064516129032,0.03483870967741935,0.023225806451612905,0.03225806451612903,0.015483870967741935,0.03354838709677419,0.00903225806451613,2.754381706144524,0.7543125955910683,0.45898023196265963,0.07484460906745961,6.396848137535817,5.0,3.704537809356149,17.897435897435898,18.0,6.674847052102976,2.202005730659026,2.0,1.3858252907047282,698,330,0.47277936962750716,4542,39,True,334.0,0.8851612903225806,5.860645161290322,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05214723926380368,0.02223926380368098,0.02223926380368098,0.0,0.0,0.0,0.006901840490797546,0.019555214723926382,0.01821319018404908,0.03096774193548387,29.807430282612756,17.37366762177651,16.604525867396262,19.594504444934245,17.647872676511646,20.159598853868193,54.28712071118948,6.512820512820513,11.067269939414462,64040.43369980464,82.63281767716728,0.6650973898358643,0.6896470422680313,16,2,0.015483870967741935,49,
explain,0.07081807081807082,0.20757020757020758,0.07692307692307693,0.13553113553113552,0.10012210012210013,0.08058608058608059,0.002442002442002442,0.10500610500610501,0.029304029304029304,0.040293040293040296,0.028083028083028084,0.06349206349206349,0.014652014652014652,0.02197802197802198,0.003663003663003663,3.217146900625761,0.8585740889283208,0.47583554734762,0.09751876036988681,6.497964721845319,6.0,4.085624755561896,18.425,17.0,6.069956754376427,2.1913161465400273,2.0,1.4417803441711707,737,340,0.46132971506105835,4871,40,True,366.0,0.8803418803418803,5.947496947496948,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440150295222759,0.033637502236536054,0.015029522275899088,0.015029522275899088,0.0,0.0,0.008051529790660225,0.009303989980318483,0.0,0.031746031746031744,31.1875,17.45328052917232,16.797972146230645,19.798765264586162,18.387913839891453,20.801519674355493,56.82391451831751,7.075,12.301236691047873,219967.85280590312,268.58101685702457,0.7355684745006073,0.7425359079712316,23,5,0.019536019536019536,49,
human,0.05674846625766871,0.2469325153374233,0.1303680981595092,0.10276073619631902,0.10889570552147239,0.0705521472392638,0.03680981595092025,0.0598159509202454,0.013803680981595092,0.046012269938650305,0.013803680981595092,0.032208588957055216,0.004601226993865031,0.06441717791411043,0.012269938650306749,3.3516095327796203,1.2425651930804846,0.4690999300906236,0.12147674479394559,6.493870402802101,6.0,4.343549789607374,21.96153846153846,21.0,10.338430059475884,2.2714535901926447,2.0,1.756112514058188,571,358,0.626970227670753,3789,26,True,235.0,0.8420245398773006,5.811349693251533,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00945945945945946,0.0,0.0,0.0,0.0,0.0,0.006081081081081081,0.011486486486486487,0.011486486486486487,0.05521472392638037,24.322678658240164,19.778152364273208,18.326425776900052,21.674282635053213,20.136898827967123,21.036147110332745,61.716354573622525,8.73076923076923,8.50354312407528,4932.213361904399,7.564744420098771,0.5414451539516449,0.5305895019943515,19,3,,75,
continue,0.09691011235955056,0.24157303370786518,0.08286516853932584,0.10955056179775281,0.09831460674157304,0.06601123595505617,,0.09831460674157304,0.02247191011235955,0.05758426966292135,0.019662921348314606,0.05898876404494382,0.02247191011235955,0.007022471910112359,,2.7189400208959777,0.5578568602575001,0.487400944446151,0.08523771492063384,6.654205607476635,6.0,3.9116476050077607,15.285714285714286,15.0,4.376809635457546,2.3348909657320873,2.0,1.483553892927575,642,328,0.5109034267912772,4342,42,True,297.0,0.8834269662921348,6.098314606741573,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053661488803711924,0.01896308250958241,0.01896308250958241,0.0,0.0,0.0,0.007867661892273553,0.05567883800685899,0.024208190437764777,0.032303370786516857,24.395460113305802,17.923141967067206,16.87026097715182,21.254472630173566,17.5541655540721,21.390280373831775,59.98976412995104,6.833333333333333,10.306223852078483,29918.247337438886,42.02001030539169,0.7543275574358498,0.7558659180998802,12,5,0.018258426966292134,75,
create,0.0975177304964539,0.22340425531914893,0.08687943262411348,0.13120567375886524,0.09397163120567376,0.07446808510638298,,0.08865248226950355,0.03900709219858156,0.040780141843971635,0.01950354609929078,0.06914893617021277,0.010638297872340425,0.005319148936170213,0.0035460992907801418,2.916138669459221,0.7784785028545586,0.4608110495418344,0.1000316306060096,6.653620352250489,6.0,3.9318287729380086,17.033333333333335,18.0,6.183221023238797,2.3307240704500978,2.0,1.60180159828304,511,319,0.62426614481409,3453,30,True,244.0,0.8900709219858156,6.122340425531915,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006083650190114068,0.0045627376425855515,0.0,0.03900709219858156,24.34115646258502,18.55554403131116,17.238542476582836,21.138186562296156,18.425218525766475,21.58551859099804,60.477560339204175,7.4,7.678036267569699,2160.3732087237427,3.8304489516378415,0.6566813092293411,0.6580818847620061,13,4,0.015957446808510637,75,
explain,0.04897314375987362,0.24644549763033174,0.1358609794628752,0.11848341232227488,0.08688783570300158,0.08056872037914692,0.036334913112164295,0.07109004739336493,0.01579778830963665,0.02843601895734597,0.022116903633491312,0.04265402843601896,0.007898894154818325,0.0315955766192733,0.007898894154818325,3.074321538242374,1.0264451831657284,0.44252969518238683,0.12919075058414445,6.467128027681661,5.0,4.3306015453808016,18.64516129032258,17.0,8.540410155206054,2.2422145328719725,2.0,1.7657300779849978,578,335,0.5795847750865052,3793,31,True,259.0,0.8593996840442338,5.992101105845181,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.0,0.0,0.0,0.0,0.007586206896551724,0.0,0.0,0.05845181674565561,24.75611790878753,18.139744391115084,16.933049960649996,19.984016073222463,18.352753655541918,20.639169550173012,57.572496930460986,7.258064516129032,8.530258517880483,5065.755253869577,8.002772912906126,0.5561475442101558,0.5929383332359379,27,10,0.018957345971563982,75,
human,0.04390243902439024,0.23577235772357724,0.1073170731707317,0.12682926829268293,0.12520325203252033,0.07804878048780488,0.05040650406504065,0.08292682926829269,0.03739837398373984,0.03414634146341464,0.00975609756097561,0.032520325203252036,0.008130081300813009,0.026016260162601626,0.0016260162601626016,2.712951087839156,0.9414869367894244,0.43867768352266334,0.10969285712860513,6.332075471698113,5.0,3.9638828679125266,14.722222222222221,15.5,6.7848323941925015,2.0735849056603772,2.0,1.4169660577546537,530,345,0.6509433962264151,3478,36,True,262.0,0.832520325203252,5.6552845528455284,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002932551319648094,0.0,0.0,0.03902439024390244,42.02172717271728,14.61996855345912,14.90622815163357,17.436058700209642,15.755186582809223,19.42203773584905,53.59014675052411,5.722222222222222,8.73318272453893,6205.446943011644,10.090157630913243,0.4902131397809301,0.495879169772653,20,3,,61,
continue,0.09987357774968394,0.2427307206068268,0.08217446270543616,0.13653603034134007,0.10745891276864729,0.07585335018963338,0.0012642225031605564,0.08470290771175727,0.03792667509481669,0.05436156763590392,0.011378002528445006,0.04298356510745891,0.010113780025284451,0.008849557522123894,0.0037926675094816687,2.6317125755230393,0.7724797275500025,0.47820580617999436,0.0998799572786837,6.883687943262411,6.0,4.107847948484562,15.326086956521738,15.0,5.208915216392852,2.275177304964539,2.0,1.4638022978341405,705,379,0.5375886524822695,4945,46,True,348.0,0.8900126422250316,6.251580278128951,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010617589807113786,0.010617589807113786,0.0,0.0,0.0,0.0,0.007078393204742524,0.011679348787825164,0.0,0.012642225031605562,31.306589537223346,17.234266111625043,16.52667757954773,20.48504471168671,18.655213691026823,22.744737588652487,60.14878199198273,6.869565217391305,12.45089971506002,255480.07853060268,322.983664387614,0.6881046457423105,0.6867869719862938,25,7,,61,
create,0.07605177993527508,0.19093851132686085,0.08414239482200647,0.1343042071197411,0.11650485436893204,0.10679611650485436,0.0048543689320388345,0.07928802588996764,0.06472491909385113,0.043689320388349516,0.006472491909385114,0.04692556634304207,0.014563106796116505,0.008090614886731391,0.0016181229773462784,2.842381757261212,0.5593808759102269,0.44316562368879864,0.08810254557687744,6.1178637200736645,5.0,3.8666674736255158,16.454545454545453,16.0,5.954834598577758,1.985267034990792,2.0,1.3254014550656354,543,314,0.578268876611418,3410,33,True,296.0,0.8559870550161812,5.517799352750809,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03401015228426396,0.0,0.0,0.0,0.0,0.0,0.009137055837563452,0.0,0.0,0.04692556634304207,45.00002891510525,14.253423740164074,14.811377253095038,16.747564038171774,15.612410848819685,18.374143646408836,51.6294994140298,5.787878787878788,8.734479879317714,6213.501591101493,10.054209694338986,0.5885428423061967,0.6134033231965957,24,10,0.021035598705501618,61,
explain,0.05717916137229987,0.24523506988564167,0.10292249047013977,0.12325285895806862,0.10419313850063533,0.07623888182973317,0.043202033036848796,0.08132147395171538,0.030495552731893267,0.03430749682337993,0.030495552731893267,0.04193138500635324,0.007623888182973317,0.021601016518424398,,3.232080638941177,1.2045543388559559,0.45606579492344784,0.12758795720371907,6.348936170212766,5.0,3.753043531282152,17.625,17.5,7.634420410221066,2.123404255319149,2.0,1.3695077698257494,705,292,0.41418439716312055,4558,40,False,349.0,0.8691232528589581,5.791613722998729,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4302811550151976,0.3525835866261398,0.2815349544072948,0.24848024316109424,0.24848024316109424,0.22074468085106383,0.01709726443768997,0.013677811550151976,0.014247720364741642,0.01397712833545108,35.33997788986389,16.339920212765957,16.58743788028819,19.645744680851067,17.28598936170213,19.852312056737585,57.625,7.05,11.43310087498994,92327.8284445515,117.31617337300064,0.5959715815977409,0.5533381384846411,27,7,,61,
human,0.0703448275862069,0.14620689655172414,0.0896551724137931,0.1103448275862069,0.14206896551724138,0.1103448275862069,0.001379310344827586,0.07448275862068965,0.07172413793103448,0.03310344827586207,0.004137931034482759,0.04689655172413793,0.013793103448275862,0.08,0.005517241379310344,2.604558768502928,1.2876226749346185,0.4249893218201948,0.14126679877731213,5.839228295819936,5.0,3.3190289396481396,15.170731707317072,14.0,9.151575738035206,1.9356913183279743,2.0,1.199830945174604,622,379,0.6093247588424437,3735,41,True,319.0,0.8579310344827586,5.151724137931034,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023323615160349854,0.011437542049786947,0.0,0.020689655172413793,46.90152793683323,13.167742922123754,13.798033942218154,15.264434162026507,13.658131126970432,16.583536977491963,47.32507254332994,4.878048780487805,10.913452206450282,54910.07940965647,75.7380405650434,0.46635976852849126,0.4368800099652547,23,0,,60,
continue,0.10173697270471464,0.2022332506203474,0.07692307692307693,0.1141439205955335,0.10421836228287841,0.0794044665012407,0.0012406947890818859,0.09801488833746898,0.04714640198511166,0.04962779156327544,0.026054590570719603,0.05707196029776675,0.02357320099255583,0.017369727047146403,0.0012406947890818859,2.9272560752039625,0.7334794309061364,0.44950753883497313,0.07121588677169632,7.016620498614959,6.0,4.477985633962346,16.044444444444444,15.0,6.886236048348927,2.3102493074792245,2.0,1.512873728523038,722,351,0.48614958448753465,5150,45,True,353.0,0.8957816377171216,6.389578163771712,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005447735784814436,0.008171603677221655,0.0,0.008684863523573201,26.682022522931618,17.928275161588186,16.540203658287535,20.15738996614343,19.640504770698676,23.612853185595572,60.7812865497076,7.177777777777778,12.073789441803006,175218.56943663207,217.392766050412,0.7413756495172327,0.7401985533015673,24,7,,60,
create,0.10034013605442177,0.2108843537414966,0.08843537414965986,0.10204081632653061,0.11394557823129252,0.08163265306122448,,0.09013605442176871,0.03231292517006803,0.034013605442176874,0.015306122448979591,0.05272108843537415,0.025510204081632654,0.027210884353741496,,2.5842295428770514,0.8944119943937705,0.46986519350859507,0.12779758302391958,6.666026871401152,6.0,4.208092166825563,16.806451612903224,16.0,7.630242691945079,2.1938579654510555,2.0,1.3877862800506497,521,300,0.5758157389635317,3540,31,True,240.0,0.8605442176870748,6.020408163265306,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022783556215948488,0.0,0.0,0.0,0.0,0.0,0.006686478454680535,0.005943536404160475,0.0,0.03571428571428571,32.80390156827747,16.852040121354715,16.148082010151377,19.08342517491177,18.37021237075104,21.635009596928985,59.416816296204566,7.161290322580645,7.62054425914712,2039.6719378915138,3.468829826346112,0.5939146200815837,0.5536484410022867,28,5,0.025510204081632654,60,
explain,0.08771929824561403,0.19924812030075187,0.09774436090225563,0.13157894736842105,0.10025062656641603,0.05764411027568922,,0.08897243107769423,0.043859649122807015,0.043859649122807015,0.012531328320802004,0.02506265664160401,0.011278195488721804,0.07142857142857142,0.010025062656641603,3.017414479195113,0.6821474838757803,0.4892263687522393,0.07246274538292545,6.171309192200557,5.0,3.6101699759672137,18.41025641025641,19.0,4.8712550308189995,2.0891364902506964,2.0,1.3259228481317116,718,330,0.4596100278551532,4511,39,True,329.0,0.8809523809523809,5.652882205513785,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08884615384615385,0.06846153846153846,0.055,0.03884615384615384,0.025384615384615384,0.025384615384615384,0.035,0.019615384615384614,0.016153846153846154,0.03884711779448621,35.76244559054828,16.24181058495822,16.416923778528627,19.118977215913148,16.841994500392822,18.879498607242343,56.15398900078566,6.948717948717949,13.241790722777026,563425.6850633295,706.0472243901372,0.7150272907395112,0.7166656223503319,24,2,0.018796992481203006,60,
human,0.03763440860215054,0.2078853046594982,0.1057347670250896,0.12903225806451613,0.14516129032258066,0.08781362007168458,0.007168458781362007,0.08960573476702509,0.05017921146953405,0.03225806451612903,0.012544802867383513,0.034050179211469536,0.012544802867383513,0.04838709677419355,,2.426542014767213,1.0466868753674283,0.4078048986953281,0.16151349458832742,5.8,5.0,3.4604532711922675,12.5,11.5,7.002818981253944,1.9221052631578948,2.0,1.1626810167945483,475,278,0.5852631578947368,2847,38,True,249.0,0.8476702508960573,5.102150537634409,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005287896592244419,0.0,0.0,0.04659498207885305,53.273561811505516,11.96584210526316,12.75995879102334,14.094736842105263,12.137999999999998,15.936,42.184210526315795,3.710526315789474,9.07093759500405,8698.775912266456,15.589204143846695,0.4690845379656231,0.4279111174142195,17,5,,74,
continue,0.06218274111675127,0.19923857868020303,0.08248730964467005,0.11040609137055837,0.11802030456852793,0.0850253807106599,0.0038071065989847717,0.11040609137055837,0.050761421319796954,0.044416243654822336,0.02284263959390863,0.04314720812182741,0.024111675126903553,0.04314720812182741,,2.9279275285261988,0.7123160135854958,0.4741915002637672,0.07762337832326668,5.9496402877697845,5.0,3.5831816194674144,16.162790697674417,16.0,5.242625973281655,2.023021582733813,2.0,1.28837170933108,695,357,0.5136690647482014,4228,43,True,361.0,0.8807106598984772,5.365482233502538,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021514105946823625,0.0,0.0,0.0,0.0,0.0,0.008524457073269738,0.008524457073269738,0.0,0.021573604060913704,45.189741430552814,14.58514304835202,15.105922413156133,17.342814120796387,14.674201104232893,17.35251798561151,49.25631587753053,5.348837209302325,12.074615606970259,175363.38872944683,222.54237148406958,0.6641571003655415,0.6720496768631586,23,5,,74,
create,0.06666666666666667,0.2016260162601626,0.0991869918699187,0.11056910569105691,0.12682926829268293,0.08292682926829269,0.004878048780487805,0.08943089430894309,0.04227642276422764,0.03902439024390244,0.01788617886178862,0.03577235772357724,0.011382113821138212,0.04227642276422764,0.008130081300813009,2.929530990092276,0.6798527147640122,0.474087607623359,0.07576493174367059,5.988826815642458,5.0,3.6233088165464236,16.78125,17.0,5.2543694614577685,2.0,2.0,1.296033197266618,537,320,0.595903165735568,3294,32,True,259.0,0.8471544715447155,5.35609756097561,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02494747899159664,0.0,0.0,0.0,0.0,0.0,0.0070903361344537815,0.004201680672268907,0.0,0.04390243902439024,42.788807581573906,14.554687500000004,14.819310888816336,16.693878026070763,15.167999301675977,17.65042830540037,49.369704376163874,5.46875,8.459370034808135,4719.084202253977,7.673307645941427,0.6196231486335877,0.5993671824534734,17,3,0.02113821138211382,74,
explain,0.05981794538361508,0.24317295188556567,0.12483745123537061,0.14954486345903772,0.08972691807542263,0.07282184655396619,0.0039011703511053317,0.08192457737321196,0.03901170351105332,0.02990897269180754,0.009102730819245773,0.04681404421326398,0.006501950585175552,0.04291287386215865,,2.776131929882958,0.6669533128335983,0.48520612145062386,0.07964501083169503,5.897142857142857,5.0,3.4231552457834415,17.073170731707318,16.0,5.710026457170089,1.987142857142857,2.0,1.1593620694861744,700,305,0.4357142857142857,4197,41,False,346.0,0.9063719115734721,5.457737321196359,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2252859477124183,0.2252859477124183,0.19138071895424835,0.15379901960784315,0.10641339869281045,0.10641339869281045,0.008169934640522876,0.01715686274509804,0.0,0.0377113133940182,45.299428571428564,14.516822299651569,14.998797213965464,16.94355400696864,14.882128222996514,17.14148571428571,49.64459930313589,5.560975609756097,12.058621798051002,172580.97024553776,224.42258809562776,0.6658213481307029,0.6558551436815506,23,2,,74,
human,0.031818181818181815,0.16136363636363638,0.09204545454545454,0.09545454545454546,0.1625,0.08522727272727272,0.005681818181818182,0.1,0.13295454545454546,0.03295454545454545,0.02159090909090909,0.04090909090909091,0.0125,0.022727272727272728,0.0022727272727272726,3.137232120666906,1.3074740241581433,0.40652592482163863,0.11856986981165145,5.582089552238806,5.0,3.174115883931502,16.02173913043478,13.0,10.36610096175695,1.8765264586160109,2.0,1.2282097526003892,737,372,0.5047489823609227,4257,46,True,437.0,0.8352272727272727,4.8375,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008566978193146417,0.0,0.0,0.0,0.0,0.0,0.010514018691588784,0.0,0.0,0.0125,49.40168187728614,12.801490472538493,14.046536153873902,15.526741785145418,12.872511356262166,15.175196743554949,45.73680018877942,4.760869565217392,13.212070232559087,546926.7895814424,621.5077154334573,0.6344088577975829,0.62793179736896,31,10,,48,
continue,0.08138351983723296,0.2278738555442523,0.09562563580874874,0.12512716174974567,0.11291963377416073,0.08036622583926754,0.004069175991861648,0.08036622583926754,0.03967446592065107,0.03967446592065107,0.021363173957273652,0.0335707019328586,0.018311291963377416,0.021363173957273652,0.004069175991861648,3.1119037968569807,0.7011647877201596,0.4641967165103357,0.07631076711517717,5.993119266055046,5.0,3.27836225538282,21.26829268292683,22.0,6.080855163880554,2.032110091743119,2.0,1.195893641825521,872,391,0.44839449541284404,5337,41,True,442.0,0.8728382502543235,5.429298067141404,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08470740381506628,0.036210798577432916,0.02230843840931135,0.02230843840931135,0.02230843840931135,0.02230843840931135,0.006789524733268671,0.015357258325250566,0.014872292272874232,0.017293997965412006,35.35618019147482,16.683533228910274,17.515087592945793,20.433922577757887,17.431738084582683,18.047798165137618,59.34168717833967,8.097560975609756,14.37463833732183,1749146.1933381653,1779.3959240469637,0.7086838669143617,0.6682754380580707,44,9,0.014242115971515769,48,
create,0.060781476121562955,0.21128798842257598,0.0824891461649783,0.13314037626628075,0.12011577424023155,0.08683068017366136,0.008683068017366137,0.08393632416787265,0.041968162083936326,0.041968162083936326,0.02170767004341534,0.03907380607814761,0.01881331403762663,0.03183791606367583,0.001447178002894356,3.1091034713257,1.0158301842910462,0.4393978073889493,0.10088690320207247,5.896381578947368,5.0,3.295848674617276,20.96551724137931,21.0,10.196289922355936,1.9654605263157894,2.0,1.169988382092447,608,336,0.5526315789473685,3668,29,True,312.0,0.8596237337192475,5.308248914616498,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012682010333489901,0.0,0.0,0.0,0.0,0.0,0.007045561296383279,0.0056364490371066224,0.0,0.03183791606367583,39.94810082268512,15.778985934664245,16.83804936742494,19.373049001814884,16.824715857531764,17.458881578947366,54.0247277676951,6.931034482758621,10.161318904462535,25882.410985635383,37.45645584028275,0.5405168504055057,0.5160661299402515,27,7,0.015918958031837915,48,
explain,0.051248357424441525,0.21287779237844942,0.09067017082785808,0.12614980289093297,0.10643889618922471,0.08541392904073587,0.002628120893561104,0.09986859395532194,0.0657030223390276,0.04204993429697766,0.0328515111695138,0.04336399474375821,0.018396846254927726,0.00788436268068331,,3.0859854408135763,0.7098969077203697,0.4834172482028938,0.06853026482781163,5.894117647058824,5.0,3.3895116060187256,19.428571428571427,18.0,8.08273544320844,2.013235294117647,2.0,1.2930133992032067,680,321,0.47205882352941175,4089,35,True,377.0,0.8791064388961892,5.3731931668856765,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028210526315789474,0.016,0.016,0.016,0.0,0.0,0.020210526315789474,0.00631578947368421,0.008842105263157894,0.024967148488830485,40.35126050420166,15.743319327731093,16.785175570968402,19.536134453781514,16.045579831932777,17.333882352941178,55.60504201680672,7.0285714285714285,12.186645955050116,196152.15833122013,257.75579281369266,0.734991357607,0.732485853361361,25,3,0.01445466491458607,48,
human,0.0806282722513089,0.20628272251308902,0.10052356020942409,0.14031413612565444,0.1130890052356021,0.10575916230366492,0.019895287958115182,0.06596858638743455,0.039790575916230364,0.041884816753926704,0.012565445026178011,0.03664921465968586,0.009424083769633508,0.023036649214659685,0.004188481675392671,3.286607737114417,0.9607234594892937,0.43480290958945567,0.07632894254737209,6.397633136094675,5.0,4.073059891919384,21.125,22.5,11.509099660703264,2.1053254437869824,2.0,1.4585499954929941,845,473,0.5597633136094674,5531,40,True,430.0,0.8701570680628272,5.791623036649215,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008337193144974525,0.008645978076269878,0.0,0.02198952879581152,35.67903321470935,17.491590236686395,17.325015865135295,20.142307692307696,19.265352071005914,20.41689940828402,59.58653846153847,8.125,16.78068060719709,19398001.57630998,20312.043535403118,0.6141138496892288,0.6343261246618471,23,3,,89,
continue,0.11264367816091954,0.20804597701149424,0.09195402298850575,0.14022988505747128,0.09540229885057472,0.08505747126436781,0.0011494252873563218,0.07816091954022988,0.03103448275862069,0.040229885057471264,0.016091954022988506,0.041379310344827586,0.011494252873563218,0.02413793103448276,0.004597701149425287,2.732975383065134,0.8824638641864786,0.4467106861650731,0.10122697012883754,6.63151207115629,5.0,4.181878146152729,16.06122448979592,17.0,6.055552902056453,2.2147395171537485,2.0,1.4657066856770473,787,407,0.5171537484116899,5301,49,True,371.0,0.8850574712643678,6.094252873563218,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006602839220864972,0.0,0.0,0.0,0.0,0.0,0.007428194123473094,0.023935292175635524,0.0,0.02413793103448276,32.323049219687874,16.807803853434645,16.338939514543696,19.74088115551176,17.835034100044084,21.350343074968233,56.97609107175272,6.571428571428571,13.493543231293973,724721.8690196365,833.0136425513064,0.6838002810254693,0.6862588157045081,27,11,0.01839080459770115,89,
create,0.08411214953271028,0.205607476635514,0.08878504672897196,0.12990654205607477,0.1102803738317757,0.07570093457943926,0.007476635514018692,0.0794392523364486,0.04392523364485981,0.04299065420560748,0.018691588785046728,0.06261682242990654,0.012149532710280374,0.016822429906542057,0.001869158878504673,2.7598064790811345,0.7056523993824738,0.46744243611903263,0.0781096557177111,6.814075630252101,6.0,4.29016994758413,16.135593220338983,16.0,5.705951775561968,2.2626050420168067,2.0,1.4881707016621117,952,443,0.4653361344537815,6605,59,True,464.0,0.8644859813084113,6.172897196261682,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06643635397289396,0.05474355567366463,0.030826468243422802,0.019399415360085038,0.0,0.0,0.0075737443529099125,0.006377889981397821,0.0,0.028037383177570093,29.729605747973466,17.401620851730524,16.598735758164626,20.235749893177612,18.73209282865688,22.432310924369748,58.57256801025495,6.8474576271186445,14.768465759453903,2593362.2542634867,2423.7030413677444,0.6500516947969024,0.6504990465677621,33,10,0.019626168224299065,89,
