persona,pos_prop_DET,pos_prop_NOUN,pos_prop_VERB,pos_prop_ADJ,pos_prop_PUNCT,pos_prop_PROPN,pos_prop_ADP,pos_prop_CCONJ,pos_prop_PART,pos_prop_AUX,pos_prop_ADV,pos_prop_SCONJ,pos_prop_X,pos_prop_NUM,pos_prop_SPACE,pos_prop_PRON,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,first_order_coherence,second_order_coherence,entropy,perplexity,per_word_perplexity,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,connectives,connectives_cap,file
continue,0.1386696730552424,0.237880496054115,0.06877113866967305,0.0935738444193912,0.1104847801578354,0.043968432919954906,0.10033821871476889,0.04509582863585118,0.016910935738444193,0.0496054114994363,0.0552423900789177,0.014656144306651634,0.002254791431792559,,,0.02254791431792559,False,361.0,0.8838782412626832,6.607666290868095,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4839873703202526,0.44745151105096975,0.43256653134866935,0.43256653134866935,0.43256653134866935,0.43256653134866935,0.015035333032626672,0.017140279657194408,0.009021199819576003,0.05073280721533258,0.6004980980437629,0.5986106906396648,14.444465046574258,1875648.541862658,2114.598130623064,2.66685377297377,0.9425240232179548,0.4803973388267568,0.10998836645023505,16.805654761904748,21.163439543726238,17.21539325266232,21.72391381495564,20.862699619771867,25.2728010139417,61.6608618504436,7.24,7.304182509505703,6.0,4.902211833342066,15.78,16.0,6.060660030062732,2.593155893536122,2.0,2.121888773433993,789,314,0.3979721166032953,5861,50,10,4,30
create,0.12244897959183673,0.2193877551020408,0.07142857142857142,0.08843537414965986,0.11054421768707483,0.047619047619047616,0.10884353741496598,0.04421768707482993,0.015306122448979591,0.04931972789115646,0.05782312925170068,0.017006802721088437,0.00510204081632653,0.0017006802721088435,0.017006802721088437,0.023809523809523808,True,244.0,0.8707482993197279,6.522108843537415,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004839824844434202,0.009679649688868404,0.0,0.061224489795918366,0.7204926252365113,0.6966968476772308,9.034573971568419,8388.139070389807,14.265542636717358,3.0783974938551113,0.5539769837934982,0.4888121735326596,0.06766495260381697,11.697902097902073,22.510831739961763,18.933746991896452,23.266039123400503,22.579317546698043,25.11395793499044,64.47484924253567,8.923076923076923,7.208413001912046,6.0,4.861815746935921,20.115384615384617,21.0,5.766794357332617,2.5640535372848947,2.0,2.018368899468621,523,291,0.5564053537284895,3835,26,16,6,30
explain,0.1215909090909091,0.25681818181818183,0.08295454545454546,0.09090909090909091,0.10227272727272728,0.02159090909090909,0.10568181818181818,0.053409090909090906,0.023863636363636365,0.038636363636363635,0.048863636363636366,0.02159090909090909,0.004545454545454545,,,0.02727272727272727,True,388.0,0.8977272727272727,6.5636363636363635,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03685653365823942,0.024977155041120927,0.02162656107219007,0.0,0.0,0.0,0.008224185196466647,0.006853487663722205,0.010356381358513555,0.06136363636363636,0.721317775902294,0.7219756274688535,14.010189481982376,1214920.8419578033,1380.5918658611401,3.2162655381422454,0.9231970724911678,0.49995016949434085,0.08056709023019384,13.498082469166093,22.344736532234325,18.566548864429006,23.247571386517517,21.656122460995,24.909974683544302,63.18221960553429,8.232558139534884,7.19746835443038,6.0,4.8716689283789325,18.372093023255815,17.0,5.965104945816335,2.607594936708861,2.0,2.0995341346973078,790,367,0.46455696202531643,5776,43,19,7,30
human,0.11965811965811966,0.2376068376068376,0.0547008547008547,0.06837606837606838,0.13333333333333333,0.02564102564102564,0.10256410256410256,0.05811965811965812,0.003418803418803419,0.02735042735042735,0.06837606837606838,0.011965811965811967,0.013675213675213675,0.02905982905982906,0.02564102564102564,0.020512820512820513,True,216.0,0.7982905982905983,5.873504273504273,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013824884792626729,0.013824884792626729,0.013824884792626729,0.013824884792626729,0.0,0.0,0.007168458781362007,0.0038402457757296467,0.0,0.035897435897435895,0.5536993098341756,0.5364611131303451,9.086585147156661,8835.960968086962,15.104206783054636,3.2984178336183145,0.6951276212761901,0.4534244128366362,0.07781148552455193,10.538647628038717,22.498274271335713,20.71256202663472,24.911050534703293,23.239948626546443,22.353864541832667,66.06248689452715,10.473684210526315,6.679282868525896,5.0,4.63129931555544,26.42105263157895,20.0,20.205043115841633,2.354581673306773,2.0,1.7291066148622953,502,306,0.6095617529880478,3436,19,11,3,24
continue,0.12829324169530354,0.2520045819014891,0.08132875143184422,0.06071019473081329,0.1134020618556701,0.014891179839633447,0.11912943871706758,0.05154639175257732,0.016036655211912942,0.032073310423825885,0.07101947308132875,0.013745704467353952,0.002290950744558992,0.011454753722794959,,0.032073310423825885,True,385.0,0.8774341351660939,5.725085910652921,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910349601938387,0.0761509172724126,0.0761509172724126,0.0761509172724126,0.06368985808238145,0.029768085842852197,0.006922810661128418,0.008999653859466944,0.02699896157840083,0.013745704467353952,0.5720789505375756,0.6036209621551362,14.587069051716387,2163134.860291726,2477.81770938342,2.9940583164682772,0.8938573727746179,0.4564684705470313,0.10323420340618211,29.62762363192843,17.12856342447333,16.473617657890042,19.685970416853433,16.751831577767817,19.58180412371134,53.59636934110265,6.195652173913044,6.315721649484536,5.0,4.150774396118083,16.869565217391305,17.0,6.848067628590323,2.2152061855670104,2.0,1.615430014808826,776,341,0.43943298969072164,4998,46,27,5,24
create,0.11251435132032148,0.2617680826636051,0.07692307692307693,0.08610792192881746,0.1010332950631458,0.016073478760045924,0.1377726750861079,0.03788748564867968,0.02066590126291619,0.03788748564867968,0.0539609644087256,0.02066590126291619,0.010332950631458095,0.008036739380022962,,0.018369690011481057,False,355.0,0.8874856486796785,6.361653272101034,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24458155355165323,0.22844486631862046,0.19854453409270684,0.18003480461952223,0.16943521594684385,0.13130833728840374,0.061699098243948744,0.052206929283341245,0.04682803353899699,0.027554535017221583,0.6567326632181281,0.6366190308251897,13.278838974024724,584691.1125462502,671.2871556214125,3.209001187694087,0.7690618883944949,0.48871618580821247,0.07564662051484956,17.078733031674204,20.972112676056337,18.920504721459174,23.272740405134773,21.456328835483767,23.761434058898846,65.0960635608523,9.025641025641026,6.979513444302177,6.0,4.445382333506134,20.025641025641026,20.0,7.495253812733179,2.436619718309859,2.0,1.7595951242693717,781,315,0.4033290653008963,5541,39,24,9,24
explain,0.11543134872417983,0.244228432563791,0.08140947752126367,0.07776427703523693,0.12029161603888214,0.013365735115431349,0.10206561360874848,0.05103280680437424,0.006075334143377886,0.04374240583232078,0.05224787363304982,0.018226002430133656,0.013365735115431349,0.014580801944106925,0.019441069258809233,0.026731470230862697,True,320.0,0.8469015795868773,6.255164034021871,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14439876670092497,0.11373758136348064,0.09523809523809523,0.05173004453579993,0.05173004453579993,0.05173004453579993,0.008221993833504625,0.0041109969167523125,0.023124357656731757,0.04981773997569866,0.5947901197624478,0.5772427826859924,12.877238768088835,391303.5060207935,475.4599101103202,3.0578249259668193,0.7325653135563158,0.46680003815623705,0.09659238799985101,17.020548170031162,19.98908655616943,17.60640087642951,22.402406384284838,19.460839472068756,23.365911602209945,60.42590546347452,7.133333333333334,6.973756906077348,6.0,4.4885522560475986,16.08888888888889,15.0,4.961282191899017,2.483425414364641,2.0,1.781892153793798,724,330,0.4558011049723757,5148,45,24,7,24
human,0.102880658436214,0.23251028806584362,0.051440329218107,0.10185185185185185,0.147119341563786,0.06584362139917696,0.09465020576131687,0.029835390946502057,0.0102880658436214,0.0411522633744856,0.053497942386831275,0.00720164609053498,0.0102880658436214,0.01131687242798354,0.02880658436213992,0.01131687242798354,True,302.0,0.7962962962962963,6.018518518518518,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05662376987130961,0.03315669947009841,0.01847085541256624,0.01847085541256624,0.012414837244511734,0.0,0.010900832702498107,0.013626040878122634,0.013626040878122634,0.08127572016460906,0.5090758826614857,0.4821286304853857,12.312736888653417,222512.12837500323,228.92194277263707,3.1359146031644913,1.0467612511255213,0.4571115205006314,0.06595096095327284,8.959101382488456,21.6425272025272,19.263123831642247,24.214297414297416,21.195758745758745,23.789385749385755,64.34409734409735,8.714285714285714,6.992628992628993,6.0,4.695122119016328,19.38095238095238,17.5,11.604499088412672,2.5147420147420148,2.0,1.7862851435404392,814,471,0.5786240786240786,5850,42,21,4,32
continue,0.13733905579399142,0.26180257510729615,0.08047210300429185,0.0944206008583691,0.09227467811158799,0.019313304721030045,0.11158798283261803,0.03540772532188841,0.017167381974248927,0.05150214592274678,0.0611587982832618,0.016094420600858368,,,,0.02145922746781116,False,392.0,0.9045064377682404,6.28755364806867,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21551081282624907,0.1656972408650261,0.10797912005965697,0.10797912005965697,0.08769574944071588,0.06562266964951528,0.016703952274422073,0.014914243102162566,0.017300521998508577,0.03755364806866953,0.6075801936288675,0.5976881559472531,14.354145731385366,1713666.407930153,1838.697862586001,2.8628348734259723,0.8992930766948111,0.48540009173708176,0.07929431883904735,20.997884615384606,19.197561573178593,17.18587546756206,21.897408123791106,18.406937459703414,22.40699763593381,59.826262626262626,6.836363636363636,6.825059101654847,6.0,4.089441624222729,15.381818181818181,15.0,5.728686694144603,2.4397163120567376,2.0,1.626620135043578,846,339,0.40070921985815605,5860,55,21,10,32
create,0.13572204125950055,0.254071661237785,0.07926167209554831,0.11617806731813246,0.08360477741585233,0.02823018458197611,0.11509229098805646,0.04017372421281216,0.016286644951140065,0.048859934853420196,0.04343105320304017,0.01737242128121607,0.002171552660152009,,,0.019543973941368076,True,376.0,0.9153094462540716,6.738327904451683,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13856190611260813,0.09700751666430293,0.08849808537796057,0.062402496099843996,0.062402496099843996,0.062402496099843996,0.02552829385902709,0.010211317543610836,0.01985533966813218,0.021715526601520086,0.7652300925631272,0.7622442172991263,13.873202230411739,1059388.3067454675,1150.258747823526,3.210320912634455,0.7250450281356589,0.4758781293509307,0.07474545162130748,11.99839676198485,22.517772511848346,20.53381505523277,25.81280836067566,23.593818507716612,25.531895734597153,69.15287398225786,10.282051282051283,7.261848341232228,6.0,4.5100114433009795,21.641025641025642,21.0,5.846266305710959,2.514218009478673,2.0,1.6089314489586468,844,345,0.4087677725118483,6206,39,29,6,32
explain,0.13031550068587106,0.23045267489711935,0.08367626886145405,0.09190672153635117,0.09053497942386832,0.015089163237311385,0.102880658436214,0.039780521262002745,0.013717421124828532,0.053497942386831275,0.0644718792866941,0.03155006858710562,0.0027434842249657062,0.0027434842249657062,0.01783264746227709,0.02880658436213992,True,323.0,0.887517146776406,6.451303155006859,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13354560779172128,0.10957108072672785,0.08672035961790597,0.06574264843603671,0.05244427795467316,0.038209402509833304,0.00730473871511519,0.01011425360554411,0.007866641693200975,0.0644718792866941,0.7105372042366953,0.7034530155360699,10.940421731343427,56411.12847130384,77.38152053676795,3.3369428789540434,0.7324488126045533,0.47165678983437676,0.05999129135781313,13.756263191704136,21.27472850678733,18.526732638894618,22.701960784313727,21.261583710407237,23.80657616892911,62.63725490196079,8.411764705882353,6.993966817496229,6.0,4.703257089590605,19.5,20.0,5.5638010705758685,2.479638009049774,2.0,1.824698621005536,663,320,0.48265460030165913,4703,34,26,3,32
human,0.12371134020618557,0.23195876288659795,0.06357388316151202,0.0859106529209622,0.11168384879725086,0.02577319587628866,0.12199312714776632,0.018900343642611683,0.005154639175257732,0.05670103092783505,0.08934707903780069,0.006872852233676976,0.003436426116838488,0.015463917525773196,0.006872852233676976,0.03264604810996564,True,244.0,0.8625429553264605,6.359106529209622,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007132667617689016,0.016642891107941038,0.0,0.070446735395189,0.6709990070925819,0.6350403198829064,8.162028196240982,3505.2888125853306,6.022833011315001,3.5847484323849876,1.0325214264272482,0.4364860673684202,0.0670505795971709,17.443877551020393,20.223990984743413,18.049573434177617,22.192094313453538,21.001651872399442,24.081786407766987,63.05305131761443,8.214285714285714,7.05631067961165,6.0,4.543076881801982,18.392857142857142,18.0,8.260661015207154,2.4271844660194173,2.0,1.7659230747057224,515,300,0.5825242718446602,3701,28,20,8,26
continue,0.12133891213389121,0.2398884239888424,0.08089260808926081,0.100418410041841,0.09065550906555091,0.012552301255230125,0.12133891213389121,0.03905160390516039,0.011157601115760111,0.05578800557880056,0.06276150627615062,0.019525801952580194,0.001394700139470014,0.016736401673640166,,0.026499302649930265,True,294.0,0.8800557880055788,6.7740585774058575,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12454611474219317,0.11855482933914306,0.04720406681190995,0.04720406681190995,0.04720406681190995,0.04720406681190995,0.02795933188090051,0.015250544662309368,0.01597676107480029,0.06276150627615062,0.51557789155497,0.501834005901688,11.100134997003256,66180.09367968635,92.30138588519715,2.914402074786363,1.110282913021879,0.48430969415902425,0.08933484308850467,10.453647890251517,20.55577777777778,17.80541091248751,22.776296296296294,21.47166666666667,25.819506172839507,64.50246913580247,7.825,7.388888888888889,6.0,4.689757686756729,16.2,17.0,7.338937252763508,2.5277777777777777,2.0,1.6830216066334567,648,321,0.49537037037037035,4857,40,17,8,26
create,0.14242424242424243,0.24393939393939393,0.07121212121212121,0.10909090909090909,0.09545454545454546,0.013636363636363636,0.12575757575757576,0.02878787878787879,0.00909090909090909,0.03787878787878788,0.04393939393939394,0.016666666666666666,0.004545454545454545,0.00909090909090909,0.024242424242424242,0.024242424242424242,True,270.0,0.8651515151515151,6.3954545454545455,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031556948798328106,0.023824451410658306,0.0,0.0,0.0,0.0,0.006269592476489028,0.01755485893416928,0.01818181818181818,0.07424242424242425,0.5229618388482116,0.5004623720888048,10.613249220427747,40670.131019692846,61.62141063589825,2.833673512871911,1.037049050668708,0.48962615985370256,0.08861907630633994,18.672735760971023,19.245880874963053,17.857639942014938,22.165907971228695,20.153733372746082,23.467403685092126,61.1099123066312,7.647058823529412,6.964824120603015,6.0,4.575124149404775,17.558823529411764,18.5,6.765792751562334,2.371859296482412,2.0,1.5538611529718744,597,296,0.49581239530988275,4221,34,8,1,26
explain,0.15438108484005564,0.23783031988873435,0.07927677329624479,0.0737134909596662,0.09457579972183588,0.016689847009735744,0.13073713490959665,0.031988873435326845,0.015299026425591099,0.03894297635605007,0.055632823365785816,0.016689847009735744,0.0013908205841446453,0.009735744089012517,0.016689847009735744,0.02642559109874826,True,321.0,0.8789986091794159,6.242002781641168,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09304143862392494,0.0797498045347928,0.0797498045347928,0.05942142298670837,0.0398749022673964,0.0,0.007036747458952306,0.024628616106333073,0.028342455043002347,0.06258692628650904,0.7211714693994233,0.7065515154972672,11.882299668802087,144682.8911311384,201.22794315874603,3.1363684217937444,0.7416321881966685,0.4639387670822499,0.06373915618398014,20.845911047345737,19.591945875124242,18.7741,23.327026294388727,20.122331255082678,22.576651305683566,62.925860666847385,8.382352941176471,6.789554531490015,5.0,4.443218995239043,19.147058823529413,18.5,6.222030843709247,2.348694316436252,2.0,1.639492629812304,651,305,0.4685099846390169,4488,34,25,5,26
human,0.1311881188118812,0.21534653465346534,0.06435643564356436,0.06188118811881188,0.10891089108910891,0.034653465346534656,0.13366336633663367,0.019801980198019802,0.022277227722772276,0.04702970297029703,0.06435643564356436,0.022277227722772276,0.009900990099009901,0.01485148514851485,0.027227722772277228,0.022277227722772276,True,178.0,0.8415841584158416,5.5272277227722775,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011695906432748537,0.009746588693957114,0.007017543859649123,0.009900990099009901,0.6145304624850934,0.6267693750560284,6.514094293886506,674.5827110728396,1.6697591858238605,3.854849320979817,1.0061146612770513,0.45398973845078844,0.07618045237330064,32.332132259431944,19.11186274509804,18.848423458724294,22.076750700280115,20.160504201680673,19.043921568627443,61.634453781512605,9.214285714285714,6.1232492997198875,5.0,4.0530712602828585,25.5,28.5,9.447221813845593,2.0980392156862746,2.0,1.4177433319627621,357,206,0.5770308123249299,2233,14,11,0,27
continue,0.1013157894736842,0.2644736842105263,0.07236842105263158,0.09210526315789473,0.07631578947368421,0.009210526315789473,0.15526315789473685,0.05,0.009210526315789473,0.05,0.060526315789473685,0.014473684210526316,0.007894736842105263,0.010526315789473684,,0.02631578947368421,False,331.0,0.9105263157894737,6.7973684210526315,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164138401227203,0.08488154082154423,0.08488154082154423,0.06749616499062554,0.035793420828362024,0.035793420828362024,0.022498721663541846,0.0245440599965911,0.026418953468552924,0.035526315789473684,0.6539722994351999,0.6382143121016653,11.216316202824993,74333.44045152348,97.80715848884668,3.014956507200039,1.0617634523958388,0.5006288866100694,0.08846420657239937,14.4710643722116,20.855354700854708,18.35118385865746,23.202336182336182,21.616623931623934,25.298347578347585,64.13119658119658,8.175,7.2763532763532766,6.0,4.58543269160206,17.55,17.5,7.661429370554818,2.5085470085470085,2.0,1.6301332326077844,702,319,0.4544159544159544,5166,40,20,8,27
create,0.12156862745098039,0.2522875816993464,0.07058823529411765,0.10980392156862745,0.08235294117647059,0.00784313725490196,0.1477124183006536,0.022222222222222223,0.0196078431372549,0.0457516339869281,0.06797385620915032,0.026143790849673203,,,,0.026143790849673203,False,344.0,0.9150326797385621,6.670588235294118,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20933838731909027,0.1669538249483115,0.12508614748449345,0.06960716747070986,0.04789800137835975,0.0,0.03308063404548587,0.044796691936595454,0.042729152308752585,0.01699346405228758,0.7559119878393231,0.7649809904396534,11.526797602605484,101396.88022007339,132.54494146414822,3.238341516787881,0.7455794322212985,0.4983592641213712,0.07076351223192467,15.98123315130988,21.172324451147983,19.552332351834792,24.270219540807776,22.708914027149326,24.98176638176638,67.65560583207642,9.705882352941176,7.17948717948718,6.0,4.43332764850619,20.647058823529413,20.0,4.85605960413304,2.433048433048433,2.0,1.5508261176633857,702,282,0.4017094017094017,5103,34,18,7,27
explain,0.14096916299559473,0.24082232011747431,0.07782672540381791,0.07782672540381791,0.08516886930983847,0.013215859030837005,0.1262848751835536,0.03524229074889868,0.014684287812041116,0.041116005873715125,0.06901615271659324,0.01762114537444934,,0.010279001468428781,0.01762114537444934,0.032305433186490456,False,320.0,0.8928046989720999,6.108663729809105,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068095838587642,0.16183270281630938,0.13493064312736444,0.11475409836065574,0.05422446406052964,0.029844472467423288,0.007566204287515763,0.025220680958385876,0.023539302227826818,0.023494860499265784,0.7491544676678521,0.749883978455155,10.759221729466748,47062.02678538835,69.10723463346307,3.490897554419354,0.8035964863764326,0.49360569996191594,0.08034408392288168,28.21396409233401,19.021020645375547,18.75610689456425,22.525687717938787,20.323289422704377,21.537656500802566,61.45065589195771,8.586206896551724,6.584269662921348,5.0,4.09504375741151,21.482758620689655,22.0,7.623107745556055,2.2231139646869984,2.0,1.4311301413198145,623,275,0.44141252006420545,4160,29,18,2,27
human,0.11313868613138686,0.23503649635036497,0.06204379562043796,0.10364963503649635,0.12335766423357664,0.040875912408759124,0.12189781021897811,0.06277372262773723,0.013868613138686132,0.014598540145985401,0.07007299270072993,0.0072992700729927005,0.006569343065693431,0.0021897810218978104,,0.022627737226277374,True,539.0,0.872992700729927,6.337956204379562,1370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004556039283183153,0.0025311329351017514,0.0,0.041605839416058395,0.6394658743507332,0.6140116810949455,23.41092330122956,14697206831.727915,10727888.198341543,3.402679404070134,1.2116133235226454,0.45932488066896476,0.10004719901811206,2.2740862751618636,23.873683323059073,20.937290036926953,25.338513979040506,25.040073249446998,24.80797331109257,68.18364941799325,10.978260869565217,7.099249374478732,5.0,5.040386461714392,26.065217391304348,22.5,15.932469136289832,2.4829024186822353,2.0,1.8878920422758718,1199,574,0.4787322768974145,8683,46,39,4,33
continue,0.11635475996745322,0.24328722538649308,0.0870626525630594,0.08624898291293735,0.09764035801464606,0.03824247355573637,0.1114727420667209,0.05695687550854353,0.01871440195280716,0.03254678600488202,0.04882017900732303,0.014646053702196907,0.006509357200976403,0.0008136696501220504,0.024410089503661515,0.01627339300244101,True,483.0,0.8730675345809601,6.540276647681042,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11524490919097413,0.08442487616951018,0.06604292790313704,0.05613648871766648,0.045129334067143645,0.030820033021463952,0.007594936708860759,0.0049532195927352776,0.008365437534397358,0.05451586655817738,0.602701905185258,0.5960168990951318,18.811388809591946,147802696.35678068,120262.56823171739,2.623033343249676,0.7815957948303514,0.5191928710566178,0.0963111780740275,14.130681180563357,20.423894324589856,17.73554708400747,22.418911753226652,20.474415164932772,24.393543733092873,60.37550300795392,7.253731343283582,7.139765554553652,5.0,4.825478698534767,16.55223880597015,17.0,5.782845403250642,2.5049594229035166,2.0,1.8342554313761592,1109,421,0.37962128043282234,8038,67,13,5,33
create,0.1413793103448276,0.27413793103448275,0.08103448275862069,0.08275862068965517,0.08103448275862069,0.0017241379310344827,0.11379310344827587,0.04827586206896552,0.013793103448275862,0.04482758620689655,0.05172413793103448,0.017241379310344827,0.0017241379310344827,,0.02413793103448276,0.022413793103448276,True,243.0,0.8879310344827587,6.7379310344827585,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13968253968253969,0.09297052154195011,0.04852607709750567,0.03492063492063492,0.03492063492063492,0.0,0.005442176870748299,0.026077097505668934,0.024489795918367346,0.04310344827586207,0.6089316746552608,0.5562909755993772,9.690571917832749,16164.486408496567,27.869804152580286,2.8553883223813967,0.8922941081082966,0.49217615433102496,0.10179776729718845,10.474884604941622,22.306636475383325,18.75610689456425,23.636902374328784,21.87843566021867,25.183639774859284,66.40932910655366,8.827586206896552,7.2439024390243905,6.0,4.649899166315154,18.379310344827587,18.0,7.009421212287951,2.604127579737336,2.0,1.92810307352782,533,255,0.47842401500938087,3908,29,18,4,33
explain,0.11990407673860912,0.2422062350119904,0.07553956834532374,0.11870503597122302,0.08992805755395683,0.022781774580335732,0.1211031175059952,0.046762589928057555,0.015587529976019185,0.02158273381294964,0.07314148681055156,0.009592326139088728,0.001199040767386091,,0.019184652278177457,0.022781774580335732,True,333.0,0.8908872901678657,6.803357314148681,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.014375,0.014375,0.014375,0.0,0.0,0.0075,0.0028125,0.0,0.05515587529976019,0.718479219919596,0.7241760829561635,12.947768436937935,419898.5598570161,503.47549143527107,2.9440610207356324,0.6446951222805728,0.48429010981129367,0.08310858352955042,7.376020408163271,22.561765151515157,18.9813275721742,23.82188405797102,22.802282608695656,26.01570487483531,64.16604084321476,8.575,7.3768115942028984,6.0,4.929039528882196,18.975,18.5,5.632439524753018,2.606060606060606,2.0,1.9142390381405179,759,363,0.4782608695652174,5674,40,27,9,33
human,0.13827993254637436,0.2630691399662732,0.0657672849915683,0.07251264755480608,0.11973018549747048,0.021922428330522766,0.10286677908937605,0.07251264755480608,0.01854974704890388,0.021922428330522766,0.047217537942664416,0.008431703204047217,0.00505902192242833,0.01517706576728499,0.013490725126475547,0.013490725126475547,True,235.0,0.8431703204047217,6.279932546374368,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019876952200662566,0.007572172266919072,0.007572172266919072,0.007572172266919072,0.007572172266919072,0.007572172266919072,0.02839564600094652,0.005915759583530526,0.0,0.047217537942664416,0.536210235953331,0.5681636733444113,11.882667385035795,144736.10316181125,244.0743729541505,3.211630750926569,0.8537050559712084,0.49405906439489394,0.07224100449549335,11.36792921761608,22.221873445703235,20.492555301293,24.857290227502997,24.11372110159344,24.48750483558994,68.52620429216174,10.80952380952381,7.056092843326886,5.0,5.290656942667624,24.61904761904762,25.0,10.816549007252906,2.390715667311412,2.0,1.8757721480135157,517,264,0.5106382978723404,3724,21,14,1,16
continue,0.1191827468785471,0.24971623155505107,0.0851305334846765,0.09761634506242906,0.1021566401816118,0.02043132803632236,0.09988649262202043,0.0510783200908059,0.015891032917139614,0.05221339387060159,0.05788876276958002,0.022701475595913734,0.0011350737797956867,0.0056753688989784334,,0.019296254256526674,True,359.0,0.8910329171396141,6.681044267877412,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06500898741761534,0.05781905332534452,0.049430796884361895,0.018873576992210903,0.018873576992210903,0.018873576992210903,0.005991611743559017,0.036848412222887955,0.03145596165368484,0.046538024971623154,0.5533713342850668,0.5398673569517476,14.243186227998162,1533688.5791296684,1740.849692542189,2.524638540164601,1.0441709242751247,0.4487555276425199,0.1347550212098658,15.915254237288138,19.131827237455862,16.52667757954773,21.5866515541218,19.90117790662191,25.114892541087226,60.79343040237151,6.431034482758621,7.327433628318584,6.0,4.621200347875311,13.637931034482758,14.0,6.141150840877968,2.4917825537294562,2.0,1.643166359411593,791,366,0.46270543615676357,5886,58,18,6,16
create,0.15693012600229095,0.2508591065292096,0.0859106529209622,0.1111111111111111,0.09392898052691867,0.012600229095074456,0.09163802978235967,0.044673539518900345,0.019473081328751432,0.041237113402061855,0.05154639175257732,0.018327605956471937,0.002290950744558992,0.002290950744558992,,0.01718213058419244,True,372.0,0.9049255441008018,6.489117983963345,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09914794732765299,0.08814872192099148,0.06088303640588691,0.05205267234701782,0.05205267234701782,0.0,0.005577072037180481,0.031758326878388844,0.010689388071262587,0.027491408934707903,0.6862245001072107,0.6934059595777875,13.822258880289356,1006771.1435583141,1153.2315504677138,2.893074520170741,0.7368658053761644,0.4693646741179562,0.07548910027315722,21.03599550056245,19.705333582346857,18.14513906131404,22.563854729341458,20.80254281117113,24.055423514538557,62.85717158947247,8.068181818181818,7.058154235145386,6.0,4.417715872906908,17.977272727272727,16.0,6.817386317229435,2.3969658659924145,2.0,1.580280151705406,791,345,0.4361567635903919,5665,44,25,7,16
