persona,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,first_order_coherence,second_order_coherence,entropy,perplexity,per_word_perplexity,pos_prop_ADV,pos_prop_VERB,pos_prop_PRON,pos_prop_ADP,pos_prop_PROPN,pos_prop_DET,pos_prop_NOUN,pos_prop_PUNCT,pos_prop_PART,pos_prop_CCONJ,pos_prop_AUX,pos_prop_SPACE,pos_prop_ADJ,pos_prop_SCONJ,pos_prop_NUM,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_X,file
human,True,477.0,0.8441955193482689,4.952138492871691,982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00840042002100105,0.0,0.0,0.038696537678207736,56.934918608362594,10.973160671462832,11.385725864520364,12.723453237410073,9.831211031175059,14.248201438848916,39.482494004796166,2.8,5.65347721822542,5.0,3.7034650500010544,9.266666666666667,9.0,5.771192828754439,1.9448441247002397,1.0,1.4114395723339959,834,445,0.5335731414868106,4863,90,0.3836311484645173,0.34892297271157574,13.196891525800261,538687.8347461759,548.5619498433563,0.12219959266802444,0.07942973523421588,0.09470468431771895,0.09063136456211812,0.026476578411405296,0.09674134419551934,0.18024439918533605,0.15071283095723015,0.018329938900203666,0.0274949083503055,0.06313645621181263,,0.026476578411405296,0.010183299389002037,0.008146639511201629,2.236975927816657,0.9149373287969548,0.40526837331851084,0.09947826120122696,30,11,0.0050916496945010185,98
continue,True,295.0,0.848761408083442,5.710560625814863,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012343221182560224,0.0,0.0,0.0,0.0,0.0,0.007764284292255624,0.017917579135974516,0.0,0.041720990873533245,36.29695562435501,15.38321835085586,15.154902504712645,18.66283198656124,15.05348828453095,19.23042836041358,54.48573580096736,5.470588235294118,6.336779911373707,5.0,3.9590246512714318,13.27450980392157,13.0,6.580060287501839,2.186115214180207,2.0,1.432142873378396,677,384,0.5672082717872969,4380,51,0.36873909312300385,0.397379061948432,10.453793444930895,34675.665757648305,45.20947295651669,0.05345501955671447,0.06388526727509779,0.02607561929595828,0.09517601043024772,0.01303780964797914,0.12777053455019557,0.25554106910039115,0.11734028683181226,0.014341590612777053,0.0469361147327249,0.04041720990873533,0.03259452411994785,0.08865710560625815,0.011734028683181226,0.001303780964797914,2.460827635631871,0.8622445076934834,0.45628344125036274,0.07472671819122867,22,4,0.011734028683181226,98
create,True,398.0,0.87527352297593,5.575492341356674,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008499065102838687,0.008499065102838687,0.0,0.0,0.0,0.0,0.0071392146863844975,0.00407955124936257,0.0,0.04157549234135667,41.662162814264335,14.822643816026204,14.794594085727827,16.98043087143055,15.0421645061586,18.180342298288505,52.10877889006782,5.660377358490566,6.105134474327628,5.0,3.5859953137489753,15.433962264150944,16.0,6.290182329187688,2.067237163814181,2.0,1.3402285850312041,818,435,0.5317848410757946,5096,53,0.5140978029857461,0.4856066565193674,12.434179192807637,251243.83300680527,274.88384355230335,0.08315098468271334,0.0962800875273523,0.047045951859956234,0.09518599562363239,0.037199124726477024,0.13566739606126915,0.19803063457330417,0.10393873085339168,0.016411378555798686,0.036105032822757115,0.03282275711159737,0.020787746170678335,0.08643326039387308,0.010940919037199124,,2.653147831824506,0.7611243998699535,0.43584912978380563,0.06842833069747897,24,6,,98
explain,True,326.0,0.8287937743190662,5.380025940337225,771.0,0.0,0.0,0.4318181818181818,0.0,0.0,0.0,0.03803552769070011,0.03260188087774295,0.01671891327063741,0.0,0.0,0.0,0.011912225705329153,0.015047021943573668,0.01567398119122257,0.04928664072632944,41.363207547169836,13.849937106918244,13.53940215427949,15.647798742138367,13.605915094339622,17.789030303030298,49.271012006861056,4.584905660377358,6.116666666666666,5.0,3.7787316828948216,12.452830188679245,12.0,6.629169496735404,2.0833333333333335,2.0,1.378633857531184,660,330,0.5,4148,53,0.27740039504491365,0.2641054738093825,10.329310609782489,30616.997567489147,39.71076208494053,0.07392996108949416,0.08560311284046693,0.03631647211413749,0.0959792477302205,0.01556420233463035,0.1245136186770428,0.2204928664072633,0.14396887159533073,0.018158236057068743,0.03761348897535668,0.05058365758754864,0.027237354085603113,0.04669260700389105,0.020752269779507133,0.0025940337224383916,2.483158660388029,1.0728682699949366,0.49158030675519504,0.10049977553951982,28,5,,98
human,True,491.0,0.871313672922252,5.613941018766756,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054914881933003845,0.0,0.0,0.012511170688114389,37.23553951967527,15.328988682000734,15.247664890283005,17.964074479737132,15.240846111719605,18.5989156626506,52.54070828769624,5.651515151515151,6.183734939759036,5.0,3.7016462887493917,15.090909090909092,15.0,7.364384548597005,2.1214859437751006,2.0,1.4396494583944504,996,495,0.49698795180722893,6282,66,0.5984759661745137,0.6009554367046803,17.658694999798964,46673868.2573133,41710.33803155791,0.06613047363717604,0.08132260947274352,0.03306523681858802,0.13136729222520108,0.07596067917783736,0.14030384271671134,0.19571045576407506,0.10991957104557641,0.005361930294906166,0.03306523681858802,0.024128686327077747,,0.0777479892761394,0.005361930294906166,0.01966041108132261,2.778746894497581,0.8893420180093555,0.4579259995366519,0.0827981820718812,35,12,0.0008936550491510277,67
continue,True,432.0,0.8852971845672576,5.996871741397289,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.013958428159611591,0.0,0.0,0.0,0.0,0.007282658170232135,0.005461993627674101,0.008192990441511151,0.026068821689259645,28.56614233022347,17.2416007497657,16.041790776554244,19.224234093512447,17.07010934083099,20.491179839633443,53.215224409038846,5.927272727272728,6.489117983963345,5.0,4.148192256025826,15.872727272727273,15.0,5.579359837682734,2.2577319587628866,2.0,1.55355348102901,873,424,0.4856815578465063,5751,55,0.65593146905303,0.6428871489358399,14.457567787673272,1900386.3920033718,1981.6333597532553,0.05526590198123045,0.08237747653806048,0.029197080291970802,0.11783107403545359,0.03753910323253389,0.1470281543274244,0.22314911366006257,0.08967674661105318,0.011470281543274244,0.051094890510948905,0.03336809176225235,0.017726798748696558,0.08654848800834203,0.009384775808133473,0.0072992700729927005,2.6318033352822385,0.8305134108232579,0.4648686735685231,0.12018467995178082,35,4,0.0010427528675703858,67
create,False,416.0,0.8629550321199143,5.589935760171306,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20448877805486285,0.171571072319202,0.12103075644222776,0.10906068162926018,0.0914380714879468,0.0914380714879468,0.007481296758104738,0.0059850374064837905,0.015295095594347465,0.02569593147751606,37.729666219067695,15.553733373639666,15.478515440852625,18.114863733606178,15.647606269184259,18.699540507859734,53.26781229653056,5.9423076923076925,6.183796856106409,5.0,3.644422761516231,15.903846153846153,15.5,6.282636681254062,2.1136638452237,2.0,1.3219912788719557,827,374,0.45223700120918986,5221,52,0.6169172255139724,0.6107871022075415,14.25573499115977,1553055.7366621138,1662.8005745847042,0.08244111349036402,0.08886509635974305,0.031049250535331904,0.09207708779443255,0.031049250535331904,0.139186295503212,0.20556745182012848,0.1145610278372591,0.014989293361884369,0.044967880085653104,0.044967880085653104,0.019271948608137045,0.06852248394004283,0.017130620985010708,0.0032119914346895075,2.6164639202150206,0.7225046009517382,0.4717126841109852,0.07624279418882356,23,2,0.0021413276231263384,67
explain,True,396.0,0.8778378378378379,5.925405405405406,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534436138062669,0.0534436138062669,0.041037060601240655,0.0,0.0,0.0,0.007157626849053603,0.002863050739621441,0.0,0.024864864864864864,27.258723404255335,17.709440410298075,17.047781866240676,20.449337327984566,17.802005788858985,20.387971360381858,59.83456050373229,7.48936170212766,6.436754176610979,5.0,3.8683817099827844,17.829787234042552,17.0,6.935321707662392,2.2326968973747015,2.0,1.4928725274011616,838,399,0.47613365155131265,5481,47,0.6990508781341107,0.6752294121517075,13.875167209125403,1061472.0287819884,1147.5373284129605,0.04972972972972973,0.07675675675675675,0.025945945945945945,0.11243243243243244,0.07027027027027027,0.14054054054054055,0.20324324324324325,0.09405405405405405,0.00972972972972973,0.04756756756756757,0.024864864864864864,0.017297297297297298,0.10054054054054054,0.017297297297297298,0.00972972972972973,2.980655835917787,0.8701754258284374,0.46928705123898246,0.07137538581377624,40,7,,67
human,True,240.0,0.8276515151515151,5.375,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036730945821854912,0.010713192531374349,0.0,0.04924242424242424,38.7216234710461,15.929771825396827,15.903189008614273,18.690608465608467,15.862233796296294,18.614821428571428,51.414021164021165,5.777777777777778,6.15625,5.0,3.8011577477413754,16.59259259259259,12.0,12.425360146086113,2.122767857142857,2.0,1.4238464690893695,448,280,0.625,2838,27,0.4421293440346534,0.5419383693486453,6.399289891872497,601.41781452453,1.139048891144943,0.125,0.08712121212121213,0.03409090909090909,0.08901515151515152,0.030303030303030304,0.10795454545454546,0.1856060606060606,0.15151515151515152,0.013257575757575758,0.02462121212121212,0.06818181818181818,0.017045454545454544,0.043560606060606064,0.015151515151515152,0.007575757575757576,2.769330613026266,1.0978734022831236,0.43243915147296796,0.1235114343812705,18,4,,73
continue,True,379.0,0.8906064209274673,5.808561236623068,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019165927240461404,0.019165927240461404,0.0,0.0,0.0,0.0,0.006388642413487134,0.015616681455190773,0.0,0.015457788347205707,35.11971938775511,16.300024364676887,15.848715033315461,18.801609201915177,16.631865031022464,19.890279627163782,54.727058956851856,6.191489361702128,6.384820239680426,6.0,3.6145487478764813,15.97872340425532,17.0,4.97435705971509,2.174434087882823,2.0,1.4246027009342366,751,374,0.4980026631158455,4885,47,0.6582974608906585,0.6287658020440076,12.792054429833094,359350.82899858936,427.2899274656235,0.09631391200951249,0.09512485136741974,0.036860879904875146,0.10107015457788347,0.01070154577883472,0.12247324613555291,0.20927467300832342,0.1070154577883472,0.020214030915576695,0.0356718192627824,0.06658739595719382,,0.07372175980975029,0.020214030915576695,0.0035671819262782403,3.0359116065795035,0.8915261468259377,0.43573140113438624,0.09001561897670508,38,11,0.0011890606420927466,73
create,True,392.0,0.8970059880239521,5.81437125748503,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00856378233719893,0.0,0.0,0.0,0.0,0.0,0.012488849241748439,0.011239964317573596,0.0,0.003592814371257485,37.115646258503375,15.441083333333335,15.823099886757522,18.89,16.338100000000004,19.7024,56.15833333333333,6.333333333333333,6.36,6.0,3.6814489900943443,15.625,16.0,5.20266358064149,2.1133333333333333,2.0,1.2571749635149791,750,370,0.49333333333333335,4855,48,0.6814459194528296,0.6573599123436472,12.777296583783425,354086.52522289084,424.0557188298094,0.08742514970059881,0.09820359281437126,0.013173652694610778,0.08982035928143713,0.003592814371257485,0.15449101796407186,0.2347305389221557,0.10179640718562874,0.01437125748502994,0.03832335329341317,0.07425149700598803,,0.06347305389221557,0.025149700598802394,0.0011976047904191617,2.8382525757165236,0.6179946247240994,0.4502413768916586,0.08995396908263638,18,4,,73
explain,False,401.0,0.894484412470024,5.720623501199041,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699873211374752,0.1456257924289078,0.1456257924289078,0.12606411881905452,0.09273682303930447,0.0706393769244702,0.010867596449918493,0.011592102879913059,0.010867596449918493,0.02158273381294964,37.259137426900594,16.256400000000003,16.239406708845525,19.30666666666667,16.337693333333334,19.170079999999995,53.866666666666674,6.2,6.249333333333333,5.0,3.5706908139586786,16.666666666666668,17.0,6.2999118159613055,2.148,2.0,1.3636089370979252,750,310,0.41333333333333333,4771,45,0.6525893997062336,0.6452489164333011,11.545104260286065,103270.21311032082,123.82519557592425,0.11270983213429256,0.11270983213429256,0.0407673860911271,0.08992805755395683,0.011990407673860911,0.12470023980815348,0.2038369304556355,0.10071942446043165,0.016786570743405275,0.03117505995203837,0.06474820143884892,,0.05275779376498801,0.02997601918465228,0.007194244604316547,3.0195318692789606,0.6841568851605997,0.45995671542488376,0.060841478227435186,36,6,,73
human,True,271.0,0.8033898305084746,4.5288135593220336,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005100414408670704,0.0057379662097545425,0.0,0.05254237288135593,67.86331757289204,8.195707685373002,9.77126234034938,9.574772744346783,7.735727593719481,11.669776876267743,31.23916309818947,2.0185185185185186,5.223123732251521,5.0,2.932456823416414,9.12962962962963,9.5,4.68664887105953,1.7139959432048681,1.0,1.011769911059189,493,292,0.592292089249493,2671,54,0.4415676803591679,0.42223716092009383,6.698824318493789,811.4512559080204,1.375341111708509,0.0847457627118644,0.1,0.06949152542372881,0.08135593220338982,0.030508474576271188,0.09661016949152543,0.1711864406779661,0.16440677966101694,0.025423728813559324,0.020338983050847456,0.06779661016949153,0.023728813559322035,0.0423728813559322,0.006779661016949152,0.015254237288135594,2.224835179558038,0.8894201367445024,0.4222685261269039,0.14490939597607108,14,3,,9
continue,True,385.0,0.8996188055908514,4.848792884371029,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088261253309797,0.0,0.0,0.0,0.0,0.0,0.038834951456310676,0.01147396293027361,0.0,0.029224904701397714,61.5889059270618,10.734893617021282,12.295286554802754,12.861690106984014,10.962465741074645,13.271129943502821,38.08642865729054,3.4680851063829787,5.278248587570621,5.0,2.813954590141668,15.063829787234043,15.0,6.012059707660465,1.7330508474576272,1.0,1.0088216893011206,708,349,0.4929378531073446,3816,47,0.6028536817301875,0.5996543402887053,11.38732040299511,88196.30987741612,112.06646744271426,0.09911054637865312,0.09529860228716645,0.06607369758576874,0.11308767471410419,0.03811944091486658,0.13087674714104194,0.20584498094027953,0.10038119440914867,0.012706480304955527,0.045743329097839895,0.03176620076238882,,0.048284625158831,0.011435832274459974,,2.674634372734113,0.7752514745232642,0.4707976117209565,0.07689294794508945,41,4,0.0012706480304955528,9
create,True,379.0,0.8689320388349514,5.349514563106796,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09718969555035128,0.060109289617486336,0.0351288056206089,0.02498048399687744,0.02498048399687744,0.02498048399687744,0.007611241217798595,0.009562841530054645,0.0,0.025485436893203883,44.74443496993088,14.198852886405962,14.836745963215662,16.92310366232154,14.811868404717565,17.652513966480452,49.9893234016139,5.4222222222222225,6.005586592178771,5.0,3.484197697384163,15.911111111111111,16.0,5.472445003925362,1.9986033519553073,2.0,1.3175855072545812,716,346,0.48324022346368717,4408,45,0.5878029408102686,0.5413924343017644,12.659523479442631,314746.70380922756,381.97415510828586,0.05339805825242718,0.0825242718446602,0.0412621359223301,0.0825242718446602,0.021844660194174758,0.154126213592233,0.22451456310679613,0.13106796116504854,0.006067961165048544,0.038834951456310676,0.05825242718446602,,0.08616504854368932,0.019417475728155338,,2.9382887348327054,0.9120531042938387,0.436255754017787,0.08184541657782857,20,4,,9
explain,True,339.0,0.876010781671159,5.33288409703504,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03654557319991299,0.01740265390472047,0.0,0.0,0.0,0.0,0.009788992821405265,0.009788992821405265,0.0,0.04043126684636118,48.71671826625388,13.729565337109594,14.055083431589509,15.353017071827551,14.717384942176068,16.656083707025406,47.79958303831327,5.315789473684211,5.8056801195814645,5.0,3.414279872630262,17.605263157894736,16.0,6.42994423191094,1.9028400597907325,2.0,1.1551435657649864,669,334,0.4992526158445441,3957,38,0.5893648013069823,0.6087864403509431,10.467903932882148,35168.424680036194,47.3967987601566,0.057951482479784364,0.0876010781671159,0.04043126684636118,0.10377358490566038,0.0444743935309973,0.14555256064690028,0.215633423180593,0.09838274932614555,0.018867924528301886,0.03638814016172507,0.04177897574123989,0.02021563342318059,0.057951482479784364,0.022911051212938006,0.008086253369272238,3.0029947732176283,0.7391713716042695,0.4642530405204598,0.06801304053933047,26,7,,9
human,True,271.0,0.8396396396396396,4.8,555.0,0.002109704641350211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009581603321622485,0.0,0.0,0.032432432432432434,54.97112723464731,12.123527134561616,13.79031308682828,15.03365115778909,12.224641909814324,14.076923076923073,44.444834755179585,4.620689655172414,5.384615384615385,4.0,3.2917227995815725,16.586206896551722,14.0,8.409835134631154,1.8004158004158004,1.0,1.1269150176688765,481,280,0.5821205821205822,2664,29,0.5955826365721545,0.5531210501988729,7.761722704511054,2348.9476645157024,4.232338134262527,0.12612612612612611,0.08828828828828829,0.0972972972972973,0.11711711711711711,0.02882882882882883,0.08648648648648649,0.16756756756756758,0.13333333333333333,0.007207207207207207,0.04504504504504504,0.036036036036036036,0.012612612612612612,0.02882882882882883,0.0036036036036036037,0.021621621621621623,3.05201270537748,0.9611138322450489,0.45784619391192005,0.10613904561620839,19,4,,8
continue,True,347.0,0.8851251840942562,5.011782032400589,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007494379215588309,0.008993255058705971,0.0,0.017673048600883652,54.378787878787875,12.470787187839306,13.901157680251561,15.160984437205938,12.703608396670283,14.431009771986968,46.04578356858487,4.944444444444445,5.436482084690554,4.5,3.0556784330425097,17.055555555555557,18.0,6.847320824171729,1.8143322475570032,1.0,1.0850133040970453,614,335,0.5456026058631922,3403,36,0.5643906655056136,0.594287920743227,9.40642951622132,12166.353565408092,17.91804648808261,0.13843888070692195,0.09867452135493372,0.0898379970544919,0.11192930780559647,0.01914580265095729,0.08836524300441827,0.17378497790868924,0.09278350515463918,0.014727540500736377,0.055964653902798235,0.041237113402061855,0.014727540500736377,0.044182621502209134,0.007363770250368188,0.005891016200294551,2.8877089925980983,0.7432571907767221,0.4594696214749095,0.0739649933386986,39,7,0.0029455081001472753,8
create,True,312.0,0.8638297872340426,5.245390070921986,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004169562195969423,0.009728978457261988,0.0,0.009929078014184398,49.4688143067124,12.581309994353472,13.547756875382571,15.291586674195372,12.860441134952005,16.439155844155845,47.48221343873517,4.565217391304348,5.858766233766234,5.0,3.347976870764123,13.391304347826088,12.0,6.693534391224328,1.9448051948051948,2.0,1.2074735999260888,616,361,0.586038961038961,3698,46,0.43194705314106413,0.44149327938529576,9.442432848210437,12612.363578244174,17.889877415949183,0.10780141843971631,0.09219858156028368,0.06382978723404255,0.10212765957446808,0.03829787234042553,0.10212765957446808,0.17588652482269504,0.12624113475177304,0.019858156028368795,0.03687943262411347,0.03971631205673759,,0.07375886524822695,0.0070921985815602835,0.009929078014184398,2.630069953324743,0.9558999300160042,0.46053452191179145,0.08076495592787432,25,8,0.00425531914893617,8
explain,True,300.0,0.8705357142857143,5.504464285714286,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022907900888265546,0.011220196353436185,0.011220196353436185,0.0,0.0,0.0,0.0070126227208976155,0.014025245441795231,0.011921458625525946,0.02976190476190476,40.780295566502446,14.953215946843851,15.532846611407376,17.84345514950166,15.563006644518268,17.92511627906976,52.91428571428571,6.142857142857143,6.028239202657807,5.0,3.7749216034531505,17.2,16.0,6.606490315266821,2.0199335548172757,2.0,1.3142212158624254,602,308,0.5116279069767442,3699,35,0.6223129630088806,0.6216586250247378,9.88340783350892,19602.410718732164,29.17025404573239,0.07886904761904762,0.09077380952380952,0.05654761904761905,0.11755952380952381,0.023809523809523808,0.11458333333333333,0.2113095238095238,0.10416666666666667,0.013392857142857142,0.052083333333333336,0.03720238095238095,0.01488095238095238,0.050595238095238096,0.01636904761904762,0.01488095238095238,3.0140253479655077,0.9145588650932563,0.4783834046533763,0.08869367234115308,22,4,0.002976190476190476,8
human,True,288.0,0.8164739884393064,5.122832369942197,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017064846416382253,0.017064846416382253,0.017064846416382253,0.0,0.0,0.0,0.0034129692832764505,0.0212091662603608,0.0,0.06069364161849711,46.28978245974649,13.42920896261451,13.925175675911131,15.89385161343567,13.437834447470493,16.99930675909879,48.746760749360405,4.809523809523809,5.944540727902946,5.0,3.7072754605229505,13.738095238095237,14.0,7.013794312467137,2.0051993067590987,2.0,1.3737981368316396,577,312,0.5407279029462738,3545,42,0.4301103179956355,0.4815194978378713,9.914215271629619,20215.709347794498,29.213452814731934,0.11271676300578035,0.07947976878612717,0.03757225433526012,0.09104046242774566,0.02745664739884393,0.10838150289017341,0.19508670520231214,0.16618497109826588,0.010115606936416185,0.031791907514450865,0.06936416184971098,0.017341040462427744,0.033236994219653176,0.01878612716763006,,2.6883764111648962,1.1770310025213226,0.41001314925584514,0.13968114466228795,21,4,0.001445086705202312,72
continue,True,441.0,0.8899782135076253,5.586056644880174,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07315842583249244,0.03464513958964009,0.020517995290951902,0.020517995290951902,0.020517995290951902,0.0,0.012108980827447022,0.012108980827447022,0.010090817356205853,0.00980392156862745,41.980739238927015,15.16252656058752,15.671147894981107,18.335265605875154,15.72062423500612,18.568127294981633,55.63008567931456,6.42,6.152998776009792,5.0,3.552693937591133,16.34,16.0,6.246951256413003,2.0660954712362303,2.0,1.2430619421851965,817,386,0.4724602203182375,5128,50,0.6802771809149761,0.6808593481158217,14.602478033628845,2196724.6941805407,2392.9462899570162,0.08823529411764706,0.0915032679738562,0.0457516339869281,0.08061002178649238,0.0054466230936819175,0.14270152505446623,0.20806100217864923,0.11002178649237472,0.014161220043572984,0.049019607843137254,0.07080610021786492,,0.06209150326797386,0.027233115468409588,,3.085370276841877,0.8036696264989863,0.4684202280139413,0.08375940804376134,28,6,0.004357298474945534,72
create,True,416.0,0.876210979547901,5.594187298170075,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03192019950124688,0.007647547797173733,0.0,0.0,0.0,0.0,0.00798004987531172,0.008977556109725686,0.0,0.013993541442411194,38.74183303085299,15.843809815950923,16.280829582073984,19.526134969325156,16.095374233128837,19.056490797546008,56.177300613496925,6.5,6.23680981595092,5.0,3.6646706102488174,16.3,17.0,7.475961476626267,2.125153374233129,2.0,1.340833160923983,815,430,0.5276073619631901,5197,50,0.5615807798482022,0.5341826484849056,14.75859509059319,2567889.955343383,2764.1441930499277,0.060279870828848225,0.10764262648008611,0.03552206673842842,0.08719052744886975,0.01829924650161464,0.15285252960172227,0.2271259418729817,0.12271259418729817,0.016146393972012917,0.03552206673842842,0.04413347685683531,,0.06673842841765339,0.023681377825618945,0.001076426264800861,2.83491109388533,0.9247229722809237,0.43121310542774965,0.11250832413326418,23,2,0.001076426264800861,72
explain,False,398.0,0.8756936736958935,6.157602663706992,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21040974529346623,0.13383958234456572,0.09697832621420661,0.028792912513842746,0.028792912513842746,0.028792912513842746,0.018035121025154248,0.00854295206454675,0.01613668723303275,0.041065482796892344,25.695326175749813,18.526662143826325,17.845785984406827,21.836454093170513,19.639460651289006,22.445621890547255,61.05879692446857,7.818181818181818,6.779850746268656,6.0,4.3643218774925545,18.272727272727273,18.0,4.8493843862515,2.287313432835821,2.0,1.5488041434907724,804,332,0.4129353233830846,5548,44,0.6944454541040022,0.7074803887378602,15.079807764961007,3540603.5501178224,3929.637680485929,0.05771365149833518,0.09433962264150944,0.029966703662597113,0.07991120976692564,0.008879023307436182,0.14872364039955605,0.23085460599334073,0.1076581576026637,0.018867924528301886,0.042175360710321866,0.06548279689234185,0.016648168701442843,0.05993340732519423,0.03662597114317425,,3.1528170560456075,0.9029292672186167,0.4868511631116644,0.08169936991658333,22,1,0.0022197558268590455,72
human,True,303.0,0.8488745980707395,4.982315112540193,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014933628318584071,0.014933628318584071,0.0,0.0,0.0,0.0,0.00331858407079646,0.011061946902654867,0.014933628318584071,0.04662379421221865,46.71238659274195,13.879130591197988,14.917396601892637,16.756061877923013,13.642679577887037,15.446468401486989,48.58160450893392,5.419354838709677,5.604089219330855,5.0,3.2534428443546215,17.35483870967742,18.0,7.571373877529776,1.9237918215613383,1.0,1.2404845742557906,538,295,0.5483271375464684,3099,31,0.6525984644889832,0.6390409156166273,8.50277316849339,4928.417238306139,7.92350038312884,0.12861736334405144,0.08842443729903537,0.0819935691318328,0.09485530546623794,0.022508038585209004,0.1045016077170418,0.15112540192926044,0.13504823151125403,0.014469453376205787,0.027331189710610933,0.04340836012861737,0.01607717041800643,0.06109324758842444,0.028938906752411574,0.001607717041800643,3.15007409326575,1.0577989082820338,0.42524417157630273,0.09405658370347755,31,7,,66
continue,True,380.0,0.8946745562130177,5.943195266272189,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017999307718933887,0.0,0.0,0.0,0.0,0.0,0.007268951194184839,0.005192107995846314,0.010384215991692628,0.015384615384615385,30.416925465838517,16.540105820105826,16.41435310259462,20.192592592592593,17.01765873015873,20.649259259259264,58.55026455026455,6.653061224489796,6.525132275132275,6.0,3.7755343163634048,15.428571428571429,15.0,4.785181206984064,2.212962962962963,2.0,1.381430591853872,756,389,0.5145502645502645,5022,49,0.7000569142401218,0.686017615363953,11.552479604643047,104034.6821396831,123.11796702921076,0.09112426035502959,0.11124260355029586,0.06153846153846154,0.08402366863905325,0.011834319526627219,0.10059171597633136,0.19289940828402366,0.10532544378698225,0.023668639053254437,0.0485207100591716,0.06272189349112427,,0.08402366863905325,0.022485207100591716,,2.7809206719124897,0.6762198442652813,0.4702956796169344,0.06234134833431238,32,9,,66
create,True,363.0,0.8778173190984578,5.94661921708185,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00889121338912134,0.008716875871687587,0.0,0.03440094899169632,30.94276354973198,17.118466278671686,16.52667757954773,19.906926851534863,17.337805546045878,20.471076115485562,57.90380006846971,6.8478260869565215,6.47244094488189,5.0,4.190653464137335,16.565217391304348,16.5,4.932818992585333,2.2244094488188977,2.0,1.5337951422495804,762,411,0.5393700787401575,5012,46,0.6830106225278643,0.6773740926926787,12.862139388719829,385439.44915696216,457.2235458564201,0.07829181494661921,0.09252669039145907,0.028469750889679714,0.09845788849347568,0.010676156583629894,0.12930011862396204,0.22419928825622776,0.09608540925266904,0.02609727164887307,0.045077105575326216,0.042704626334519574,0.02372479240806643,0.07829181494661921,0.02372479240806643,0.002372479240806643,2.76377630197474,0.6887996050599099,0.47740411039736685,0.07855703131587913,16,3,,66
