persona,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,pos_prop_NOUN,pos_prop_AUX,pos_prop_VERB,pos_prop_DET,pos_prop_ADV,pos_prop_ADJ,pos_prop_PUNCT,pos_prop_PROPN,pos_prop_SCONJ,pos_prop_ADP,pos_prop_CCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_X,pos_prop_PRON,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,connectives,connectives_cap,pos_prop_SPACE,pos_prop_SYM,file,pos_prop_INTJ
create,3.184625574195392,0.9622663562754546,0.46444680972559965,0.05448396971648137,16.871365009246574,21239325.744960055,28547.480840000073,0.8528188218673071,0.8370892897896145,True,209.0,0.8548387096774194,5.764784946236559,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06059373729158194,0.06059373729158194,0.048800325335502236,0.037210248068320455,0.037210248068320455,0.037210248068320455,0.02745018300122001,0.03477023180154534,0.020333468889792598,0.021505376344086023,17.651530061349717,17.276292024539874,18.372608336337798,21.352245398773007,21.9288190184049,20.915276073619633,74.54625766871166,12.64,0.22849462365591397,0.030913978494623656,0.12365591397849462,0.051075268817204304,0.021505376344086023,0.1639784946236559,0.11693548387096774,0.051075268817204304,0.010752688172043012,0.12231182795698925,0.0228494623655914,0.010752688172043012,0.009408602150537635,0.005376344086021506,0.016129032258064516,6.4371165644171775,6.0,3.755654587292443,26.08,22.0,9.85868145341962,1.9233128834355828,2.0,1.1147131217590234,652,328,0.5030674846625767,4289,25,10,3,0.013440860215053764,0.0013440860215053765,75,
explain,2.7907251905456194,0.5754460928726346,0.4758726009419656,0.07028817539493654,20.881115307726567,1170989913.242161,1389074.6301804995,0.7888725067887987,0.7907845009775722,True,282.0,0.8659549228944247,5.288256227758007,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03586579251831855,0.029695333590435788,0.0,0.0,0.0,0.0,0.009641342074816815,0.021596606247589665,0.0,0.010676156583629894,33.76807069330911,13.614527702089013,15.433258612707604,17.256372994247652,16.65868150166515,17.571607629427792,62.75946109597335,8.63888888888889,0.2431791221826809,0.02965599051008304,0.1103202846975089,0.0711743772241993,0.027283511269276393,0.1542111506524318,0.11506524317912219,0.03914590747330961,0.01542111506524318,0.10676156583629894,0.03795966785290629,0.01542111506524318,0.005931198102016607,,0.027283511269276393,5.922343324250681,5.0,3.2799808868076172,20.38888888888889,19.5,6.308185941817443,1.8010899182561309,1.0,1.011486568921292,734,342,0.4659400544959128,4458,36,19,0,,0.0011862396204033216,75,
human,3.2911198747209185,1.338506974655055,0.43639595384398405,0.06009397364964302,30.468990392453,17081043417711.535,15742897159.181139,0.6705435605777893,0.6549555097634976,True,354.0,0.8064516129032258,5.16221198156682,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03314831945729263,0.0037002775208140612,0.0,0.0,0.0,0.0,0.014801110083256245,0.018501387604070305,0.014801110083256245,0.0027649769585253456,26.180619952687834,15.042773472550781,17.06541392634575,19.631933001604267,17.931800309976346,18.330256410256407,63.57258612719906,9.121951219512194,0.2543778801843318,0.025806451612903226,0.07465437788018434,0.07649769585253456,0.03778801843317972,0.10046082949308756,0.1327188940092166,0.053456221198156684,0.003686635944700461,0.10046082949308756,0.04516129032258064,0.013824884792626729,0.023963133640552997,0.03870967741935484,0.017511520737327188,6.034559643255295,5.0,3.346561597726708,21.878048780487806,23.0,12.061216057185456,1.8729096989966556,1.0,1.1534987278474205,897,411,0.45819397993311034,5601,41,22,5,,0.0009216589861751152,61,
continue,2.8856037531212735,0.525567962853705,0.4849550713595551,0.05956656271159872,14.81370192430358,2713369.895727253,4419.169211282171,0.8754308280490694,0.8723928511142731,True,212.0,0.8892508143322475,5.6612377850162865,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014977533699450823,0.0,0.0,0.0,0.0,0.0,0.005991013479780329,0.04892661008487269,0.0,0.014657980456026058,19.58373659462137,16.749778089424186,17.946242345024807,20.76228345157565,20.22463289886158,19.38664246823956,68.05815871968323,10.772727272727273,0.30130293159609123,0.014657980456026058,0.10749185667752444,0.06351791530944625,0.03257328990228013,0.11889250814332247,0.08957654723127036,0.014657980456026058,0.011400651465798045,0.1237785016286645,0.04723127035830619,0.026058631921824105,0.006514657980456026,,0.029315960912052116,6.185117967332124,6.0,3.334665846969917,25.045454545454547,22.0,9.809444765712799,1.912885662431942,1.0,1.1445590626555524,551,261,0.47368421052631576,3476,22,14,0,0.013029315960912053,,61,
create,2.8824842081777757,0.563138417959652,0.49448509480337166,0.05469112876252024,14.251025189765567,1545758.350696957,2135.025346266515,0.8703189066478184,0.8576122641563415,True,217.0,0.8839779005524862,5.8411602209944755,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02331820057779612,0.02331820057779612,0.02331820057779612,0.0,0.0,0.0,0.004952538175815105,0.028889806025588115,0.01361947998349154,0.016574585635359115,10.746851942085499,19.134147988305724,19.378734485399693,22.776249477934012,23.3947835166365,20.63485451761103,77.92071557844912,14.318181818181818,0.3011049723756906,0.024861878453038673,0.11878453038674033,0.05386740331491713,0.026243093922651933,0.13121546961325967,0.08977900552486189,0.031767955801104975,0.009668508287292817,0.12292817679558012,0.03591160220994475,0.012430939226519336,0.0027624309392265192,,0.022099447513812154,6.3660030627871365,6.0,3.2824012771051647,29.681818181818183,30.5,10.935290508824934,1.9617151607963246,2.0,1.1529593582632927,653,320,0.4900459418070444,4228,22,13,3,0.016574585635359115,,61,
explain,2.7664702659971185,0.7014001174332195,0.48624049526079005,0.058741895478543034,22.879201317908795,8635965182.393814,9903629.796323182,0.8564058437066919,0.8580642450939525,True,285.0,0.8727064220183486,6.25802752293578,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027858762552640103,0.0,0.0,0.0,0.0,0.0,0.006316812439261419,0.006802721088435374,0.02008422416585682,0.02408256880733945,4.820846054333799,18.073622620587688,17.741738981374994,20.684221031232678,22.253827388652745,23.609003880983177,68.01068194418777,10.142857142857142,0.30160550458715596,0.027522935779816515,0.11123853211009174,0.06651376146788991,0.03669724770642202,0.10550458715596331,0.10894495412844037,0.016055045871559634,0.01834862385321101,0.11811926605504587,0.04243119266055046,0.01261467889908257,0.0011467889908256881,,0.014908256880733946,6.930142302716688,6.0,8.14330157387577,22.085714285714285,22.0,9.062864348763124,2.1228978007761965,2.0,2.1215717979423654,773,342,0.4424320827943079,5457,35,20,3,0.014908256880733946,0.0034403669724770644,61,
human,3.3666951490819494,1.046493919882463,0.44391606807583794,0.06747639404940867,25.53633844247775,123109303306.70042,120223929.01044963,0.8261387851089239,0.8000032094217115,True,395.0,0.8544921875,4.98046875,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016077708926477977,0.0,0.0,0.0,0.0,0.0,0.026796181544129962,0.0066990453860324905,0.005024284039524368,0.005859375,36.80740786240787,14.810401310401314,16.944600418666774,19.457330057330058,18.35386977886978,15.969729729729725,62.382063882063875,9.545454545454545,0.2412109375,0.0419921875,0.11328125,0.0625,0.033203125,0.0888671875,0.1162109375,0.0263671875,0.01171875,0.1162109375,0.056640625,0.0185546875,0.0146484375,0.0146484375,0.0439453125,5.59009009009009,5.0,3.224832000790928,26.90909090909091,24.0,12.952977044875393,1.686936936936937,1.0,1.0261054621463008,888,424,0.4774774774774775,5100,33,13,3,,,60,
continue,2.598588786218234,0.6380165980966577,0.464647754409675,0.05111317024832866,23.75530769055019,20739536482.821358,20554545.572667353,0.7893262870609761,0.7901362555149274,True,325.0,0.8731417244796829,5.841427155599604,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06681448632668145,0.01566888396156689,0.01566888396156689,0.01566888396156689,0.0,0.0,0.005321507760532151,0.009460458240946046,0.020399113082039913,0.0019821605550049554,19.224516476535143,15.92818108996492,17.34812656954286,20.120862911913378,20.099980112145403,21.22872027180068,70.46070767615943,10.536585365853659,0.28543111992071357,0.031714568880079286,0.13280475718533202,0.049554013875123884,0.028741328047571853,0.1278493557978196,0.1199207135777998,0.01288404360753221,0.009910802775024777,0.10208126858275521,0.04261645193260654,0.01288404360753221,,0.003964321110009911,0.03964321110009911,6.5311438278595695,6.0,3.463103293596966,21.536585365853657,22.0,8.616766302448115,1.9592298980747451,2.0,1.1582254343002054,883,352,0.3986409966024915,5894,41,20,4,,,60,
create,2.7394201131877827,0.5683505612654697,0.46690570204718457,0.08318842737222676,14.054816279464344,1270366.8556828215,2075.7628360830417,0.8864373510534113,0.8812720463389442,True,186.0,0.880718954248366,6.138888888888889,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08292340126493324,0.05996720543452799,0.04356992269852424,0.04356992269852424,0.04356992269852424,0.04356992269852424,0.030920590302178495,0.018739751698289998,0.014054813773717497,0.029411764705882353,13.959637548684555,17.220500755106908,18.149433652867973,21.140100151021382,21.74362610285351,22.008482632541135,69.30363246164852,10.826086956521738,0.29901960784313725,0.0392156862745098,0.12418300653594772,0.049019607843137254,0.024509803921568627,0.13398692810457516,0.09803921568627451,0.00980392156862745,0.011437908496732025,0.10620915032679738,0.03594771241830065,0.0196078431372549,0.0032679738562091504,,0.032679738562091505,6.641681901279708,6.0,4.827134163028913,23.782608695652176,25.0,8.948920370827011,1.9945155393053016,2.0,1.3213086600676862,547,290,0.5301645338208409,3757,23,11,3,0.013071895424836602,,60,
explain,2.979251305560032,0.6224663150079099,0.5098448850560231,0.060385267754955084,22.436806726319336,5548573620.285952,5761758.691885724,0.885505145993726,0.884911543556622,True,347.0,0.8992731048805815,5.73208722741433,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09025270758122744,0.07879453774917596,0.04049599748862031,0.01789358028566944,0.0,0.0,0.005179720609009575,0.019777115052582013,0.025113796892167636,0.012461059190031152,20.7439393939394,17.653181818181817,18.808828122642943,22.006060606060608,22.336973484848485,19.51995454545455,74.10606060606061,13.133333333333333,0.2834890965732087,0.024922118380062305,0.15472481827622014,0.07268951194184839,0.03842159916926272,0.08515057113187954,0.08618899273104881,0.0020768431983385254,0.016614745586708203,0.12668743509865005,0.03842159916926272,0.021806853582554516,0.006230529595015576,,0.03115264797507788,6.178409090909091,5.0,3.3718402334507718,29.333333333333332,23.5,14.790387268613204,1.8477272727272727,1.0,1.110689514827212,880,371,0.42159090909090907,5520,30,25,1,0.01142263759086189,,60,
human,3.1528869068397296,1.0809568258920892,0.43136863100367306,0.07842846463251499,21.33602330125168,1845513326.0665343,2333139.4766959976,0.6618566255896322,0.6542743814488252,True,224.0,0.7876106194690266,4.714285714285714,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05327210103329506,0.019977037887485647,0.014006888633754305,0.014006888633754305,0.014006888633754305,0.014006888633754305,0.01928817451205511,0.024110218140068886,0.013777267508610792,0.011378002528445006,43.666591981132115,12.106218553459119,13.526455162492045,14.616666666666667,14.967924528301886,15.744088050314463,54.78066037735849,6.9375,0.2996207332490518,0.0316055625790139,0.07206068268015171,0.06447534766118837,0.012642225031605562,0.08596713021491782,0.14538558786346398,0.04677623261694058,0.010113780025284451,0.1011378002528445,0.03286978508217446,0.011378002528445006,0.018963337547408345,0.056890012642225034,0.010113780025284451,5.617924528301887,5.0,3.0909066418314644,19.875,18.5,12.999399024570328,1.690251572327044,1.0,0.9565888358444853,636,301,0.47327044025157233,3729,32,12,6,,,74,
continue,2.7338092906302056,0.6418402505966937,0.48846068331972387,0.07966492034847868,15.418348798600563,4967110.291030988,7480.587787697271,0.8386864154427139,0.8134836904131449,True,209.0,0.8674698795180723,5.816265060240964,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05879692446856626,0.0370872908186341,0.017639077340569877,0.0,0.0,0.0,0.008141112618724558,0.016282225237449117,0.0,0.025602409638554216,21.899306020066888,15.510523172479697,16.17404787264403,18.30874343048256,19.146832298136644,20.139264214046815,66.84209268991877,9.714285714285714,0.3102409638554217,0.02108433734939759,0.11295180722891567,0.05572289156626506,0.0286144578313253,0.10391566265060241,0.0963855421686747,0.01957831325301205,0.009036144578313253,0.14156626506024098,0.022590361445783132,0.010542168674698794,0.0030120481927710845,0.004518072289156626,0.03463855421686747,6.3478260869565215,6.0,3.4363909701196897,21.357142857142858,20.0,6.7992346508070085,1.9297658862876255,2.0,1.1660255847340208,598,287,0.479933110367893,3862,28,9,3,0.025602409638554216,,74,
create,3.0906101558719326,0.7882379444704098,0.4881774906222909,0.06169872173863994,14.486668372648907,1956501.2756703126,2937.6896031085776,0.851312442904427,0.8391914293169975,True,192.0,0.8453453453453453,5.923423423423423,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004669779853235491,0.009339559706470981,0.0,0.016516516516516516,6.7526642935377765,18.87822015334064,19.148883663844018,22.47413550305117,23.066455953684866,22.14423407917383,76.32303238929745,13.181818181818182,0.2972972972972973,0.01951951951951952,0.12012012012012012,0.04954954954954955,0.028528528528528527,0.11561561561561562,0.12312312312312312,0.021021021021021023,0.012012012012012012,0.1111111111111111,0.03003003003003003,0.021021021021021023,0.009009009009009009,0.0015015015015015015,0.024024024024024024,6.643717728055077,6.0,3.5667351945247177,26.40909090909091,25.5,8.60580718790352,2.0481927710843375,2.0,1.214265891998527,581,323,0.5559380378657487,3944,22,12,3,0.016516516516516516,,74,
explain,2.9074503891050987,0.9211477731289713,0.4981395317192136,0.06003859550005932,13.767099727930287,952742.291515939,1620.3100195849304,0.8651335154260907,0.8552056968212127,True,190.0,0.8826530612244898,5.459183673469388,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006472491909385114,0.006472491909385114,0.0,0.017006802721088437,31.461409090909115,14.799484848484848,15.369462572615685,17.24069264069264,18.71696103896104,18.183619047619043,63.86363636363636,9.545454545454545,0.3299319727891156,0.023809523809523808,0.11564625850340136,0.05952380952380952,0.03231292517006803,0.09523809523809523,0.0935374149659864,0.02891156462585034,0.017006802721088437,0.11224489795918367,0.03231292517006803,0.01870748299319728,0.003401360544217687,0.003401360544217687,0.02040816326530612,5.9904761904761905,6.0,3.204447023376043,23.863636363636363,23.0,9.900851453492889,1.7866666666666666,1.0,1.0365755586974297,525,295,0.5619047619047619,3210,22,13,2,0.013605442176870748,,74,
human,3.3285415947779815,2.0234980962263998,0.4262666611599479,0.0681851581891331,23.69998025838141,19623236925.36853,20634318.533510547,0.5796432613084713,0.5944710099271365,True,244.0,0.7791798107255521,4.539432176656152,951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022253129346314324,0.005563282336578581,0.0,0.0,0.0,0.0,0.01748460162924697,0.021855752036558714,0.02026624279753626,0.03259726603575184,46.50147567567569,11.809005405405404,14.477130689971744,15.894774774774774,14.55361513513514,15.009173333333337,54.00360360360361,6.837837837837838,0.2628811777076761,0.033648790746582544,0.08412197686645637,0.04416403785488959,0.015772870662460567,0.07570977917981073,0.17034700315457413,0.10410094637223975,0.008412197686645636,0.08412197686645637,0.031545741324921134,0.005257623554153523,0.011566771819137749,0.04311251314405889,0.025236593059936908,5.488,4.0,3.3932073323037604,20.27027027027027,19.0,14.68525395458784,1.652,1.0,1.000114660093198,750,367,0.48933333333333334,4317,37,17,5,,,48,
continue,2.8087039070453423,0.508387191464313,0.47129132826717995,0.0683002233693876,14.085910141075193,1310487.9949964206,2019.2419029220655,0.8716600966453553,0.849349116285642,True,186.0,0.8751926040061633,5.416024653312789,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037466107961547944,0.0,0.0,0.0,0.0,0.0,0.006655163914222332,0.01725412866650234,0.015528715799852107,0.015408320493066256,30.732014905509743,14.495570934256055,15.952225998937053,17.958051636944372,17.749813681128558,17.904359861591697,65.31035400585573,9.576923076923077,0.3574730354391371,0.032357473035439135,0.11093990755007704,0.04160246533127889,0.015408320493066256,0.11093990755007704,0.10323574730354391,0.026194144838212634,0.0061633281972265025,0.10323574730354391,0.04160246533127889,0.009244992295839754,0.0030816640986132513,,0.02465331278890601,5.958477508650519,5.0,3.1843593382064874,22.23076923076923,22.0,6.518067742866111,1.814878892733564,1.0,1.049956368777527,578,262,0.4532871972318339,3515,26,13,3,0.01386748844375963,,48,
create,3.2179002283934346,0.8345587831235225,0.4781594080742006,0.0454504511999657,15.09274273962226,3586698.644067494,5073.123966149214,0.8410385012626648,0.83475934518011,True,180.0,0.8345120226308345,5.437057991513437,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06276811921426959,0.0334161210205464,0.0334161210205464,0.014901783698351772,0.0,0.0,0.010160307067058026,0.012192368480469631,0.014224429893881237,0.016973125884016973,17.721174863388,18.003817330210776,19.044922630326084,22.307572209211557,22.025563622170182,19.299606557377043,73.30991412958626,12.857142857142858,0.2743988684582744,0.014144271570014143,0.09618104667609619,0.04526166902404526,0.021216407355021217,0.13295615275813297,0.12164073550212164,0.09335219236209336,0.002828854314002829,0.11032531824611033,0.02545968882602546,0.005657708628005658,0.018387553041018388,0.0014144271570014145,0.02545968882602546,6.142622950819672,6.0,3.4314341988609667,29.047619047619047,27.0,9.021013513306375,1.8868852459016394,1.0,1.1170768953434609,610,336,0.5508196721311476,3844,21,10,0,0.011315417256011316,,48,
explain,3.1209470884366928,0.9550407390403116,0.4586193436739838,0.06242510826378221,22.107004927226683,3989791964.343815,4403743.890004211,0.8174095620711644,0.7999174029662691,True,264.0,0.8322295805739515,4.990066225165563,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08535421042581631,0.06263127744892114,0.04048119152186366,0.04048119152186366,0.04048119152186366,0.022913881993507735,0.032461332824135956,0.011456940996753867,0.009738399847240786,0.03200883002207505,36.1909855922479,14.293887543032003,16.107587411246,18.225695949679118,17.936322835649626,16.853333333333335,63.48255344468528,9.548387096774194,0.2969094922737307,0.026490066225165563,0.11037527593818984,0.04746136865342163,0.02869757174392936,0.0706401766004415,0.15121412803532008,0.056291390728476824,0.01434878587196468,0.10706401766004416,0.029801324503311258,0.013245033112582781,0.012141280353200883,0.004415011037527594,0.02869757174392936,5.758893280632411,5.0,3.482475886616294,24.483870967741936,25.0,9.044231694903255,1.7233201581027668,1.0,1.041875040998728,759,353,0.4650856389986825,4521,31,19,6,,0.002207505518763797,48,
human,3.264373164947761,1.430661688818129,0.461191798149081,0.04179174815776263,19.12943054647183,203144995.67953497,249257.66341047236,0.7737283055549082,0.7678910385478627,True,339.0,0.8638036809815951,4.6871165644171775,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03830911492734478,0.0,0.0,0.0,0.0,0.0,0.031704095112285335,0.012109202994275649,0.013210039630118891,0.0049079754601227,43.683775864029144,14.753719304229197,15.078166124597352,17.94654388358345,17.859905638926783,13.21642564802183,60.555309231468854,9.166666666666666,0.23067484662576687,0.05766871165644172,0.10061349693251534,0.07484662576687116,0.04049079754601227,0.08466257668711656,0.07484662576687116,0.04785276073619632,0.01717791411042945,0.1312883435582822,0.024539877300613498,0.014723926380368098,0.033128834355828224,0.015950920245398775,0.04785276073619632,5.099590723055934,4.0,2.9608011796007845,30.541666666666668,29.0,15.448784112529877,1.5620736698499318,1.0,0.943438348899593,733,316,0.4311050477489768,3820,24,22,5,0.0036809815950920245,,89,
continue,2.6996360528249013,0.6324481846842933,0.4823636349200559,0.061728962654526626,19.104530176920058,198149068.56231633,216556.35908449872,0.8392250944633741,0.8492306619882584,True,308.0,0.9092896174863389,5.534426229508196,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10916510797483421,0.07515728617582045,0.07515728617582045,0.07515728617582045,0.07515728617582045,0.05645298418636286,0.032647508927053225,0.021424927733378677,0.02856657031117157,0.0,35.544751987883416,13.753886154234504,14.740991352810433,16.308923387605706,17.685087088224158,17.983261390887296,64.75312381673609,9.394736842105264,0.29617486338797816,0.03934426229508197,0.12459016393442623,0.05901639344262295,0.034972677595628415,0.1453551912568306,0.08196721311475409,0.01092896174863388,0.01639344262295082,0.12131147540983607,0.029508196721311476,0.013114754098360656,0.002185792349726776,0.003278688524590164,0.02185792349726776,5.974820143884892,6.0,3.0219959463946804,21.94736842105263,22.0,7.493672307603236,1.7613908872901678,1.0,0.9479985142069272,834,355,0.42565947242206237,5064,38,25,5,,,89,
create,2.841945477410787,0.7609702686274221,0.4797966589712738,0.04276149612275261,13.110433021442738,494070.2642812629,865.2719164295322,0.8633971139788628,0.8597000931438646,True,195.0,0.8879159369527145,5.642732049036778,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03822341857335128,0.03822341857335128,0.027994616419919245,0.0,0.0,0.0,0.03230148048452221,0.021534320323014805,0.019380888290713324,0.021015761821366025,28.936034482758657,15.398538587848936,16.32212239822248,18.525232621784347,19.628513957307064,18.751034482758616,69.3015873015873,11.047619047619047,0.28021015761821366,0.04553415061295972,0.1295971978984238,0.05779334500875657,0.0297723292469352,0.11558669001751314,0.08581436077057793,0.012259194395796848,0.01576182136602452,0.11208406304728546,0.03502626970227671,0.01926444833625219,,0.0070052539404553416,0.03502626970227671,6.078544061302682,6.0,3.2659217111770342,24.857142857142858,26.0,8.282429562379768,1.8045977011494252,1.0,1.0595930737003691,522,256,0.4904214559386973,3222,21,11,4,0.01926444833625219,,89,
explain,2.925059750401097,0.7653499783763935,0.48092641959123344,0.06567104092372608,20.295912021518276,652232741.391452,723096.1656224523,0.8417036141668047,0.8382975643171984,True,341.0,0.9013303769401331,5.399113082039912,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10339370494109372,0.06787409882187445,0.0,0.0,0.0,0.0,0.025320907332512747,0.019342359767891684,0.021979954281695094,0.0,36.12064415417848,13.900559943296887,15.172626615295595,16.92087214796814,17.419279735385444,17.13496962332928,63.56584987174294,9.305555555555555,0.27827050997782704,0.03215077605321508,0.13082039911308205,0.07427937915742794,0.03215077605321508,0.10532150776053215,0.08093126385809313,0.024390243902439025,0.024390243902439025,0.13636363636363635,0.02328159645232816,0.012195121951219513,0.013303769401330377,,0.03215077605321508,5.82138517618469,6.0,3.012477821600829,22.86111111111111,22.5,7.330123455750471,1.7436208991494533,1.0,1.0203899438795523,823,342,0.4155528554070474,4870,36,32,8,,,89,
human,3.6011813662728187,1.4362339033367508,0.45155999461102453,0.046224923438588784,16.2338856647703,11227600.832679706,18436.12616203564,0.6060540733091971,0.8351008323952556,True,218.0,0.8505747126436781,4.7848932676518885,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14260768335273574,0.139988358556461,0.06461001164144353,0.034924330616996506,0.034924330616996506,0.034924330616996506,0.02852153667054715,0.014551804423748545,0.01571594877764843,0.006568144499178982,38.87530398322855,15.15182389937107,15.021129683784007,17.664570230607968,18.486278825995804,14.647169811320751,66.42557651991615,10.88888888888889,0.30377668308702793,0.0361247947454844,0.10344827586206896,0.08045977011494253,0.027914614121510674,0.06403940886699508,0.09359605911330049,0.021346469622331693,0.014778325123152709,0.13464696223316913,0.03776683087027915,0.016420361247947456,0.0180623973727422,0.027914614121510674,0.0180623973727422,5.349056603773585,5.0,2.907512886553602,29.444444444444443,30.5,16.073519362334995,1.6320754716981132,1.0,0.9145106093869996,530,248,0.4679245283018868,2914,18,8,2,0.0016420361247947454,,62,
continue,2.8571215156148524,0.5907066037724358,0.4962688191641361,0.06419968467846877,18.50127443423395,108393039.5629083,137729.40224003597,0.8668518132633634,0.8757109527404492,True,275.0,0.8932655654383735,5.358322744599746,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293279022403259,0.056822810590631365,0.046639511201629326,0.04114052953156823,0.04114052953156823,0.0,0.017922606924643585,0.038696537678207736,0.018329938900203666,0.0,30.798750000000013,15.218579027355624,15.765582599995934,17.84447821681864,18.777924012158053,17.503716312056735,66.59701114488348,10.428571428571429,0.3227445997458704,0.022871664548919948,0.1207115628970775,0.06861499364675985,0.03430749682337993,0.10038119440914867,0.10165184243964422,0.0025412960609911056,0.011435832274459974,0.13341804320203304,0.03303684879288437,0.016518424396442185,0.0038119440914866584,,0.02795425667090216,5.863829787234042,5.0,3.1512527419056755,25.178571428571427,24.5,6.808888998049175,1.778723404255319,1.0,1.0555364681296102,705,338,0.4794326241134752,4217,28,17,3,,,62,
create,2.785676255734495,0.839404926844671,0.4802969453635567,0.04642969690497011,15.866832800208606,7778178.9466992775,10611.431032331893,0.7937413118779659,0.7817904929751935,True,208.0,0.8485675306957708,5.455661664392906,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06235011990407674,0.05995203836930456,0.05995203836930456,0.05995203836930456,0.0433834750381513,0.041857423152387184,0.005886200130804447,0.01526051885764116,0.009156311314584695,0.027285129604365622,23.586656965944314,16.38883839009288,16.792001902597413,19.19048916408669,20.012476780185757,18.662167182662532,70.42204334365324,11.52,0.3069577080491132,0.021828103683492497,0.11596180081855388,0.0504774897680764,0.023192360163710776,0.10504774897680765,0.11596180081855388,0.02455661664392906,0.002728512960436562,0.13233287858117326,0.021828103683492497,0.010914051841746248,0.004092769440654843,0.009549795361527967,0.02592087312414734,6.055727554179566,6.0,3.339878617037941,25.84,25.0,11.533186896950903,1.8560371517027863,1.0,1.1055807315785255,646,322,0.4984520123839009,3999,25,10,2,0.027285129604365622,0.001364256480218281,62,
explain,2.945797813094745,0.5420562204032678,0.4988607359891059,0.07681727425269368,19.072663078741193,191934183.84305504,237248.6821298579,0.8725947406556871,0.8746141493320465,True,297.0,0.8862793572311496,5.202719406674907,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12035903712770298,0.07915136678906569,0.059567523459812324,0.02386780905752754,0.016727866177070585,0.016727866177070585,0.00897592819257446,0.01346389228886169,0.015707874337005302,0.0,32.37147821576764,15.158918691958114,15.673006389159639,17.797451096621224,18.34009187907528,16.58511756569848,67.03857933214779,10.642857142857142,0.31396786155747836,0.030902348578491966,0.14091470951792337,0.07911001236093942,0.023485784919653894,0.07045735475896168,0.10012360939431397,0.002472187886279357,0.018541409147095178,0.1446229913473424,0.032138442521631644,0.0173053152039555,0.00865265760197775,,0.016069221260815822,5.702627939142462,5.0,3.073346131027297,25.821428571428573,26.0,7.516902721906959,1.752420470262794,1.0,0.9914456132928429,723,302,0.41770401106500693,4209,28,21,3,,0.0012360939431396785,62,
