persona,entropy,perplexity,per_word_perplexity,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,pos_prop_ADV,pos_prop_AUX,pos_prop_VERB,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_ADP,pos_prop_ADJ,pos_prop_NOUN,pos_prop_DET,pos_prop_PROPN,pos_prop_CCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_X,pos_prop_PRON,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,first_order_coherence,second_order_coherence,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,connectives,connectives_cap,pos_prop_SPACE,file
create,11.51115219197487,99822.82983242701,116.20818373972877,12.794628489693764,19.949444444444442,17.100802095465838,22.52633154667053,20.15249070452461,25.161929595827896,62.313221304746726,6.833333333333333,0.051222351571594875,0.027939464493597205,0.07916181606519208,0.10710128055878929,0.015133876600698487,0.10942956926658906,0.09313154831199069,0.27939464493597205,0.13969732246798602,0.025611175785797437,0.02677532013969732,0.010477299185098952,0.004656577415599534,0.002328288707799767,0.027939464493597205,2.6314104191327568,0.9495218429386274,0.45508955526318495,0.08287863988082252,0.3893492415828525,0.43831725277078265,7.320730117340287,6.0,4.456526262103315,14.203703703703704,15.0,6.717527183998891,2.542372881355932,2.0,1.656394067107463,767,362,0.47196870925684486,5707,54,True,316.0,0.8905704307334109,6.643771827706636,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019922779922779923,0.014517374517374518,0.0,0.0,0.0,0.0,0.013590733590733591,0.012355212355212355,0.020386100386100385,0.03259604190919674,21,8,,60
explain,15.225383575880837,4095435.3241414176,4470.99926216312,9.50564368517388,22.653073929961092,19.671042565676917,24.87267285243939,22.70749476204729,25.46428015564202,67.75885463434102,9.487179487179487,0.060043668122270744,0.04039301310043668,0.06331877729257641,0.15611353711790393,0.013100436681222707,0.0927947598253275,0.08624454148471616,0.21724890829694324,0.1146288209606987,0.05349344978165939,0.0425764192139738,0.010917030567685589,0.004366812227074236,0.019650655021834062,0.025109170305676855,3.3349887108814507,1.056931378998865,0.45134655823636305,0.10441205194670267,0.6423999776965693,0.6136833673997505,7.272373540856031,6.0,4.572914329917863,19.76923076923077,19.0,8.228971766348511,2.587548638132296,2.0,1.7580057631300685,771,359,0.4656290531776913,5752,39,False,343.0,0.8373362445414847,6.279475982532751,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17806748466257669,0.14248466257668713,0.09907975460122699,0.07914110429447853,0.07177914110429448,0.07177914110429448,0.030368098159509204,0.02147239263803681,0.02392638036809816,0.06222707423580786,30,7,,60
human,7.381622537431859,1606.1937642257008,2.471067329578001,11.692775416802874,18.290006079027354,16.29854235721467,20.299287095882843,16.71192318319978,20.59241779497098,53.84299530256977,5.771428571428571,0.033846153846153845,0.03230769230769231,0.036923076923076927,0.15384615384615385,0.003076923076923077,0.11076923076923077,0.07230769230769231,0.22153846153846155,0.09384615384615384,0.09846153846153846,0.026153846153846153,0.003076923076923077,0.027692307692307693,0.013846153846153847,0.013846153846153847,2.524036842926573,1.5418292172871213,0.4630910204170052,0.1821696584173477,0.3789898535127149,0.27047162265940144,6.529980657640232,5.0,4.80867713843175,14.771428571428572,13.0,13.14552767899348,2.382978723404255,2.0,1.790891532497729,517,280,0.5415860735009671,3486,35,True,193.0,0.7107692307692308,5.398461538461539,650.0,0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.07042606516290727,0.043859649122807015,0.043859649122807015,0.043358395989974936,0.028070175438596492,0.02280701754385965,0.029072681704260653,0.03132832080200501,0.02556390977443609,0.14615384615384616,4,2,0.05846153846153846,74
continue,10.558974627232917,38521.60867966941,54.103382977063774,16.224577124446256,19.808725265271004,17.148890841067235,22.482879265844566,19.970334098078574,24.836025236593063,62.04316030972182,6.863636363636363,0.05196629213483146,0.06460674157303371,0.0800561797752809,0.10814606741573034,0.014044943820224719,0.09831460674157304,0.09269662921348315,0.26264044943820225,0.12359550561797752,0.01544943820224719,0.04915730337078652,0.014044943820224719,0.004213483146067416,0.0014044943820224719,0.019662921348314606,2.563579236595878,0.7521295927868712,0.492707736568283,0.08744002898682901,0.5149671593031218,0.6068505842149967,7.260252365930599,6.0,4.46084584777779,14.409090909090908,15.0,5.6981583221654,2.5236593059936907,2.0,1.628872532213275,634,344,0.5425867507886435,4681,44,False,294.0,0.8792134831460674,6.574438202247191,712.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05568096313017306,0.046275395033860044,0.025959367945823927,0.0,0.0,0.0,0.007524454477050414,0.012979683972911963,0.015237020316027089,0.028089887640449437,17,2,,74
create,9.890312535693695,19738.227875770288,27.338265755914527,27.740796812748982,17.548100628930815,15.557879425188943,19.049559748427672,17.71058176100629,22.14698113207547,55.32830188679245,5.822222222222222,0.045706371191135735,0.036011080332409975,0.0997229916897507,0.11911357340720222,0.02631578947368421,0.09418282548476455,0.0817174515235457,0.2299168975069252,0.12742382271468145,0.030470914127423823,0.038781163434903045,0.0221606648199446,0.012465373961218837,,0.036011080332409975,2.648109661972878,1.1170457482567016,0.467138137227584,0.09246103344955317,0.37978326200126583,0.2567848230950361,6.809748427672956,5.0,4.459809969960369,14.133333333333333,16.0,7.499925925560125,2.341194968553459,2.0,1.6487849022268377,636,331,0.5204402515723271,4417,45,True,284.0,0.8698060941828255,6.117728531855955,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01623119556611243,0.0,0.0,0.0,0.0,0.0,0.026128266033254157,0.012668250197941409,0.0,0.018005540166204988,19,7,,74
explain,8.202522598198577,3650.1465563626634,6.145027872664417,10.263360351696662,21.92599842664219,18.93511624873176,24.137301691359642,21.05668414842009,24.286996197718633,64.33564966566146,8.379310344827585,0.050505050505050504,0.058922558922558925,0.06902356902356903,0.10606060606060606,0.011784511784511785,0.10942760942760943,0.10101010101010101,0.2542087542087542,0.11784511784511785,0.013468013468013467,0.04208754208754209,0.010101010101010102,0.015151515151515152,0.003367003367003367,0.016835016835016835,2.9433003956920873,0.6399528936282437,0.4733054247743025,0.06326624392920485,0.6111932315730623,0.6263908203001376,7.095057034220532,6.0,4.466445909802128,18.137931034482758,18.0,6.78092729866104,2.579847908745247,2.0,1.7387041128603153,526,283,0.5380228136882129,3800,29,True,239.0,0.8535353535353535,6.397306397306397,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01813953488372093,0.01813953488372093,0.01813953488372093,0.01813953488372093,0.0,0.0,0.008372093023255815,0.027906976744186046,0.0,0.08417508417508418,9,1,0.020202020202020204,74
human,12.722408414820887,335175.11809930904,313.8343802427987,27.70737884194773,17.717936088518233,16.399683456767033,19.41452458610297,16.436897526939433,18.992341356673958,52.4750423186491,6.0754716981132075,0.056179775280898875,0.025280898876404494,0.03277153558052434,0.12172284644194757,0.006554307116104869,0.12172284644194757,0.0702247191011236,0.25187265917602997,0.09925093632958802,0.05149812734082397,0.035580524344569285,0.003745318352059925,0.09644194756554307,0.016853932584269662,0.010299625468164793,2.796825646407223,1.4021856609585956,0.47548118369402226,0.12346174465855586,0.5218616808549716,0.48931464941843467,6.208971553610503,4.0,4.7524134641696065,17.245283018867923,15.0,12.05788814135105,2.2527352297593,1.0,1.7227459385662156,914,382,0.4179431072210066,5829,53,False,341.0,0.7687265917602997,5.457865168539326,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20112809856018998,0.18361288407302953,0.14323883033991391,0.13611399732818763,0.1322547127801692,0.1322547127801692,0.006234228885260502,0.01039038147543417,0.013359061896986789,0.07958801498127341,19,4,,48
continue,14.184614357857757,1446437.7359656706,1565.408805157652,33.29365645046329,17.47761129914085,17.373659922696955,20.9614683676126,17.163967196042698,19.41968862275449,57.313850559750065,7.108695652173913,0.046536796536796536,0.046536796536796536,0.08116883116883117,0.09632034632034632,0.01406926406926407,0.10714285714285714,0.07575757575757576,0.25216450216450215,0.16125541125541126,0.0021645021645021645,0.03463203463203463,0.020562770562770564,0.027056277056277056,0.0010822510822510823,0.017316017316017316,2.9300020983151396,0.6145379835551766,0.45826622640885695,0.06404916687933206,0.5664491289191775,0.5923545713621107,6.267065868263473,5.0,4.115029312309981,18.152173913043477,16.5,5.508757420469732,2.202395209580838,2.0,1.4447075453923466,835,318,0.38083832335329343,5322,46,True,400.0,0.8614718614718615,5.759740259740259,924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12978097417456685,0.09807126511932004,0.07486106570774763,0.05769859431186662,0.037267080745341616,0.037267080745341616,0.007355344883949003,0.005884275907159202,0.011114743380189604,0.04220779220779221,20,2,0.016233766233766232,48
create,13.384930235913423,650131.6994673552,676.5158163031791,19.478133274492507,19.404258252629393,17.291013622619843,21.8359179423097,19.794679787566388,23.892554410080184,59.05714880766428,6.8545454545454545,0.05723204994797086,0.053069719042663895,0.09573361082206035,0.09053069719042664,0.021852237252861603,0.09573361082206035,0.08324661810613944,0.22684703433922998,0.1404786680541103,0.023933402705515087,0.04266389177939646,0.007284079084287201,0.01040582726326743,0.004162330905306972,0.022892819979188347,2.6946538902196098,0.6261774507294431,0.4683019500868165,0.08394024306800725,0.6540803986567038,0.6377767420039987,7.06758304696449,6.0,4.464831725500098,15.872727272727273,16.0,4.671205978037813,2.441008018327606,2.0,1.6044082717844295,873,383,0.43871706758304696,6258,55,False,387.0,0.8751300728407908,6.511966701352757,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15318367923196385,0.1036284060426373,0.07285048708174502,0.07285048708174502,0.04150783566285472,0.04150783566285472,0.009318085556967387,0.003953127205986164,0.007200338839474798,0.05931321540062435,20,7,0.023933402705515087,48
explain,12.493022954348728,266471.6010774628,289.9582166240074,12.429255319148922,21.34890311919025,18.220618091228342,22.93509605453419,21.632073951662882,25.32718446601942,61.46395372856848,7.702127659574468,0.060935799782372145,0.058759521218716,0.07834602829162132,0.10228509249183895,0.022850924918389554,0.1044613710554951,0.10337323177366703,0.22742110990206746,0.1305767138193689,0.009793253536452665,0.03264417845484222,0.009793253536452665,0.015233949945593036,0.00544069640914037,0.018498367791077257,3.3131390310676,0.817188617650427,0.45544019640996974,0.07871772902250165,0.634119473711547,0.6560109274254905,7.281553398058253,6.0,4.957670286972815,17.53191489361702,17.0,5.164737491340584,2.5509708737864076,2.0,1.781736915497029,824,387,0.4696601941747573,6095,47,True,378.0,0.8661588683351469,6.632208922742111,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12632650094490477,0.12632650094490477,0.09274603866841111,0.09274603866841111,0.09274603866841111,0.07704608227940107,0.007849978194505015,0.0036342491641226924,0.016136066288704752,0.10228509249183895,28,7,0.01958650707290533,48
human,19.387245413652042,262889779.68562713,187376.8921494135,19.773236741388757,18.882601099967655,17.245549898160398,21.153758222797368,17.637295643265396,20.603451957295373,56.35414644667314,6.696969696969697,0.03563791874554526,0.03136136849607983,0.043478260869565216,0.1518175338560228,0.0021382751247327157,0.12758374910905204,0.07270135424091233,0.24091233071988596,0.10762651461154668,0.0548823948681397,0.027797576621525304,0.008553100498930863,0.07483962936564505,0.01496792587312901,0.005702066999287242,2.8414699622457333,1.2004587523424968,0.4574838666813495,0.12797598987770864,0.4429447104124567,0.4416784728746279,6.486654804270462,5.0,4.530521230222271,17.03030303030303,16.5,10.681291626824143,2.358540925266904,2.0,1.7449744838801333,1124,552,0.49110320284697506,7570,66,True,450.0,0.729151817533856,5.395580898075552,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337465564738292,0.019857667584940314,0.007460973370064279,0.0040174471992653815,0.0040174471992653815,0.0040174471992653815,0.013314967860422406,0.016069788797061526,0.013085399449035813,0.08054169636493229,10,2,,89
continue,15.976947318308678,8683604.959309064,7966.610054411985,24.544114832535882,18.930733694156505,17.825612313532698,21.899502797908454,18.552925419686268,21.225186680121094,59.188716631501705,7.418181818181818,0.06880733944954129,0.05137614678899083,0.0779816513761468,0.08990825688073395,0.01834862385321101,0.11192660550458716,0.0944954128440367,0.22110091743119267,0.14678899082568808,0.022018348623853212,0.03302752293577982,0.009174311926605505,0.005504587155963303,0.0027522935779816515,0.03211009174311927,3.161826769845082,0.7656911612517394,0.45106120139689865,0.07941847072549357,0.6834075718566224,0.7010598110983957,6.5761856710393545,5.0,4.170193352255177,18.01818181818182,17.0,4.7844099440157395,2.3299697275479314,2.0,1.6349796096612026,991,442,0.44601412714429867,6616,55,True,485.0,0.8899082568807339,6.0697247706422015,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03829899630216588,0.028526148969889066,0.0,0.0,0.0,0.0,0.006339144215530904,0.013206550449022716,0.014263074484944533,0.060550458715596334,28,12,0.014678899082568808,89
create,11.211354399098575,73965.5260241041,87.63687917547878,16.378048780487802,20.867092528068138,18.26991494085344,22.6137049941928,20.055504258614015,22.8758201058201,59.312040263259775,7.536585365853658,0.04028436018957346,0.041469194312796206,0.07109004739336493,0.10426540284360189,0.01066350710900474,0.10426540284360189,0.10071090047393365,0.23696682464454977,0.14099526066350712,0.026066350710900472,0.030805687203791468,0.008293838862559242,0.011848341232227487,0.0071090047393364926,0.03909952606635071,3.08646611008083,0.9515502060172262,0.45530724942224937,0.0880981148321153,0.5373344883322716,0.5305775959904377,6.8505291005291005,5.0,4.903042704523455,18.4390243902439,18.0,6.607640737915185,2.4801587301587302,2.0,1.9842976117109485,756,368,0.48677248677248675,5267,41,True,343.0,0.8625592417061612,6.240521327014218,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05372384937238494,0.05372384937238494,0.05372384937238494,0.038828451882845186,0.0,0.0,0.00702928870292887,0.010878661087866108,0.011715481171548118,0.0995260663507109,11,0,0.026066350710900472,89
explain,15.317759428965125,4491779.152317077,4102.081417641166,15.341135084427776,19.618888888888893,17.693802365651003,21.644444444444446,19.055544871794872,21.862350427350425,59.66666666666667,7.5,0.049315068493150684,0.04200913242009133,0.0593607305936073,0.11689497716894977,0.01004566210045662,0.1232876712328767,0.0776255707762557,0.2502283105022831,0.1141552511415525,0.026484018264840183,0.028310502283105023,0.005479452054794521,0.04657534246575343,0.012785388127853882,0.019178082191780823,3.1502969469089237,1.3376293945696525,0.45389348119428874,0.09488740663602682,0.538135735427632,0.4894554840028286,6.68482905982906,5.0,4.494539014591534,18.0,18.0,8.140591549097078,2.388888888888889,2.0,1.7117131807914976,936,432,0.46153846153846156,6416,52,True,420.0,0.7963470319634703,5.8593607305936075,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09825088822082537,0.06941787373599344,0.066138289150041,0.02514348182563542,0.0,0.0,0.008198961464881116,0.004919376878928669,0.0069691172451489475,0.10776255707762557,16,4,0.0182648401826484,89
human,10.228556749816756,27682.528409027735,36.32877743966894,14.70365418894832,19.832381811620355,18.712626284849275,23.192060627932154,19.538971490436666,21.832392638036804,61.04763623240707,8.029411764705882,0.04199475065616798,0.03805774278215223,0.048556430446194225,0.11811023622047244,0.003937007874015748,0.12467191601049869,0.09448818897637795,0.22572178477690288,0.13517060367454067,0.08005249343832022,0.030183727034120734,0.005249343832020997,0.027559055118110236,0.005249343832020997,0.003937007874015748,2.9864932731205083,1.2357372672266362,0.46486481474329544,0.07206896716953608,0.4235701181107398,0.44808780442690477,6.662576687116564,5.0,4.397044265032928,19.176470588235293,18.0,10.29697439352452,2.3680981595092025,2.0,1.5683098448667008,652,264,0.4049079754601227,4440,34,True,247.0,0.8097112860892388,5.846456692913386,762.0,0.0,0.0,0.0,0.0,0.0007849293563579278,0.0,0.09144427001569859,0.0804552590266876,0.0402276295133438,0.0402276295133438,0.0402276295133438,0.01020408163265306,0.014913657770800628,0.018642072213500786,0.012951334379905808,0.08923884514435695,5,0,0.01706036745406824,62
continue,10.151213173512247,25622.16749401778,38.70418050455858,19.24487004103969,19.863883861236804,18.116055092385395,22.88235294117647,19.00771040723982,22.22242735042735,61.308446455505276,7.588235294117647,0.03927492447129909,0.045317220543806644,0.06646525679758308,0.10876132930513595,0.015105740181268883,0.11178247734138973,0.09063444108761329,0.24924471299093656,0.1299093655589124,0.04229607250755287,0.04380664652567976,0.010574018126888218,0.010574018126888218,0.0015105740181268882,0.01812688821752266,2.965493048082782,0.9486955936857075,0.45919865867658866,0.1127124526842031,0.5649179105054248,0.5489126285538077,6.758974358974359,6.0,4.406486164233567,17.205882352941178,17.0,6.858997576239917,2.4358974358974357,2.0,1.6884960960581703,585,287,0.4905982905982906,4031,34,True,266.0,0.8625377643504532,6.089123867069486,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048769867189200955,0.043544524276072284,0.021336816895275418,0.0,0.0,0.0,0.005878510777269758,0.006531678641410843,0.006531678641410843,0.061933534743202415,15,3,0.01661631419939577,62
create,11.052325821363223,63090.521377811325,81.51230152172006,25.526386843397148,19.178148667601686,18.40879670963601,22.964994425863992,19.207912036537564,21.901879382889202,62.18106951487036,8.025641025641026,0.046511627906976744,0.037467700258397935,0.08785529715762273,0.07881136950904392,0.015503875968992248,0.12790697674418605,0.09689922480620156,0.268733850129199,0.13178294573643412,0.020671834625323,0.041343669250646,0.00904392764857881,0.0103359173126615,,0.027131782945736434,2.960125492187011,0.6489189579223817,0.478351881602791,0.07684025068062966,0.6741928293516761,0.667443815920804,6.687237026647966,6.0,3.955441483692452,18.28205128205128,17.0,6.0508474420200775,2.3422159887798037,2.0,1.5288250944230433,713,349,0.4894810659186536,4829,39,True,328.0,0.917312661498708,6.239018087855297,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021295794982855082,0.012272153040967335,0.012272153040967335,0.0,0.0,0.0,0.017866811044937737,0.010106478974914275,0.0,0.011627906976744186,11,0,,62
