persona,entropy,perplexity,per_word_perplexity,pos_prop_PROPN,pos_prop_ADP,pos_prop_AUX,pos_prop_ADJ,pos_prop_PART,pos_prop_VERB,pos_prop_NOUN,pos_prop_ADV,pos_prop_PUNCT,pos_prop_CCONJ,pos_prop_DET,pos_prop_NUM,pos_prop_PRON,pos_prop_SCONJ,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,first_order_coherence,second_order_coherence,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_SYM,pos_prop_X,pos_prop_INTJ
create,14.768678067273898,2593912.9038016787,4130.434560193756,0.09076433121019108,0.1178343949044586,0.03503184713375796,0.09076433121019108,0.03662420382165605,0.11146496815286625,0.21496815286624205,0.028662420382165606,0.09872611464968153,0.020700636942675158,0.06687898089171974,0.004777070063694267,0.054140127388535034,0.011146496815286623,53.70960143884895,11.292952517985611,12.823951912226406,14.075856115107914,14.934244604316547,14.384172661870505,53.8946762589928,7.04,0.8031359016895294,0.7944373281105704,5.359712230215828,5.0,2.811224148329795,22.24,21.0,6.981575753366857,1.5431654676258992,1.0,0.8773365809183994,556,317,0.5701438848920863,3063,25,True,233.0,0.8821656050955414,4.877388535031847,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007512520868113523,0.009181969949916527,0.0,0.025477707006369428,2.6253197434551385,0.4747519141212347,0.4840495072110813,0.07079791267083797,10,2,0.01751592356687898,41,,,
explain,16.69287076143674,17767309.1381614,28202.077997081586,0.0746031746031746,0.12380952380952381,0.02857142857142857,0.07301587301587302,0.026984126984126985,0.11746031746031746,0.2396825396825397,0.026984126984126985,0.08571428571428572,0.03333333333333333,0.08888888888888889,0.0031746031746031746,0.046031746031746035,0.014285714285714285,49.53169658493874,11.41680447835877,13.25671669890799,14.321766324743558,14.749791093319992,15.18633975481611,58.0460970728046,7.678571428571429,0.804918849909747,0.8330659992419757,5.516637478108581,5.0,2.9043695398045086,20.392857142857142,19.5,5.472915687496837,1.6147110332749561,1.0,0.8710526949667942,571,280,0.4903677758318739,3213,28,True,245.0,0.8952380952380953,5.1,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627826549614259,0.05001330140994945,0.05001330140994945,0.05001330140994945,0.027666932694865656,0.0,0.008778930566640064,0.007980845969672785,0.0111731843575419,0.022222222222222223,2.6385535458816087,0.4424587668894734,0.4972060738375421,0.08487161402173528,20,2,0.01746031746031746,41,,,
human,18.764861959264707,141083427.71180812,193795.9171865496,0.07554945054945054,0.12912087912087913,0.046703296703296704,0.10027472527472528,0.017857142857142856,0.08516483516483517,0.23626373626373626,0.038461538461538464,0.10164835164835165,0.03159340659340659,0.07417582417582418,0.028846153846153848,0.02197802197802198,0.012362637362637362,60.24669556796685,9.627399783803266,11.726177461693183,12.399045131069274,12.105222952887125,12.53604900459418,46.46468786595802,5.235294117647059,0.6554756825789809,0.6449946196225937,5.081163859111792,4.0,2.7046266058894255,19.205882352941178,19.5,10.231955168705268,1.5022970903522206,1.0,0.806981931786847,653,345,0.5283307810107197,3394,34,True,286.0,0.8763736263736264,4.662087912087912,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330654979303628,0.0,0.0,0.0,0.0,0.0,0.005113221329437546,0.0,0.0,0.006868131868131868,2.4053904331105915,1.011278929126132,0.4286003482990427,0.16739619068663972,17,3,,7,,,
continue,20.152830265653407,565279165.6915957,677792.7646182203,0.05635491606714628,0.11750599520383694,0.03717026378896882,0.13309352517985612,0.01079136690647482,0.09712230215827339,0.27218225419664266,0.026378896882494004,0.09232613908872901,0.04196642685851319,0.06354916067146282,0.002398081534772182,0.026378896882494004,0.022781774580335732,41.227949779828066,12.431650590619977,14.326819011148277,15.681959879779129,15.536938561543302,16.4869588313413,55.80516530369749,7.131578947368421,0.8411205410957336,0.8529945967925919,5.745019920318725,6.0,2.883539359188801,19.81578947368421,19.0,5.816742003443683,1.7197875166002656,1.0,0.9403703361939031,753,356,0.47277556440903057,4410,38,True,291.0,0.9064748201438849,5.287769784172662,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029873908826382155,0.010863239573229874,0.0,0.0,0.0,0.0,0.023472356935014548,0.01745877788554801,0.012803103782735208,0.0,2.8277762816757153,0.6061613059433119,0.4561483343290906,0.06613853115554386,26,7,,7,,,
create,15.76918233290397,7054542.777690883,9978.136884994177,0.06082036775106082,0.11456859971711457,0.024045261669024046,0.12305516265912306,0.014144271570014143,0.12446958981612447,0.25176803394625175,0.0297029702970297,0.1074964639321075,0.028288543140028287,0.056577086280056574,0.004243281471004243,0.024045261669024046,0.018387553041018388,36.19936000000001,13.564292413793108,14.846354209365629,16.428689655172416,17.221526068965517,17.626752,59.95172413793104,8.275862068965518,0.8308406195470265,0.8307356569502089,5.9184,6.0,3.0507280180311063,21.551724137931036,22.0,5.690804481621035,1.7584,1.0,0.9948012062718863,625,372,0.5952,3784,29,True,212.0,0.8698727015558698,5.352192362093352,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006398537477148081,0.0,0.0,0.0,0.0,0.0,0.006170018281535649,0.003656307129798903,0.008912248628884826,0.019801980198019802,2.6548854076672477,0.2686235337862798,0.4766195606917824,0.0565643644600669,16,5,0.018387553041018388,7,,,
explain,20.463487234811822,771222313.8775032,913770.5140728711,0.08530805687203792,0.11966824644549763,0.04028436018957346,0.11255924170616113,0.011848341232227487,0.08293838862559241,0.24289099526066352,0.041469194312796206,0.1066350710900474,0.031990521327014215,0.05568720379146919,0.017772511848341232,0.027251184834123223,0.022511848341232227,45.65861611778669,12.059547174009797,13.731508374201276,14.944385106067351,15.742430648271771,16.19674232309746,55.652017504821245,7.25,0.8097272259848458,0.7922837471260744,5.683578104138852,5.0,2.8932978145880077,20.805555555555557,21.0,6.526950302163606,1.6555407209612818,1.0,0.9280738671110362,749,347,0.46328437917222964,4354,36,True,290.0,0.8779620853080569,5.158767772511848,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07530888409492058,0.0623651696411061,0.04314571484604825,0.02941753284957835,0.02941753284957835,0.02941753284957835,0.023730143165326536,0.010001961168856639,0.0,0.004739336492890996,2.8609765657712023,0.4828210408197715,0.4607153164381561,0.07239575116236263,28,7,,7,0.001184834123222749,,
human,22.416757767797485,5438438236.933987,6345902.260133007,0.11318553092182031,0.09684947491248541,0.029171528588098017,0.08168028004667445,0.023337222870478413,0.08751458576429405,0.22403733955659277,0.030338389731621937,0.13185530921820304,0.030338389731621937,0.07117852975495916,0.040840140023337225,0.029171528588098017,0.010501750291715286,57.3885972850679,10.574049773755657,12.475108537778855,13.56470588235294,13.718712023270847,13.332197802197808,52.73044602456367,6.705882352941177,0.6973779374437238,0.7069141563588346,5.18956043956044,5.0,2.7390743652217973,21.41176470588235,19.5,12.242927483098207,1.5096153846153846,1.0,0.7861548273149292,728,389,0.5343406593406593,3919,34,True,285.0,0.8354725787631272,4.572928821470245,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00801180687328695,0.00801180687328695,0.0,0.0,0.0,0.0,0.006325110689437065,0.0,0.0,0.005834305717619603,2.9409942530272044,1.0967970370475524,0.4315617190698292,0.12695959670702242,16,5,,55,,,
continue,16.626968615459518,16634154.09890066,26113.271740817363,0.03767660910518053,0.1130298273155416,0.04395604395604396,0.09576138147566719,0.03767660910518053,0.1130298273155416,0.2731554160125589,0.02511773940345369,0.0989010989010989,0.03139717425431711,0.06279434850863422,0.007849293563579277,0.02511773940345369,0.01098901098901099,35.63277777777782,13.478652482269506,15.12234027201249,16.795271867612293,16.43933806146572,17.020425531914885,61.846335697399525,8.555555555555555,0.829860121011734,0.8392416596412658,5.822695035460993,6.0,3.198589423021897,20.88888888888889,20.0,6.09998988058258,1.7730496453900708,1.0,1.0339540185273968,564,289,0.5124113475177305,3366,27,True,232.0,0.8744113029827315,5.28414442700157,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007702182284980745,0.012323491655969191,0.0,0.02197802197802198,2.7272170117366565,0.3835430151061169,0.4848652398515575,0.057758358487258174,13,4,0.02197802197802198,55,0.0015698587127158557,,
create,18.36809950737624,94877724.25103575,118597.15531379469,0.05625,0.115,0.0325,0.095,0.03,0.09875,0.24625,0.04375,0.10875,0.0275,0.0575,0.02375,0.03125,0.01375,34.83437768240344,14.388599477085492,16.07818468340257,18.167845690888463,17.75644516797395,16.847153075822607,63.588426816634595,9.517241379310345,0.8149310563291822,0.8184917525008872,5.761087267525036,5.0,3.0562447091157656,24.103448275862068,21.0,10.541690067949444,1.743919885550787,1.0,1.0129078662509268,699,365,0.5221745350500715,4138,29,True,292.0,0.8525,5.1725,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006870705808869456,0.007495315427857589,0.0,0.015,2.826222422234556,0.780766486946733,0.47726421063898194,0.058686281982339744,27,6,0.015,55,0.005,,
explain,22.142490243912924,4133912962.468735,4547759.034619071,0.1001100110011001,0.1111111111111111,0.0297029702970297,0.08030803080308031,0.025302530253025302,0.11001100110011001,0.23432343234323433,0.0352035203520352,0.0847084708470847,0.0297029702970297,0.0671067106710671,0.0231023102310231,0.036303630363036306,0.015401540154015401,48.46637056254309,12.02508357689403,13.11261087841644,14.389399362910906,15.536530491609469,15.134240583232074,59.18127483498079,8.216216216216216,0.8250111755397584,0.8101949095726013,5.487241798298906,5.0,2.7994132432600334,22.243243243243242,20.0,6.157418752820818,1.6051032806804375,1.0,0.8179773577192485,823,366,0.44471445929526127,4608,37,True,316.0,0.8833883388338833,5.069306930693069,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06133036872336483,0.04409857328145266,0.04409857328145266,0.0,0.0,0.0,0.007782101167315175,0.011673151750972763,0.013896609227348526,0.019801980198019802,2.7905858320676904,0.43232053778552565,0.4722678418952581,0.06629641608857591,23,6,0.015401540154015401,55,0.0022002200220022,,
human,14.822256346106629,2736680.7696935753,4922.087715276215,0.0017985611510791368,0.12410071942446044,0.0539568345323741,0.10251798561151079,0.01618705035971223,0.10251798561151079,0.2733812949640288,0.07194244604316546,0.09712230215827339,0.01618705035971223,0.08453237410071943,0.014388489208633094,0.023381294964028777,0.014388489208633094,56.73950370370372,9.945822222222223,12.195137478168483,12.84740740740741,12.40603925925926,13.283439999999995,47.91851851851852,5.444444444444445,0.8128105356143072,0.8157980966567994,5.218,5.0,2.757258783647266,18.51851851851852,16.0,8.491260737742289,1.552,1.0,0.8338441101309044,500,258,0.516,2665,27,True,230.0,0.8866906474820144,4.793165467625899,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02119700748129676,0.0,0.0,0.0,0.0,0.0,0.009351620947630923,0.010286783042394014,0.02057356608478803,0.0017985611510791368,2.7525672575862266,0.6441241059423153,0.43234770065144223,0.06549601309802051,23,6,,69,0.0035971223021582736,,
continue,17.250573431697294,31033363.687613472,43101.894010574266,0.013888888888888888,0.10555555555555556,0.05138888888888889,0.1125,0.02638888888888889,0.10138888888888889,0.26944444444444443,0.05138888888888889,0.08194444444444444,0.03888888888888889,0.0763888888888889,0.013888888888888888,0.034722222222222224,0.022222222222222223,44.67519083969469,12.639078704922348,14.505238139347519,16.057383521979467,15.908324822321667,15.404519083969465,54.03658857594103,7.103448275862069,0.854290281023298,0.8640398338988975,5.529770992366412,5.0,2.928973315067915,22.586206896551722,23.0,6.111138735689854,1.6458015267175572,1.0,0.9145356759542456,655,294,0.4488549618320611,3689,29,True,284.0,0.9,5.123611111111111,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08854046575974175,0.06409960802397971,0.0276688955499193,0.0276688955499193,0.0,0.0,0.02029052340327415,0.024902005994927368,0.024210283606179387,0.0,2.86481499367524,0.417629864827814,0.4415323363733831,0.06582634015316845,23,8,,69,,,
create,13.37781149360381,645520.0136084794,984.0244109885357,0.019817073170731708,0.0975609756097561,0.038109756097560975,0.1402439024390244,0.019817073170731708,0.12347560975609756,0.2774390243902439,0.03353658536585366,0.08841463414634146,0.028963414634146343,0.06097560975609756,0.007621951219512195,0.022865853658536585,0.022865853658536585,36.15617424242424,14.364856902356905,15.579741850924794,17.576767676767677,18.816464646464645,17.798989898989905,63.63888888888889,9.625,0.8693311162616896,0.870412065224214,5.917508417508418,6.0,2.882945881732755,24.75,23.0,10.728660991319778,1.7205387205387206,1.0,0.9262442060864946,594,342,0.5757575757575758,3580,24,True,209.0,0.885670731707317,5.4573170731707314,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007984514880232278,0.0,0.0,0.018292682926829267,2.68586748888128,0.42600259485303266,0.45632508653592585,0.07140397870156015,12,9,0.018292682926829267,69,,,
explain,16.019209473718174,9058458.080257457,13662.832700237492,0.006033182503770739,0.11764705882352941,0.04675716440422323,0.10558069381598793,0.01809954751131222,0.11764705882352941,0.2790346907993967,0.048265460030165915,0.07390648567119155,0.024132730015082957,0.06787330316742081,0.012066365007541479,0.04072398190045249,0.02564102564102564,44.93634615384619,12.829664484451722,14.332717204346928,15.946644844517188,16.413862520458267,15.516202945990184,58.688216039279865,8.26923076923077,0.8809997034072876,0.8798025374611219,5.540098199672668,5.0,2.927874835812933,23.5,23.5,5.982345822372821,1.6317512274959083,1.0,0.8846240902172883,611,290,0.4746317512274959,3438,26,True,254.0,0.8989441930618401,5.1855203619909505,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03624627606752731,0.03624627606752731,0.03624627606752731,0.03624627606752731,0.03624627606752731,0.03624627606752731,0.0067030784508440916,0.023833167825223437,0.0,0.015082956259426848,2.8632562414491756,0.4477463243040133,0.46247422043553094,0.06177109910954743,20,5,0.013574660633484163,69,0.0030165912518853697,,
human,25.39477155428373,106858520085.55783,132087169.45062773,0.09888751545117429,0.10506798516687268,0.069221260815822,0.05315203955500618,0.029666254635352288,0.09765142150803462,0.1792336217552534,0.034610630407911,0.12855377008652658,0.02843016069221261,0.09147095179233622,0.007416563658838072,0.04697156983930779,0.029666254635352288,71.45471726898084,8.130272230147408,10.74609503303851,11.440814709145664,10.572787288001265,10.477774607703278,41.58349183705817,4.305555555555555,0.7279009333678654,0.7203505690045217,4.727532097004279,4.0,2.615371719359381,19.47222222222222,18.0,8.274747767592917,1.3666191155492153,1.0,0.7504434136721414,701,356,0.5078459343794579,3429,36,True,365.0,0.865265760197775,4.238566131025958,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010404350910380705,0.0,0.0,0.0,0.0,0.0,0.009222038306928353,0.00827618822416647,0.01276897611728541,0.003708281829419036,3.0315774482343816,1.0903756120345849,0.4332010851788272,0.09933333560455097,19,4,,82,,,
continue,14.987231916097496,3227543.6180031816,5090.7628044214225,0.022082018927444796,0.1167192429022082,0.03785488958990536,0.08201892744479496,0.022082018927444796,0.11514195583596215,0.28391167192429023,0.03627760252365931,0.09936908517350158,0.03785488958990536,0.050473186119873815,0.0031545741324921135,0.05993690851735016,0.014195583596214511,55.83022084805654,10.49392478546189,12.84556810832002,13.810095911155981,14.52389197375063,15.002968197879852,52.01640585562847,6.428571428571429,0.8049778938293457,0.8084927797317505,5.487632508833922,5.0,2.939139265953139,20.214285714285715,17.0,11.017379591410313,1.5424028268551238,1.0,0.9078401465695695,566,332,0.5865724381625441,3181,28,True,248.0,0.8801261829652997,5.017350157728707,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008066684592632429,0.0,0.0,0.01892744479495268,2.4624280580486784,0.5244684882642756,0.48411977634665154,0.07652188140807618,18,2,0.01892744479495268,82,,,
create,17.383933192486086,35460614.66456136,47790.58580129564,0.012129380053908356,0.11455525606469003,0.04986522911051213,0.0660377358490566,0.0215633423180593,0.12264150943396226,0.2587601078167116,0.05390835579514825,0.09973045822102426,0.03234501347708895,0.057951482479784364,0.004043126684636119,0.07142857142857142,0.018867924528301886,54.71831325301207,11.518511187607576,13.651812934410021,15.20860585197935,15.282323580034422,13.981204819277107,55.19018932874354,7.464285714285714,0.7935386564996507,0.7989511512793027,5.27710843373494,4.0,2.936325270925525,23.714285714285715,22.0,10.19403587137787,1.5135542168674698,1.0,0.8728484839742773,664,367,0.552710843373494,3587,28,True,317.0,0.8840970350404312,4.834231805929919,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007124198527665638,0.0,0.0,0.01752021563342318,2.9110816439105647,0.6490916932694201,0.4720247481048352,0.05329785800976887,26,8,0.016172506738544475,82,,,
explain,20.6809339440967,958551591.3537933,1094236.9764312708,0.0730593607305936,0.10844748858447488,0.045662100456621,0.0776255707762557,0.02511415525114155,0.1278538812785388,0.2180365296803653,0.04337899543378995,0.07876712328767123,0.023972602739726026,0.07648401826484018,0.010273972602739725,0.03424657534246575,0.03767123287671233,46.73301707779888,13.144038112156327,14.691978157721916,16.667624853647705,17.276621179700435,15.284856070087613,60.44252896766119,8.935483870967742,0.8391515533129374,0.83853077271889,5.481852315394243,5.0,2.941968311377258,25.774193548387096,26.0,9.181712811675576,1.5832290362953692,1.0,0.9240326735755838,799,360,0.45056320400500627,4465,31,True,351.0,0.8938356164383562,5.09703196347032,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06241623587976259,0.040206777713957496,0.015699789393069118,0.0,0.0,0.0,0.0080413555427915,0.0034462952326249283,0.011487650775416428,0.0182648401826484,2.9269766881277564,0.5524989369348574,0.47581991763594667,0.05906445800566237,33,3,0.01598173515981735,82,0.003424657534246575,,
human,25.965438197503452,189080407398.25854,223763795.73758408,0.05088757396449704,0.11834319526627218,0.05325443786982249,0.10177514792899409,0.021301775147928994,0.07337278106508875,0.20946745562130178,0.06627218934911243,0.11124260355029586,0.033136094674556214,0.09112426035502959,0.022485207100591716,0.02603550295857988,0.014201183431952662,59.75789510175784,10.517692401810844,12.563389971838223,13.851282678738938,13.117669970227176,11.960861372812921,51.317304947183814,6.484848484848484,0.8410273566842079,0.8244949194692797,4.944818304172275,4.0,2.6755302993739742,22.515151515151516,21.0,10.048733410677254,1.468371467025572,1.0,0.772166142167927,743,338,0.4549125168236878,3779,33,True,359.0,0.8603550295857988,4.472189349112426,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01302365964836119,0.009767744736270892,0.0,0.0,2.85439527361249,0.7621970239463147,0.4307702576438066,0.09120429485442545,28,10,,96,0.0035502958579881655,0.0035502958579881655,
