persona,first_order_coherence,second_order_coherence,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,entropy,perplexity,per_word_perplexity,pos_prop_DET,pos_prop_NOUN,pos_prop_AUX,pos_prop_ADJ,pos_prop_PUNCT,pos_prop_VERB,pos_prop_ADP,pos_prop_NUM,pos_prop_PROPN,pos_prop_SYM,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_ADV,pos_prop_PRON,pos_prop_PART,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_X,pos_prop_INTJ
create,0.8387691435359773,0.8416392415761947,True,197.0,0.8769716088328076,5.460567823343848,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006758448060075094,0.009762202753441803,0.0,0.03470031545741325,2.7650953929378033,0.6165402731273385,0.486284739783755,0.052815848975412784,13.716464370845816,905700.8753438737,1428.5502765676242,0.06624605678233439,0.31230283911671924,0.031545741324921134,0.13249211356466878,0.0914826498422713,0.10410094637223975,0.11514195583596215,0.007886435331230283,0.011041009463722398,0.0015772870662460567,0.033123028391167195,0.014195583596214511,0.026813880126182965,0.015772870662460567,0.014195583596214511,5.956140350877193,6.0,3.1113554074598584,25.90909090909091,20.5,13.561003887849932,1.8210526315789475,1.0,1.0477606600453602,570,351,0.6157894736842106,3462,22,26.476220095693805,16.00296650717704,17.122413403193683,19.62679425837321,19.57796650717703,18.07964912280701,69.41786283891547,11.272727272727273,15,4,0.02050473186119874,75,0.0015772870662460567,
explain,0.852544346681008,0.8441632819175721,True,242.0,0.9047619047619048,5.139573070607553,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02636586028812177,0.0,0.0,0.0,0.0,0.0,0.00679532481652623,0.0,0.0,0.013136288998357963,2.677717997096169,0.545015211558564,0.4488604218315696,0.06960340652830227,15.485291684673925,5311005.232768301,8720.862451179477,0.09688013136288999,0.25779967159277506,0.05582922824302135,0.11658456486042693,0.08866995073891626,0.11822660098522167,0.11330049261083744,0.006568144499178982,0.013136288998357963,,0.029556650246305417,0.022988505747126436,0.0361247947454844,0.024630541871921183,0.019704433497536946,5.555153707052441,5.0,2.9463459491312025,20.48148148148148,21.0,6.4828569968995655,1.6311030741410488,1.0,0.8701863481547857,553,304,0.5497287522603979,3130,27,48.05497622396359,11.644794052642158,13.788358156384263,14.991869265286988,14.975514700957739,15.419095840867985,55.74368762976358,7.222222222222222,17,5,,75,,
human,0.7380489856004715,0.6845825521842294,True,209.0,0.8160291438979964,4.3642987249544625,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03241719520789288,0.0,0.0,0.0,0.0,0.0,0.010570824524312896,0.018322762508809022,0.017970401691331923,0.023679417122040074,2.8475535095124944,0.8831726550688624,0.46095461702173723,0.057686528529517875,14.331288205847432,1674940.5094217465,3050.893459784602,0.08743169398907104,0.23679417122040072,0.04553734061930783,0.08561020036429873,0.151183970856102,0.06739526411657559,0.12386156648451731,0.02185792349726776,0.0692167577413479,0.007285974499089253,0.0273224043715847,0.00546448087431694,0.025500910746812388,0.03460837887067395,0.00546448087431694,5.006507592190889,4.0,3.0280612688991284,18.44,18.0,8.556073865973808,1.596529284164859,1.0,0.9890445956912569,461,241,0.5227765726681128,2396,25,53.052022559652954,10.440645553145341,13.154929023078342,14.05712798264642,11.370650759219089,12.033058568329714,47.50724511930586,5.36,15,5,0.00546448087431694,61,,
continue,0.8210208490490913,0.8293947500567282,True,232.0,0.8850574712643678,5.492816091954023,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023965634184942346,0.014469816866380285,0.0,0.0,0.0,0.0,0.009043635541487679,0.014695907754917477,0.01153063531539679,0.005747126436781609,2.5671120934721734,0.5554146963877967,0.4733642910734369,0.06686970718351283,17.739357537762757,50594707.69413934,72693.54553755652,0.07040229885057471,0.2916666666666667,0.028735632183908046,0.1221264367816092,0.11063218390804598,0.10344827586206896,0.11781609195402298,0.007183908045977011,0.028735632183908046,,0.034482758620689655,0.008620689655172414,0.03735632183908046,0.01867816091954023,0.020114942528735632,6.096247960848287,6.0,3.3790742118298844,18.575757575757574,16.0,7.738257195653229,1.8401305057096249,1.0,1.123915311462657,613,324,0.5285481239804242,3823,33,32.305565277571816,13.36808542191903,15.349247261424843,17.283484106975134,16.571206683474223,18.452463295269165,63.11083098521924,8.272727272727273,16,2,,61,,
create,0.7900603901256215,0.7762210255577451,True,196.0,0.8176555716353111,5.157742402315485,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03270685867708079,0.03270685867708079,0.03270685867708079,0.0,0.0,0.0,0.004393458628264584,0.005857944837686112,0.0,0.03183791606367583,3.129374574051575,0.845853795256756,0.47966260617732026,0.06605612536529498,13.766937896008951,952588.1198756481,1378.5645729025298,0.03907380607814761,0.2460202604920405,0.020260492040520984,0.1345875542691751,0.12445730824891461,0.08827785817655572,0.12156295224312591,0.017366136034732273,0.07814761215629522,0.00723589001447178,0.027496382054992764,0.010130246020260492,0.01881331403762663,0.027496382054992764,0.004341534008683068,5.835016835016835,5.0,3.2066407446167786,25.82608695652174,21.0,14.17484659502312,1.7676767676767677,1.0,1.0714691398930198,594,334,0.5622895622895623,3564,23,31.076067193675925,15.34075977162934,16.969476424260193,19.421343873517788,18.96597277119016,17.36377104377104,64.71497584541063,10.043478260869565,13,0,0.030390738060781478,61,0.004341534008683068,
explain,0.7989367558842614,0.7630735576152802,True,206.0,0.8211009174311926,4.8807339449541285,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016233766233766232,0.0,0.0,0.0,0.0,0.0,0.007305194805194805,0.012175324675324676,0.0,0.027522935779816515,2.871168611372557,0.7120423782522513,0.49558692074817046,0.07420445564477193,15.67998402441787,6452537.513930773,9866.265311820755,0.06574923547400612,0.26758409785932724,0.03058103975535168,0.10397553516819572,0.1437308868501529,0.09327217125382263,0.10856269113149847,0.010703363914373088,0.045871559633027525,,0.024464831804281346,0.012232415902140673,0.027522935779816515,0.03363914373088685,0.012232415902140673,5.57942238267148,5.0,3.164276402864143,25.181818181818183,23.5,11.186990673571623,1.727436823104693,1.0,1.0283376233851067,554,309,0.5577617328519856,3192,22,35.13429931079753,14.614663603544468,16.74632463713446,19.097998030850018,17.439988513291766,15.831552346570398,62.726944535608794,9.454545454545455,11,4,0.019877675840978593,61,,
human,0.8461016822944988,0.8455579280853271,True,230.0,0.9079497907949791,4.541841004184101,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029965424510180562,0.026123703419131773,0.0,0.0020920502092050207,2.6405060857370306,0.553435692768791,0.4796664758039334,0.06226728839936769,15.866091677407333,7772416.496534861,16260.285557604311,0.16527196652719664,0.26569037656903766,0.060669456066945605,0.058577405857740586,0.08158995815899582,0.12133891213389121,0.1108786610878661,0.010460251046025104,0.006276150627615063,,0.02092050209205021,0.014644351464435146,0.03138075313807531,0.016736401673640166,0.03347280334728033,4.891705069124424,4.0,2.682899481400951,18.869565217391305,19.0,6.892367220187894,1.4815668202764978,1.0,0.8318993516341603,434,189,0.43548387096774194,2171,23,62.34183830895614,9.251618914045284,11.963201046758964,12.616950510919658,11.04471348427169,11.394562211981569,44.67601683029453,4.869565217391305,13,3,,60,0.0020920502092050207,
continue,0.8674915536590244,0.8429081792181189,True,255.0,0.90527950310559,5.381987577639752,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03229011425732737,0.01987083954297069,0.0,0.0,0.0,0.0,0.0067064083457526085,0.011922503725782414,0.0,0.015527950310559006,2.71912871794399,0.46705149398245993,0.4697941515643647,0.05712583846756378,14.505391932199078,1993479.0412396684,3095.464349751038,0.06987577639751552,0.2686335403726708,0.034161490683229816,0.12577639751552794,0.08074534161490683,0.12422360248447205,0.11490683229813664,0.0015527950310559005,,,0.03260869565217391,0.017080745341614908,0.026397515527950312,0.062111801242236024,0.027950310559006212,5.779661016949152,5.0,3.1567404160909427,24.583333333333332,24.0,6.689025007843486,1.7389830508474575,1.0,1.033181190592474,590,321,0.5440677966101695,3466,24,34.7649505649718,14.517500000000002,16.32212239822248,18.511299435028246,18.083870056497176,16.980338983050846,63.90536723163842,9.666666666666666,11,2,0.013975155279503106,60,,
create,0.8449563298906598,0.8430536895990371,True,203.0,0.9161392405063291,5.9604430379746836,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004611482591653216,0.008992391053723773,0.0,0.0031645569620253164,2.7627713972936316,0.7217178273456656,0.4731959008876767,0.07693534932721391,11.334868828801948,83689.50236191165,132.42009867391084,0.06329113924050633,0.29430379746835444,0.028481012658227847,0.14556962025316456,0.07753164556962025,0.15348101265822786,0.1060126582278481,0.004746835443037975,,,0.023734177215189875,0.014240506329113924,0.04113924050632911,0.03164556962025317,0.015822784810126583,6.443478260869565,6.0,3.1874517676768916,26.136363636363637,23.5,17.772029746832917,1.914782608695652,2.0,1.0929213725854503,575,356,0.6191304347826087,3767,22,18.315982213438758,17.197616600790514,18.046022208747292,20.88932806324111,21.98696442687747,20.955130434782607,75.35375494071145,12.863636363636363,11,1,,60,,
explain,0.7156671357731665,0.6910570488621791,True,234.0,0.8829787234042553,5.221884498480243,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074887668497254116,0.0,0.0,0.0,0.0,0.0,0.0074887668497254116,0.0,0.0,0.001519756838905775,2.5733076860718116,0.6903715807245508,0.4708639507713449,0.06724560292267726,14.93363513227342,3059111.683499141,4649.105901974379,0.09422492401215805,0.270516717325228,0.034954407294832825,0.08814589665653495,0.10790273556231003,0.135258358662614,0.11398176291793313,0.007598784194528876,0.025835866261398176,,0.02735562310030395,0.007598784194528876,0.03343465045592705,0.025835866261398176,0.0243161094224924,5.776247848537005,5.0,3.001695510635798,18.15625,18.0,7.50045571532157,1.729776247848537,1.0,0.9752310030527912,581,306,0.5266781411359724,3436,32,42.06733568201378,11.902297224612738,14.052626774238252,15.317577452667814,14.854252366609295,16.534044750430294,57.226817986230635,7.09375,15,5,,60,0.00303951367781155,
human,0.6923440150592638,0.6670636063949629,True,174.0,0.7339055793991416,4.266094420600858,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019456366237482117,0.005150214592274678,0.0,0.0,0.0,0.0,0.007725321888412017,0.00715307582260372,0.0068669527896995704,0.022889842632331903,3.1453818828151623,1.4211233021129182,0.42863524173099404,0.069450803628877,15.81547624996092,7388802.599517778,10570.533046520426,0.05293276108726753,0.19742489270386265,0.031473533619456366,0.09871244635193133,0.1402002861230329,0.07439198855507868,0.0815450643776824,0.06723891273247497,0.12017167381974249,0.044349070100143065,0.031473533619456366,0.005722460658082976,0.01859799713876967,0.02145922746781116,0.011444921316165951,5.075,4.0,3.3585844169403107,23.333333333333332,18.5,14.348828833353924,1.644642857142857,1.0,1.0490505303874176,560,333,0.5946428571428571,2982,24,44.01488095238096,12.916785714285712,15.078166124597352,16.833333333333332,14.139916666666664,12.77242857142857,54.76190476190476,7.333333333333333,7,0,0.001430615164520744,74,0.001430615164520744,
continue,0.7826112420470627,0.7762369375962478,True,208.0,0.8729903536977492,5.287781350482315,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01620491374803973,0.0,0.0,0.0,0.0,0.0,0.020909566126502875,0.010193413486670152,0.0,0.00482315112540193,2.7210812174574435,0.8016537477342126,0.4612854716663483,0.07420762203302447,13.628612649087303,829528.4195505673,1333.6469767694007,0.06430868167202572,0.2717041800643087,0.04019292604501608,0.1414790996784566,0.09807073954983923,0.11254019292604502,0.10289389067524116,0.014469453376205787,0.027331189710610933,0.012861736334405145,0.028938906752411574,0.011254019292604502,0.03376205787781351,0.022508038585209004,0.01607717041800643,5.834845735027224,5.0,3.138072212124383,19.678571428571427,19.0,8.531678663447572,1.7985480943738656,1.0,1.076593773580855,551,318,0.5771324863883848,3289,28,34.704081215971,13.307510370754471,15.247664890283005,17.018434016074668,15.891409126263937,17.00471869328494,60.87639357013222,8.107142857142858,23,5,,74,0.001607717041800643,
create,0.7771690436031508,0.7465542514215816,True,201.0,0.8510971786833855,5.274294670846395,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01593011305241521,0.0,0.0,0.0,0.0,0.0,0.007708119218910586,0.0,0.0,0.025078369905956112,2.9062882004771224,0.917520510624906,0.5190944147668779,0.07957322514045127,13.42612036481965,677469.8743339798,1061.8650067930719,0.05172413793103448,0.2774294670846395,0.025078369905956112,0.15203761755485892,0.10031347962382445,0.09090909090909091,0.14733542319749215,0.025078369905956112,0.017241379310344827,0.006269592476489028,0.03918495297805643,0.004702194357366771,0.018808777429467086,0.02037617554858934,0.007836990595611285,5.823008849557522,5.0,3.228825065067267,23.541666666666668,21.5,12.079525262010737,1.7982300884955753,1.0,1.1233627063723157,565,306,0.5415929203539823,3365,24,30.809942846607697,14.810365044247792,16.373557378465907,18.549410029498528,17.76720501474926,17.181946902654868,61.41777286135694,8.916666666666666,10,0,0.01567398119122257,74,,
explain,0.7780572342872619,0.7405134712656339,True,173.0,0.765034965034965,4.772027972027972,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045327931121802986,0.02557609521397822,0.016966320587490504,0.016966320587490504,0.011648518612306914,0.0,0.00607748797163839,0.01645986325652064,0.017726006583945304,0.013986013986013986,2.9681052035572715,0.9093168937416306,0.42610472613641226,0.06213811433419478,16.174755130680698,10582953.779957911,14801.333957983092,0.05314685314685315,0.23496503496503496,0.01818181818181818,0.11608391608391608,0.15384615384615385,0.08391608391608392,0.0965034965034965,0.04195804195804196,0.08671328671328671,0.03076923076923077,0.027972027972027972,0.005594405594405594,0.026573426573426574,0.016783216783216783,0.006993006993006993,5.6869565217391305,5.0,3.4042562039977935,22.115384615384617,19.0,15.242468311815063,1.8052173913043479,1.0,1.1019227052716514,575,332,0.577391304347826,3412,26,31.66649331103679,14.336565217391307,16.049741669586155,18.09832775919733,16.413257525083615,16.300869565217386,61.7675585284281,8.76923076923077,13,4,,74,,
human,0.7822605305247836,0.7990273535251617,True,226.0,0.8583916083916084,4.554195804195804,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06268174474959612,0.04620355411954766,0.02197092084006462,0.02197092084006462,0.02197092084006462,0.0,0.01615508885298869,0.015508885298869143,0.015508885298869143,0.013986013986013986,2.586998840472979,0.6810534845597077,0.434579835103002,0.06181709401541021,16.78444237167117,19471109.71108797,34040.40159281113,0.08391608391608392,0.23076923076923078,0.06643356643356643,0.12062937062937062,0.12237762237762238,0.09615384615384616,0.10839160839160839,0.022727272727272728,0.02972027972027972,,0.04020979020979021,0.008741258741258742,0.015734265734265736,0.03496503496503497,0.017482517482517484,5.074148296593187,4.0,2.86931681485683,17.821428571428573,16.0,7.892372318658474,1.5711422845691383,1.0,0.9242062606474981,499,257,0.5150300601202404,2605,28,55.827612725450905,9.899836100772976,12.416235457179464,13.060435156026342,11.379952762668196,12.37507014028056,48.08194961351275,5.392857142857143,11,5,,48,0.0017482517482517483,
continue,0.870334259841753,0.876068421385505,True,216.0,0.9073482428115016,5.747603833865814,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024596093561610802,0.0,0.0,0.0,0.0,0.0,0.007957559681697613,0.0043404870991077885,0.010127803231251507,0.019169329073482427,2.63846524788532,0.4961684560169587,0.49341455253160965,0.0758546818021911,14.469179885162504,1922582.4862486066,3071.2180291511286,0.05910543130990415,0.28753993610223644,0.04313099041533546,0.15495207667731628,0.07348242811501597,0.11661341853035144,0.1182108626198083,0.001597444089456869,0.001597444089456869,,0.036741214057507986,0.019169329073482427,0.023961661341853034,0.02875399361022364,0.01757188498402556,6.154513888888889,6.0,3.1648153206302556,24.0,21.0,10.762589527308627,1.8836805555555556,2.0,1.0484831944606257,576,316,0.5486111111111112,3598,24,23.115625000000023,15.997430555555557,17.693802365651003,20.433333333333334,19.557760416666667,19.15520833333333,72.26388888888889,11.583333333333334,13,2,0.01757188498402556,48,,
create,0.8520108600457509,0.8456738673407456,True,242.0,0.9044502617801047,5.908376963350785,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010382618727167852,0.010382618727167852,0.010382618727167852,0.0,0.0,0.0,0.005768121515093251,0.0,0.0,0.007853403141361256,2.753329287226958,0.35572568529906645,0.47712389524386284,0.055320968594104306,16.32720953388501,12325853.609659638,16133.316243009998,0.07722513089005235,0.3036649214659686,0.020942408376963352,0.13350785340314136,0.09162303664921466,0.12303664921465969,0.112565445026178,0.005235602094240838,0.02617801047120419,,0.034031413612565446,0.009162303664921465,0.01832460732984293,0.0274869109947644,0.017015706806282723,6.416184971098266,6.0,3.377530891838484,22.322580645161292,21.0,7.328191682828074,1.930635838150289,2.0,1.0498214273084057,692,384,0.5549132947976878,4514,31,20.84578873764687,15.897309341786318,17.309248288500758,19.969494685810183,19.951521536453477,20.601156069364162,71.4555286220399,10.96774193548387,13,3,,48,,
explain,0.7959083567063013,0.7958397803635433,True,267.0,0.8640897755610972,5.155860349127182,802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04728328494400664,0.03815844048112816,0.012028204064703443,0.0,0.0,0.0,0.006221484861053505,0.008087930319369557,0.0,0.008728179551122194,2.8579835557004736,0.4787789765172225,0.44390769016944287,0.07031808496722934,18.63897832107115,124395718.57422128,155106.8810152385,0.07855361596009976,0.2743142144638404,0.034912718204488775,0.13840399002493767,0.12344139650872818,0.10349127182044887,0.11845386533665836,0.012468827930174564,0.02743142144638404,,0.026184538653366583,0.00997506234413965,0.014962593516209476,0.02493765586034913,0.012468827930174564,5.779053084648494,5.0,3.0188252427950175,22.483870967741936,22.0,7.889850432949818,1.7546628407460545,1.0,0.9812059936435814,697,364,0.5222381635581061,4135,31,35.569394640625745,13.8837311982228,15.398748113891028,17.200148100152727,17.031275512565372,16.86433285509325,63.22992548711066,9.161290322580646,17,7,,48,,
human,0.7701050322502851,0.7505490616444619,True,233.0,0.8560490045941807,5.044410413476263,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074189364461738,0.05551232166018158,0.03942931258106355,0.03942931258106355,0.03942931258106355,0.03942931258106355,0.014267185473411154,0.004669260700389105,0.0,0.027565084226646247,2.5825311091512138,0.6864635177554939,0.45881921999697545,0.06386071752527411,18.76885833161254,141648377.74449682,216919.41461638105,0.12863705972434916,0.2327718223583461,0.036753445635528334,0.1439509954058193,0.10719754977029096,0.08116385911179173,0.11026033690658499,0.026033690658499236,0.03828483920367534,0.0015313935681470138,0.026033690658499236,0.006125574272588055,0.019908116385911178,0.026033690658499236,0.004594180704441042,5.545611015490533,5.0,3.492317929884083,17.606060606060606,19.0,8.209157465864399,1.774526678141136,1.0,1.191957410983332,581,293,0.504302925989673,3294,33,38.83989151410839,12.215778438429044,14.247517357945082,15.648276221770198,13.492858185990713,15.126953528399305,53.57852187972671,6.333333333333333,5,0,0.009188361408882083,89,0.0015313935681470138,
continue,0.8496912524980658,0.831493180809599,True,284.0,0.9044665012406948,5.615384615384615,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.014896867838044309,0.0,0.0,2.7251664976013235,0.5742622725417402,0.45098100404879593,0.06578163988641153,18.693157719369474,131321322.23777041,162929.68019574494,0.05955334987593052,0.28287841191067,0.04590570719602978,0.16501240694789082,0.08933002481389578,0.11538461538461539,0.10421836228287841,0.0024813895781637717,0.0037220843672456576,,0.02977667493796526,0.01240694789081886,0.022332506203473945,0.038461538461538464,0.028535980148883373,6.128453038674033,6.0,3.3005637111454984,20.685714285714287,19.0,8.073842875329579,1.8964088397790055,1.0,1.1144645810716887,724,376,0.5193370165745856,4526,35,25.402812154696136,14.855052880820839,16.54406574725407,18.937269139700078,17.777870955011842,18.80436464088398,66.40394632991318,9.457142857142857,22,5,,89,,
create,0.8246467784047127,0.8248282878295236,True,200.0,0.8767334360554699,5.6070878274268106,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007165034631000717,0.005732027704800574,0.0,0.020030816640986132,2.839112172526512,0.548131968803812,0.44526252446886494,0.05597767446764629,13.178030089815186,528622.6291435461,814.5186889731065,0.0662557781201849,0.27426810477657937,0.029275808936825885,0.15716486902927582,0.09090909090909091,0.12172573189522343,0.10477657935285054,0.015408320493066256,0.009244992295839754,,0.01848998459167951,0.01694915254237288,0.03389830508474576,0.030816640986132512,0.015408320493066256,6.130584192439863,6.0,3.2559951581222837,23.28,20.0,10.938080270321663,1.852233676975945,2.0,1.05297165499353,582,338,0.5807560137457045,3639,25,26.506830927835068,15.345557388316152,16.551014706926132,18.79653608247423,19.08505154639176,18.97635738831615,70.35903780068728,10.96,12,1,0.015408320493066256,89,,
explain,0.7923814681443301,0.7890943810343742,True,268.0,0.8578313253012049,5.072289156626506,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00853658536585366,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.003658536585365854,0.0,0.0036144578313253013,2.8460963697340502,0.632245650339996,0.4542247296708897,0.048313064251015995,18.530279217895036,111582994.56992607,134437.34285533262,0.07228915662650602,0.28313253012048195,0.030120481927710843,0.12048192771084337,0.12289156626506025,0.09518072289156626,0.12409638554216867,0.016867469879518072,0.02891566265060241,0.0024096385542168677,0.02289156626506024,0.012048192771084338,0.02530120481927711,0.03132530120481928,0.012048192771084338,5.68005540166205,5.0,3.114858679822988,21.235294117647058,20.0,8.50279823673779,1.734072022160665,1.0,1.0792309179754782,722,381,0.5277008310249307,4210,34,38.57868339579599,13.153814567378198,14.803905376888956,16.361153658139155,15.940708000651782,16.204819944598338,58.76992015642822,7.970588235294118,13,1,,89,,
human,0.7642033562578004,0.7342423307044166,True,210.0,0.8645833333333334,4.735416666666667,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025297619047619048,0.025297619047619048,0.025297619047619048,0.0,0.0,0.0,0.01488095238095238,0.010044642857142858,0.0,0.014583333333333334,2.5371066005542184,0.6624591550294002,0.43764375800950756,0.08702524564917083,13.63453915121329,834459.2182548973,1738.4567046977027,0.09583333333333334,0.20416666666666666,0.07083333333333333,0.12916666666666668,0.11875,0.09375,0.09375,0.01875,0.01875,,0.04583333333333333,,0.03333333333333333,0.05,0.025,5.248815165876778,4.0,3.1211229627771373,14.066666666666666,13.0,5.57334928227383,1.646919431279621,1.0,0.9837434490777909,422,223,0.5284360189573459,2273,30,53.22794944707741,9.329649289099528,12.340626583579944,13.02003159557662,10.325252764612955,12.958767772511848,48.18988941548183,4.8,7,1,,62,,0.0020833333333333333
continue,0.8296063095331192,0.8251503965129023,True,201.0,0.9177330895795247,5.681901279707495,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02912621359223301,0.010818307905686546,0.0,0.014625228519195612,2.5959165001300026,0.3891533075439996,0.4631862872196056,0.05732933062768343,12.537304838902855,278536.6253121879,509.2077245195391,0.08226691042047532,0.2687385740402194,0.027422303473491772,0.1736745886654479,0.08043875685557587,0.1170018281535649,0.1170018281535649,0.0018281535648994515,0.005484460694698354,,0.043875685557586835,0.014625228519195612,0.021937842778793418,0.031078610603290677,0.014625228519195612,6.107784431137724,6.0,3.2068351529258634,20.04,21.0,5.325260557005638,1.8942115768463075,1.0,1.1136901793203886,501,275,0.5489021956087824,3108,25,26.24410059880242,14.57729660678643,16.355063828772558,18.714602794411178,17.357664670658686,18.636726546906186,64.75057884231538,8.96,19,2,,62,,
create,0.8175359093225919,0.8154759192466736,True,193.0,0.8771929824561403,5.282456140350877,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009977194982896237,0.0,0.0,0.0035087719298245615,2.7706072648278965,0.5032284639730322,0.4535716289314173,0.08567876103452869,12.265066000996214,212153.6384812929,372.19936575665423,0.07719298245614035,0.2649122807017544,0.03333333333333333,0.14035087719298245,0.10877192982456141,0.11754385964912281,0.09824561403508772,0.017543859649122806,0.01929824561403509,0.0017543859649122807,0.03859649122807018,0.008771929824561403,0.028070175438596492,0.03333333333333333,0.010526315789473684,5.8316831683168315,5.0,3.0411999551072624,18.703703703703702,19.0,6.0173503139751965,1.7821782178217822,1.0,1.0455370536784652,505,297,0.5881188118811881,3011,27,37.078463513017994,12.734147414741475,14.919050287332755,16.59039237257059,15.389079574624127,16.90772277227722,60.28786211954529,7.777777777777778,9,2,,62,,0.0017543859649122807
explain,0.775156727203956,0.7745201611518859,True,235.0,0.8785211267605634,4.961267605633803,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01085972850678733,0.011764705882352941,0.0,0.01056338028169014,2.744014405413061,0.5199165605981645,0.45744381541879847,0.06550469547163415,14.596739716987411,2184155.290411402,3845.3438211468347,0.09154929577464789,0.24119718309859156,0.04225352112676056,0.11795774647887323,0.11971830985915492,0.1056338028169014,0.11971830985915492,0.008802816901408451,0.007042253521126761,,0.03169014084507042,0.01056338028169014,0.040492957746478875,0.04225352112676056,0.02112676056338028,5.5,5.0,3.0492622058458667,18.51851851851852,16.0,6.1546150727808735,1.702,1.0,0.9824438915276535,500,277,0.554,2818,27,44.04950370370372,11.715822222222222,13.844906341827738,15.007407407407408,13.734259259259261,14.941599999999994,55.318518518518516,6.814814814814815,17,3,,62,,
human,0.7078447858137744,0.6996817864753582,True,214.0,0.8444108761329305,4.720543806646526,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008136696501220505,0.012205044751830757,0.0,0.021148036253776436,2.7688339026546123,0.6919239231684994,0.43621144707277726,0.07176573659959928,15.17225097415512,3883514.009026391,5866.335361067056,0.06646525679758308,0.23564954682779457,0.03927492447129909,0.14501510574018128,0.09818731117824774,0.0770392749244713,0.11782477341389729,0.03474320241691843,0.06042296072507553,0.019637462235649546,0.03323262839879154,0.0030211480362537764,0.03172205438066465,0.030211480362537766,0.0075528700906344415,5.224699828473414,4.0,3.223936079768366,20.103448275862068,17.0,12.023955478575797,1.6415094339622642,1.0,1.016228077493244,583,343,0.5883361921097771,3125,29,47.558301886792464,11.620156148340925,14.10241448057765,15.382717217720472,13.230060330040814,13.44885077186964,52.521973147217125,6.517241379310345,17,1,,76,,
